ts,red_raw,ir_raw,red_f,ir_f,bpm,spo2
44131,601873,596485,-180.72,-324.23,48.8,100.0
44153,601877,596475,-187.55,-338.36,48.8,100.0
44174,601877,596474,-190.62,-344.89,48.8,100.0
44196,601851,596409,-191.12,-346.18,48.8,100.0
44218,601840,596404,-190.27,-345.29,48.8,100.0
44239,601845,596397,-189.02,-343.74,48.8,100.0
44260,601840,596388,-188.24,-343.39,48.8,100.0
44281,601826,596401,-187.66,-344.18,48.8,100
44303,601848,596419,-187.03,-344.35,48.8,100
44325,601858,596422,-185.27,-341.92,48.8,100
44346,601866,596443,-181.67,-335.54,48.8,100
44367,602028,596773,-177.01,-327.46,48.8,100
44389,602038,596771,-169.19,-312.74,48.8,100
44410,602041,596786,-159.0,-293.52,48.8,100
44431,602048,596797,-147.02,-270.9,48.8,100
44452,602049,596789,-133.25,-244.86,48.8,100
44473,602023,596718,-119.18,-217.77,48.8,100
44503,602005,596678,-104.77,-189.55,48.8,100
44525,601993,596649,-90.13,-161.09,48.8,100
44546,601772,596190,-72.73,-127.11,48.8,100
44568,601773,596193,-56.92,-96.36,48.8,100
44589,601786,596202,-40.78,-65.51,48.8,100
44610,601782,596207,-25.34,-36.7,48.8,100
44631,601779,596205,-11.02,-10.16,48.8,100
44652,601894,596406,0.02,10.32,48.8,100
44673,601891,596414,8.92,26.06,48.8,100
44703,601891,596414,14.57,35.16,48.8,100
44726,601929,596486,16.91,37.37,48.8,100
44747,601943,596494,17.96,37.16,48.8,100
44769,601944,596494,17.45,34.02,48.8,100
44790,601955,596497,16.08,29.56,48.8,100
44811,601939,596503,15.27,26.2,48.8,100
44832,601979,596552,15.9,26.13,48.8,100
44853,601987,596553,18.95,31.27,52.7,100
44874,601987,596558,24.8,42.25,52.7,100
44906,601989,596579,32.62,57.06,52.7,100
44929,602023,596641,39.6,70.95,52.7,100
44950,602026,596660,47.26,85.92,52.7,100
44972,602036,596653,54.13,99.49,52.7,100
44993,602027,596654,59.73,110.23,52.7,100
45014,602106,596792,62.92,116.26,52.7,100
45035,602110,596789,66.8,123.34,52.7,100
45056,602106,596802,69.58,128.09,52.7,100
45087,602098,596794,71.67,131.81,52.7,100
45111,602155,596913,71.5,132.02,52.7,100
45133,602156,596929,71.74,132.86,52.7,100
45155,602164,596927,73.36,136.26,52.7,100
45176,602156,596932,74.22,138.25,52.7,100
45197,602185,596972,74.02,138.75,52.7,100
45218,602183,596983,73.89,138.99,52.7,100
45239,602181,596967,75.2,141.58,52.7,100
45260,602185,596951,75.46,142.52,52.7,100
45290,601860,596284,78.76,149.59,52.7,100
45312,601846,596267,79.39,151.36,52.7,100
45336,601848,596258,79.12,151.62,52.7,100
45359,601845,596243,77.01,148.51,52.7,100
45380,601831,596243,70.87,137.98,52.7,100
45401,601863,596278,64.72,126.87,52.7,100
45422,601845,596281,59.37,115.99,52.7,100
45443,601855,596290,52.6,102.26,52.7,100
45464,601924,596443,43.59,83.41,52.7,100
45494,601928,596448,30.16,56.66,58.2,100
45516,601927,596431,17.73,31.53,62.5,100
45538,601932,596442,5.32,5.91,66.2,100
45560,601923,596456,-6.4,-18.77,69.2,100
45581,601908,596410,-19.96,-45.46,71.8,100
45602,601913,596419,-28.01,-61.14,74.1,100
45623,601918,596430,-30.33,-65.32,76.0,100
45645,601914,596451,-28.78,-61.83,77.4,100
45675,601930,596448,-27.68,-58.05,81.3,100
45697,601931,596462,-24.18,-49.84,84.4,100
45720,601935,596485,-19.81,-40.5,86.9,100
45743,601970,596554,-14.67,-29.75,87.4,100
45765,601970,596554,-11.19,-22.16,89.3,100
45786,601976,596569,-7.94,-15.44,90.8,100
45807,601975,596569,-5.29,-9.93,92.0,100
45828,601954,596541,-3.05,-5.39,92.9,100
45849,601953,596554,-2.02,-3.22,93.7,100
45879,601970,596566,-0.82,-0.57,94.3,100
45901,601955,596558,0.71,2.32,94.8,100
45924,601897,596462,3.16,6.95,95.2,100
45946,601901,596466,5.02,10.5,95.5,100
45969,601905,596465,6.27,13.04,95.8,100
45990,601912,596474,7.5,15.64,96.0,100
46011,601919,596479,8.55,18.03,96.1,100
46032,601882,596434,9.6,20.07,96.3,100
46053,601886,596415,10.64,22.69,96.4,100
46084,601856,596378,10.71,22.97,96.4,100
46106,601574,595824,12.57,26.86,95.1,100
46129,601581,595815,12.29,26.76,93.7,100
46151,601571,595815,10.7,23.6,92.4,100
46173,601561,595812,8.74,19.34,91.5,100
46194,601565,595807,6.3,14.24,90.9,100
46215,601505,595696,4.1,9.49,90.3,100
46236,601505,595684,1.92,4.85,90.2,100
46267,601496,595665,-0.77,-1.08,89.8,100
46289,601422,595574,-3.2,-7.19,89.5,100
46310,601428,595579,-7.27,-15.88,89.2,100
46334,601438,595583,-13.1,-27.73,89.3,100
46356,601433,595567,-19.91,-41.35,89.6,100
46379,601423,595571,-26.74,-55.23,89.9,100
46400,601320,595377,-31.51,-64.99,90.1,100
46421,601323,595382,-34.2,-70.42,90.2,100
46442,601314,595374,-34.43,-71.04,90.4,100
46472,601316,595386,-33.67,-69.26,90.5,100
46494,601317,595408,-30.98,-64.01,90.6,100
46515,601320,595423,-28.15,-58.55,90.9,100
46539,601334,595425,-25.47,-52.69,91.2,100
46561,601344,595436,-22.48,-46.03,91.4,100
46583,601357,595514,-19.64,-40.28,91.6,100
46604,601363,595515,-17.82,-36.42,91.7,100
46625,601369,595525,-15.03,-30.61,92.1,100
46655,601356,595520,-11.94,-24.57,92.5,100
46677,601358,595535,-9.0,-18.59,92.7,100
46698,601367,595540,-5.89,-11.91,92.9,100
46720,601359,595528,-1.82,-3.31,93.1,100
46741,601359,595523,3.35,7.3,93.2,100
46766,601421,595642,7.62,16.06,93.3,100
46788,601419,595658,13.44,27.6,92.8,100
46809,601418,595657,18.28,37.16,91.9,100
46831,601424,595658,22.56,45.65,91.2,100
46853,601420,595661,26.5,53.24,90.6,100
46874,601409,595643,29.89,59.85,90.7,100
46895,601399,595626,31.99,64.05,90.7,100
46916,601387,595604,33.78,67.23,89.0,100
46937,601394,595600,34.89,69.12,87.4,100
46966,601086,595003,40.35,79.28,85.9,100
46989,601076,594990,41.81,81.49,84.7,100
47011,601082,595002,42.68,82.46,83.6,100
47033,601141,595145,42.16,80.62,82.9,100
47055,601149,595152,41.0,77.68,82.3,100
47076,601149,595151,38.34,72.22,82.1,100
47097,601151,595155,34.12,63.78,81.9,100
47118,601146,595154,28.61,52.62,81.7,100
47139,601169,595201,21.7,38.54,81.6,100
47168,601166,595185,13.42,22.08,81.5,100
47190,601158,595198,4.24,3.44,81.6,100
47211,601154,595192,-4.73,-14.4,81.7,100
47232,601167,595191,-12.76,-30.05,81.8,100
47254,601154,595199,-18.69,-41.7,81.9,100
47275,601162,595202,-20.65,-44.94,82.0,100
47296,601166,595205,-18.26,-39.67,82.0,100
47317,601209,595289,-14.28,-31.35,82.0,100
47338,601211,595298,-10.43,-23.49,82.1,100
47368,601199,595305,-6.76,-16.47,80.7,100
47390,601218,595323,-3.78,-10.32,79.5,100
47411,601279,595438,-1.7,-6.02,78.6,100
47433,601280,595440,0.29,-1.79,77.9,100
47454,601278,595448,2.2,2.07,77.7,100
47475,601282,595448,3.8,5.45,77.5,100
47496,601267,595437,5.44,8.76,77.4,100
47517,601264,595426,8.76,15.44,76.2,100
47538,601263,595434,11.4,20.6,74.9,100
47569,601264,595431,13.75,25.33,76.6,100
47591,601291,595502,15.62,28.94,74.9,100
47612,601288,595502,17.49,32.54,73.6,100
47634,601293,595497,18.84,35.57,72.5,100
47655,601295,595502,19.75,37.48,71.6,100
47676,601285,595480,20.21,38.51,70.9,100
47697,601273,595437,19.82,37.89,73.2,100
47718,601261,595440,18.87,36.05,75.0,100
47739,601245,595415,17.27,33.24,76.4,100
47769,600999,594931,17.78,34.69,76.3,100
47794,601002,594931,16.62,32.73,76.1,100
47816,601000,594920,14.83,29.65,75.9,100
47838,600997,594913,12.83,25.98,75.7,100
47860,600988,594926,10.7,21.53,75.5,100
47881,601042,595001,7.59,15.29,75.8,100
47902,601040,595001,3.98,8.08,76.0,100
47923,601038,595002,-0.71,-1.56,76.2,100
47953,601020,594959,-5.96,-12.27,76.4,100
47975,601021,594958,-12.47,-25.23,77.1,100
48000,601022,594943,-20.05,-40.0,77.9,100
48023,601005,594927,-27.37,-54.46,78.7,100
48045,600802,594521,-32.03,-63.54,79.7,100
48068,600794,594526,-36.02,-71.65,80.4,100
48090,600792,594521,-37.78,-75.46,81.0,100
48111,600797,594518,-36.86,-73.68,81.5,100
48132,600785,594495,-33.69,-67.67,81.8,100
48153,600752,594479,-29.34,-59.83,82.1,100
48174,600761,594482,-25.82,-53.22,82.4,100
48201,600764,594469,-23.34,-48.45,83.0,100
48223,600761,594473,-22.28,-46.56,83.6,100
48245,600756,594476,-22.89,-48.01,84.0,100
48267,600752,594483,-24.23,-50.76,84.3,100
48287,600740,594471,-26.47,-54.85,84.6,100
48309,600753,594480,-28.91,-58.92,84.8,100
48330,600711,594388,-29.19,-58.38,85.0,100
48351,600691,594372,-28.37,-55.87,84.7,100
48372,600685,594369,-26.02,-50.5,84.4,100
48403,600639,594282,-22.16,-42.24,84.2,100
48425,600636,594271,-18.03,-33.21,84.0,100
48446,600636,594256,-13.66,-23.62,83.4,100
48468,600631,594247,-9.4,-14.36,83.0,100
48489,600623,594250,-5.31,-6.04,82.6,100
48510,600385,593806,1.06,6.31,83.0,100
48531,600372,593776,5.27,14.86,83.0,100
48552,600366,593748,7.83,20.34,83.1,100
48582,600351,593722,9.29,23.28,83.1,100
48605,600100,593263,13.23,30.32,82.7,100
48627,600106,593274,13.67,30.78,82.4,100
48649,600100,593273,13.07,29.25,82.4,100
48670,600096,593275,11.48,25.81,82.3,100
48691,600085,593245,8.67,20.07,82.5,100
48712,600079,593252,5.26,12.74,82.7,100
48733,600090,593267,0.35,2.85,82.8,100
48754,600082,593249,-5.84,-9.06,82.9,100
48784,600060,593191,-13.4,-23.16,83.2,100
48806,600050,593178,-20.67,-37.11,83.5,100
48829,600046,593173,-26.9,-49.05,83.9,100
48851,600039,593166,-31.48,-57.91,84.3,100
48872,599984,593065,-32.71,-60.22,84.6,100
48893,599987,593070,-32.19,-58.99,84.8,100
48914,599992,593072,-28.94,-52.32,85.0,100
48935,599989,593057,-22.91,-40.55,85.1,100
48967,600012,593102,-16.41,-28.32,85.2,100
48989,600008,593104,-10.11,-16.63,85.3,100
49010,600007,593108,-3.75,-5.16,85.9,100
49033,600004,593124,2.19,5.19,86.4,100
49054,600044,593205,6.95,13.38,86.8,100
49075,600049,593201,10.98,20.49,87.0,100
49096,600044,593199,14.43,26.59,87.3,100
49117,600054,593185,17.28,32.08,87.5,100
49138,600055,593202,19.98,37.14,87.6,100
49169,600034,593197,22.91,42.12,87.7,100
49191,600034,593206,28.12,51.93,87.3,100
49212,600035,593199,31.99,59.26,87.0,100
49235,600032,593202,35.6,66.2,86.8,100
49256,600044,593234,38.32,71.5,86.5,100
49277,600053,593231,40.41,76.09,86.4,100
49298,600041,593228,42.14,79.72,86.2,100
49319,600049,593238,43.13,82.01,86.1,100
49350,599917,592994,45.47,86.8,85.8,100
49372,599910,592965,45.62,87.21,85.3,100
49393,599895,592941,44.78,85.8,84.7,100
49415,599885,592915,43.32,83.36,84.2,100
49438,599703,592585,43.12,83.38,83.6,100
49459,599702,592581,41.32,80.64,83.1,100
49480,599704,592592,38.67,75.77,82.7,100
49501,599711,592591,35.16,69.08,82.4,100
49522,599737,592648,30.66,60.11,82.1,100
49553,599741,592658,24.83,48.49,82.3,100
49575,599743,592669,18.6,35.98,82.5,100
49596,599750,592672,11.41,21.6,82.7,100
49618,599758,592675,3.48,6.24,82.8,100
49641,599746,592680,-4.54,-9.64,83.2,100
49662,599752,592672,-12.08,-24.21,83.7,100
49683,599759,592679,-17.89,-35.34,84.1,100
49704,599740,592652,-22.2,-43.56,84.4,100
49725,599745,592657,-24.8,-48.58,84.7,100
49752,599747,592648,-25.18,-49.15,84.9,100
49774,599746,592648,-22.92,-45.03,85.0,100
49795,599802,592769,-19.68,-39.23,85.2,100
49817,599806,592760,-15.85,-32.13,84.4,100
49842,599808,592768,-12.26,-25.62,83.7,100
49864,599815,592778,-9.08,-19.76,83.2,100
49885,599859,592871,-6.94,-16.1,82.8,100
49906,599867,592876,-4.95,-12.54,82.4,100
49936,599880,592872,-3.43,-9.5,82.2,100
49958,599867,592875,-1.54,-6.32,81.9,100
49979,599896,592934,0.2,-3.45,81.8,100
50001,599894,592933,3.31,2.28,81.6,100
50022,599896,592942,5.88,7.05,81.1,100
50054,599900,592948,8.31,11.81,80.7,100
50075,599979,593062,9.97,15.47,80.3,100
50097,599979,593071,11.99,19.43,80.0,100
50119,599976,593080,13.6,22.6,79.8,100
50140,599984,593083,14.79,25.1,79.7,100
50161,599976,593069,15.57,26.74,79.9,100
50182,600026,593171,15.6,27.01,80.2,100
50203,600018,593159,15.59,27.19,80.3,100
50233,600015,593163,15.3,26.86,80.5,100
50255,599780,592687,17.28,31.32,80.0,100
50276,599769,592662,18.92,35.2,79.2,100
50298,599746,592633,19.63,36.74,78.5,100
50319,599735,592620,19.66,36.67,77.8,100
50340,599732,592603,19.06,35.51,77.3,100
50361,599693,592528,18.21,33.87,76.8,100
50383,599707,592553,15.94,29.55,76.4,100
50404,599712,592547,11.6,21.85,76.3,100
50435,599708,592559,6.16,11.9,76.3,100
50458,599710,592552,-0.35,-0.12,76.2,100
50479,599715,592563,-8.11,-14.68,76.5,100
50501,599717,592573,-17.34,-32.17,76.8,100
50522,599716,592573,-26.46,-49.61,77.2,100
50543,599729,592584,-35.06,-65.85,76.8,100
50564,599727,592583,-41.14,-77.35,76.4,100
50585,599725,592587,-43.84,-82.5,76.2,100
50615,599761,592652,-44.39,-83.42,75.9,100
50637,599769,592648,-43.09,-80.74,75.7,100
50662,599772,592641,-40.65,-75.87,75.6,100
50684,599775,592651,-37.4,-69.61,75.5,100
50705,599838,592773,-34.23,-63.46,75.8,100
50726,599840,592769,-30.5,-56.16,76.0,100
50747,599838,592762,-25.48,-46.43,75.8,100
50768,599839,592766,-20.97,-37.76,75.6,100
50789,599831,592773,-16.56,-29.58,75.5,100
50818,599936,592942,-13.37,-23.47,75.4,100
50841,599937,592943,-8.26,-14.07,75.0,100
50865,599929,592945,-4.09,-6.75,74.6,100
50888,599967,593004,-0.52,-0.44,74.3,100
50909,599962,593003,3.1,5.78,74.1,100
50930,599961,593005,6.59,11.86,73.9,100
50951,599966,593001,9.79,17.64,73.8,100
50972,599960,592999,12.68,22.98,73.6,100
50993,600039,593138,14.43,26.56,73.5,100
51023,600044,593153,15.95,29.71,73.5,100
51045,600043,593160,17.6,33.06,73.4,100
51066,600085,593216,18.56,35.55,73.4,100
51089,600088,593200,19.7,38.38,73.3,100
51110,600081,593207,21.04,41.14,73.3,100
51131,600070,593195,21.73,42.57,73.3,100
51152,600067,593190,21.45,42.32,73.4,100
51173,599794,592679,23.46,46.33,73.4,100
51204,599797,592672,24.19,47.96,73.3,100
51226,599795,592652,23.22,46.32,73.3,100
51249,599789,592663,21.87,43.46,73.3,100
51271,599826,592701,20.21,40.24,73.3,100
51294,599815,592711,18.21,35.94,73.6,100
51315,599826,592709,15.18,30.11,73.9,100
51336,599824,592705,10.51,21.07,74.1,100
51357,599869,592788,4.01,8.73,74.3,100
51379,599867,592785,-3.5,-5.56,74.6,100
51410,599868,592786,-12.07,-22.03,75.1,100
51432,599868,592788,-21.07,-38.87,75.4,100
51454,599840,592723,-29.31,-54.25,75.4,100
51476,599855,592715,-36.24,-67.09,75.3,100
51499,599840,592728,-39.77,-74.39,75.2,100
51520,599844,592727,-39.37,-73.95,75.2,100
51541,599869,592737,-36.37,-68.15,75.1,100
51562,599861,592762,-32.19,-60.66,75.1,100
51583,599866,592763,-27.1,-51.22,75.1,100
51614,599873,592792,-22.88,-43.63,75.1,100
51636,599898,592830,-19.16,-36.85,75.1,100
51658,599889,592810,-15.65,-30.4,75.0,100
51682,599890,592806,-11.99,-23.67,75.0,100
51704,599894,592812,-9.36,-18.99,74.7,100
51725,599931,592871,-7.91,-16.45,74.4,100
51746,599929,592880,-6.53,-14.11,74.1,100
51767,599930,592879,-5.13,-11.54,73.9,100
51788,599926,592880,-3.47,-8.19,74.1,100
51818,599856,592762,-0.72,-2.67,74.3,100
51840,599856,592754,1.68,2.43,76.4,100
51863,599852,592760,3.75,6.95,78.0,100
51886,599863,592759,5.5,11.04,79.1,100
51909,599866,592776,6.9,14.14,78.2,100
51930,599868,592772,7.98,16.49,77.6,100
51951,599861,592759,8.77,18.04,77.1,100
51972,599854,592764,9.33,18.91,76.7,100
52002,599623,592297,11.76,23.95,76.9,100
52024,599601,592274,13.17,26.65,76.7,100
52045,599595,592249,11.84,24.72,76.8,100
52068,599578,592239,9.78,21.24,76.8,100
52090,599475,592021,8.17,18.82,76.8,100
52113,599464,592032,5.87,14.51,76.8,100
52134,599474,592028,2.97,9.14,76.9,100
52155,599470,592039,-0.27,2.67,77.1,100
52176,599476,592040,-3.85,-4.24,77.2,100
52207,599524,592140,-9.26,-14.79,77.6,100
52229,599526,592137,-14.95,-25.77,78.5,100
52250,599536,592143,-21.58,-38.35,79.2,100
52273,599494,592062,-28.1,-50.79,80.1,100
52295,599491,592062,-34.02,-62.18,80.7,100
52318,599498,592052,-38.28,-70.09,81.2,100
52339,599490,592060,-39.17,-72.08,83.2,100
52360,599505,592066,-37.67,-69.38,84.7,100
52391,599570,592196,-35.82,-66.13,86.5,100
52413,599569,592194,-31.41,-57.97,88.0,100
52434,599578,592207,-25.77,-47.57,89.1,100
52456,599644,592334,-19.72,-36.62,90.1,100
52478,599659,592330,-13.31,-24.78,90.8,100
52501,599643,592324,-5.99,-11.54,90.8,100
52524,599652,592325,-0.25,-1.15,90.8,100
52545,599721,592447,3.71,5.73,90.8,100
52568,599720,592452,7.54,12.25,90.9,100
52590,599713,592455,11.78,19.65,90.9,100
52611,599729,592461,16.63,28.63,90.9,100
52632,599724,592460,21.76,38.03,90.9,100
52653,599737,592496,26.74,47.13,90.9,100
52674,599735,592490,31.5,55.74,90.9,100
52705,599740,592501,35.33,62.74,90.4,100
52727,599813,592626,37.52,66.65,90.5,100
52748,599812,592615,39.26,69.78,90.6,100
52770,599800,592623,40.52,71.81,90.6,100
52791,599817,592628,40.72,72.53,90.7,100
52812,599807,592614,40.4,72.34,90.7,100
52833,599513,592072,42.73,77.15,88.8,100
52854,599518,592074,42.6,77.54,87.0,100
52875,599513,592055,41.06,75.53,85.6,100
52907,599528,592101,38.72,71.73,84.5,100
52929,599544,592094,35.74,66.9,83.6,100
52950,599531,592100,32.43,60.94,82.9,100
52972,599534,592117,28.84,54.28,82.5,100
52993,599545,592108,24.45,46.37,82.2,100
53014,599563,592155,18.83,35.84,82.0,100
53035,599564,592144,11.83,22.81,81.8,100
53056,599569,592142,2.77,6.15,81.9,100
53082,599565,592150,-7.41,-12.95,82.0,100
53104,599532,592060,-16.99,-30.82,82.0,100
53126,599527,592058,-25.08,-46.04,82.0,100
53148,599528,592049,-30.15,-55.51,82.1,100
53169,599525,592061,-31.3,-57.98,82.1,100
53190,599541,592112,-30.03,-55.89,82.1,100
53211,599552,592119,-27.59,-51.39,82.1,100
53232,599542,592119,-25.01,-46.78,82.1,100
53253,599555,592127,-22.4,-41.98,80.7,100
53284,599565,592128,-19.95,-37.57,79.6,100
53306,599561,592136,-17.69,-33.79,79.0,100
53328,599556,592132,-15.76,-30.53,78.6,100
53350,599551,592133,-14.23,-28.07,78.3,100
53371,599551,592118,-12.91,-25.63,77.6,100
53392,599527,592097,-11.46,-22.84,77.1,100
53413,599540,592099,-8.85,-17.32,76.3,100
53434,599537,592101,-6.19,-11.6,75.3,100
53455,599537,592088,-4.15,-6.7,74.2,100
53486,599564,592155,-2.62,-3.35,73.3,100
53508,599571,592145,-1.17,0.18,72.6,100
53530,599556,592138,0.28,2.86,72.0,100
53552,599562,592156,1.15,4.43,71.6,100
53573,599574,592157,1.57,5.42,71.2,100
53594,599560,592159,1.64,5.49,71.3,100
53615,599570,592167,1.48,5.4,71.3,100
53636,599568,592160,1.33,5.24,71.3,100
53657,599294,591659,4.29,10.59,72.3,100
53688,599280,591619,6.8,15.28,72.8,100
53712,599265,591625,7.58,16.34,73.2,100
53734,599259,591589,8.33,17.45,73.6,100
53756,599233,591557,8.92,18.24,73.9,100
53777,599244,591558,8.53,17.7,74.1,100
53798,599238,591555,7.31,15.3,74.3,100
53819,599237,591558,4.84,10.65,74.4,100
53840,599296,591653,0.48,2.63,74.7,100
53871,599296,591657,-5.16,-7.75,76.0,100
53893,599304,591660,-11.74,-19.95,76.4,100
53917,599301,591661,-19.01,-33.46,76.7,100
53939,599283,591610,-25.91,-46.28,77.1,100
53960,599284,591603,-32.01,-57.52,77.9,100
53982,599275,591605,-35.35,-64.08,78.6,100
54003,599268,591597,-34.77,-63.3,79.1,100
54024,599312,591653,-31.89,-58.19,79.5,100
54045,599301,591656,-26.85,-49.6,79.8,100
54075,599310,591661,-21.34,-39.98,80.0,100
54097,599309,591676,-15.26,-29.56,80.3,100
54121,599342,591725,-9.77,-19.9,80.4,100
54144,599345,591731,-4.71,-11.24,80.6,100
54166,599381,591736,-0.68,-3.67,80.7,100
54187,599354,591739,2.77,2.03,80.7,100
54208,599364,591776,5.22,5.87,80.8,100
54229,599384,591765,8.17,11.75,80.9,100
54256,599367,591779,11.3,17.19,80.5,100
54278,599365,591786,14.03,22.38,80.2,100
54299,599439,591880,15.9,26.42,79.9,100
54321,599372,591782,19.22,32.77,79.7,100
54343,599447,591890,21.01,36.39,79.6,100
54366,599446,591899,22.72,39.65,79.4,100
54387,599507,592008,23.44,40.95,79.3,100
54408,599514,592011,24.12,42.23,79.3,100
54429,599525,592015,24.1,42.32,79.2,100
54459,599514,592020,24.19,42.46,79.2,100
54481,599515,592019,23.83,42.3,79.1,100
54503,599476,591945,24.33,43.86,79.1,100
54525,599474,591930,24.39,44.52,79.1,100
54547,599463,591915,24.65,45.27,78.8,100
54570,599115,591287,28.67,52.42,78.4,100
54591,599114,591289,30.77,55.89,78.1,100
54612,599109,591283,31.32,56.24,77.7,100
54633,599120,591278,31.03,55.55,77.5,100
54664,599153,591354,29.09,51.78,77.4,100
54686,599149,591338,25.8,45.73,77.5,100
54707,599148,591331,20.93,37.12,77.6,100
54730,599138,591326,13.96,24.45,77.7,100
54752,599137,591319,5.39,9.22,77.9,100
54775,599136,591322,-4.71,-8.86,78.1,100
54796,599143,591323,-15.5,-28.16,78.5,100
54817,599142,591325,-26.13,-47.45,78.8,100
54848,599066,591183,-35.29,-63.77,79.0,100
54870,599066,591180,-42.57,-76.79,79.2,100
54891,599065,591172,-46.37,-83.61,79.4,100
54913,599054,591163,-45.59,-82.3,79.5,100
54935,599052,591160,-41.89,-75.73,79.0,100
54958,599085,591217,-37.83,-68.38,78.6,100
54980,599081,591209,-33.5,-60.36,78.2,100
55001,599091,591213,-29.7,-53.39,78.0,100
55024,599091,591231,-26.59,-47.77,77.8,100
55046,599093,591224,-23.6,-42.27,77.6,100
55067,599085,591228,-19.54,-35.06,77.5,100
55088,599089,591220,-16.57,-29.62,77.4,100
55109,599098,591224,-14.31,-25.35,76.9,100
55130,599082,591216,-12.17,-21.62,76.5,100
55160,599086,591210,-9.95,-17.34,76.2,100
55182,599083,591218,-6.98,-12.04,76.0,100
55204,599086,591219,-3.67,-5.94,75.8,100
55226,599126,591281,-0.8,-0.51,75.6,100
55247,599113,591282,2.47,5.39,75.5,100
55268,599112,591275,5.47,10.9,75.4,100
55289,599122,591280,7.77,15.37,75.7,100
55310,599141,591325,9.45,18.44,75.9,100
55331,599133,591323,10.98,21.28,75.8,100
55361,599139,591326,12.09,23.35,75.6,100
55384,599145,591332,13.04,25.22,75.5,100
55405,598918,590928,16.31,31.05,75.8,100
55427,598901,590890,18.35,34.85,75.8,100
55448,598891,590858,19.73,37.8,75.6,100
55469,598878,590840,20.9,40.04,75.5,100
55490,598785,590698,22.45,42.81,75.6,100
55511,598790,590700,22.77,43.49,75.7,100
55541,598795,590698,21.94,42.04,75.7,100
55563,598791,590697,19.18,36.86,75.8,100
55586,598798,590706,15.47,29.89,76.0,100
55608,598802,590708,10.77,21.39,76.2,100
55630,598789,590712,5.02,10.44,76.3,100
55651,598788,590705,-2.12,-2.76,76.5,100
55672,598801,590706,-10.0,-17.19,76.5,100
55693,598825,590711,-17.77,-31.02,76.6,100
55714,598805,590710,-23.66,-42.11,76.7,100
55744,598798,590706,-26.73,-47.91,76.7,100
55766,598808,590715,-27.41,-49.11,76.8,100
55788,598811,590722,-26.59,-47.62,76.8,100
55810,598809,590717,-24.3,-43.42,76.8,100
55831,598809,590712,-20.65,-37.12,76.8,100
55852,598811,590716,-16.41,-29.79,76.9,100
55873,598867,590812,-12.72,-23.33,76.9,100
55894,598864,590827,-7.67,-14.7,76.9,100
55915,598868,590822,-3.0,-6.55,76.9,100
55946,598883,590848,0.48,-0.86,76.9,100
55968,598891,590849,3.87,4.89,76.9,100
55990,598890,590846,7.07,10.37,76.9,100
56012,598895,590852,9.72,15.33,76.9,100
56033,598889,590847,12.13,19.93,76.9,100
56054,598927,590935,13.94,23.05,76.9,100
56075,598934,590945,15.44,25.77,76.9,100
56096,598936,590942,17.01,28.68,76.9,100
56127,598964,591003,18.57,31.45,76.9,100
56149,598973,590998,20.24,34.7,76.9,100
56171,598970,591010,21.94,37.84,76.9,100
56193,598962,591011,23.36,40.27,76.9,100
56214,598970,591017,23.87,41.11,76.9,100
56235,598932,590912,24.51,42.5,77.5,100
56256,598913,590887,24.43,42.56,77.8,100
56277,598901,590887,24.35,42.42,78.0,100
56298,598892,590876,24.05,42.22,78.2,100
56329,598734,590572,26.21,46.67,78.0,100
56351,598743,590576,25.52,46.28,77.8,100
56375,598750,590577,24.2,44.51,77.6,100
56397,598744,590589,22.08,41.0,77.5,100
56418,598829,590737,18.53,34.49,77.5,100
56439,598833,590737,14.42,27.01,77.6,100
56460,598829,590739,8.99,17.21,77.7,100
56481,598826,590743,3.33,6.59,77.7,100
56502,598833,590753,-2.75,-4.87,78.0,100
56532,598895,590845,-10.32,-18.61,78.4,100
56554,598892,590853,-16.11,-29.48,78.7,100
56575,598891,590855,-21.56,-39.44,79.0,100
56600,598885,590821,-25.31,-46.2,79.2,100
56622,598884,590819,-27.36,-50.14,79.3,100
56644,598890,590833,-26.52,-49.15,79.7,100
56665,598889,590847,-23.09,-43.06,80.0,100
56686,598951,590950,-18.98,-35.48,80.2,100
56713,598942,590936,-14.39,-26.9,80.4,100
56735,598937,590958,-9.91,-18.88,80.5,100
56756,598938,590947,-6.39,-12.31,80.6,100
56778,598946,590955,-3.51,-6.93,80.7,100
56800,598949,590958,0.52,0.44,80.8,100
56823,598951,590961,3.25,5.4,80.4,100
56844,598948,590966,4.88,8.28,80.1,100
56865,598946,590960,5.42,9.53,79.9,100
56886,598947,590972,5.4,9.61,79.7,100
56916,598947,590955,5.67,10.64,81.9,100
56938,598937,590968,6.22,11.92,83.7,100
56959,598956,590969,6.61,13.37,85.2,100
56983,598986,591046,6.58,13.56,83.9,100
57005,598989,591050,6.2,13.04,82.9,100
57027,598989,591043,5.32,11.87,82.1,100
57048,598822,590747,5.94,13.07,82.1,100
57069,598812,590732,5.97,13.04,81.9,100
57090,598786,590702,5.6,12.11,81.5,100
57120,598781,590672,4.83,10.93,81.2,100
57142,598772,590653,3.79,9.28,81.0,100
57163,598635,590448,4.55,10.34,80.6,100
57185,598643,590446,3.15,7.84,80.3,100
57208,598650,590461,1.36,4.59,80.2,100
57231,598694,590542,-1.46,-0.49,80.2,100
57252,598706,590553,-4.93,-6.79,80.3,100
