ecg_ts,ecg,bpm,leadOff
45385,0,0,0
45392,0,0,1
45398,0,0,0
45404,0,0,0
45410,0,0,0
45416,0,0,0
45423,0,0,0
45430,0,0,0
45443,0,0,0
45449,0,0,0
45455,0,0,0
45462,0,0,0
45468,0,0,0
45473,0,0,1
45484,0,0,0
45491,0,0,0
45497,0,0,0
45503,0,0,0
45509,0,0,0
45515,0,0,0
45524,0,0,0
45538,0,0,0
45545,0,0,0
45550,0,0,0
45557,0,0,0
45563,0,0,0
45569,0,0,0
45575,0,0,1
45585,0,0,0
45597,0,0,0
45604,0,0,0
45610,0,0,0
45616,0,0,0
45622,0,0,0
45629,0,0,0
45645,0,0,0
45654,0,0,1
45660,0,0,0
45666,0,0,0
45671,0,0,1
45678,0,0,0
45684,0,0,0
45690,0,0,0
45700,0,0,0
45707,0,0,0
45712,0,0,1
45719,0,0,0
45726,0,0,0
45735,0,0,0
45749,0,0,0
45757,0,0,0
45763,0,0,0
45769,0,0,0
45774,0,0,1
45781,0,0,0
45787,0,0,0
45792,0,0,1
45807,0,0,0
45814,0,0,1
45820,0,0,0
45826,0,0,0
45832,0,0,1
45839,0,0,0
45845,0,0,0
45855,0,0,0
45863,0,0,0
45869,0,0,0
45874,0,0,1
45881,0,0,0
45887,0,0,0
45892,0,0,1
45899,0,0,0
45911,0,0,0
45918,0,0,0
45925,0,0,0
45933,0,0,1
45939,0,0,0
45945,0,0,0
45951,0,0,0
45957,0,0,0
45971,0,0,0
45977,0,0,0
45983,0,0,0
45989,0,0,0
45994,0,0,1
46001,0,0,0
46007,0,0,0
46020,0,0,0
46028,0,0,0
46033,0,0,1
46043,0,0,0
46050,0,0,0
46056,0,0,0
46068,0,0,0
46075,0,0,1
46081,0,0,0
46087,0,0,0
46092,0,0,1
46099,0,0,0
46105,0,0,0
46111,0,0,0
46125,0,0,0
46132,0,0,1
46139,0,0,0
46146,0,0,0
46152,0,0,1
46158,0,0,0
46164,0,0,0
46176,0,0,1
46183,0,0,0
46189,0,0,1
46195,0,0,1
46201,0,0,0
46207,0,0,0
46213,0,0,1
46220,0,0,0
46233,0,0,1
46241,0,0,0
46248,0,0,0
46253,0,0,1
46260,0,0,0
46266,0,0,0
46271,0,0,1
46285,0,0,0
46291,0,0,1
46298,0,0,0
46304,0,0,0
46310,0,0,0
46316,0,0,0
46329,0,0,0
46337,0,0,0
46344,0,0,0
46351,0,0,0
46357,0,0,0
46363,0,0,0
46369,0,0,0
46375,0,0,1
46389,0,0,0
46396,0,0,0
46402,0,0,0
46408,0,0,0
46413,0,0,1
46420,0,0,0
46426,0,0,0
46431,0,0,0
46444,0,0,0
46451,0,0,1
46457,0,0,0
46464,0,0,0
46470,0,0,0
46475,0,0,0
46482,58,0,0
46496,0,0,0
46504,0,0,0
46511,0,0,1
46517,50,0,0
46523,0,0,0
46529,0,0,0
46534,0,0,1
46541,240,0,0
46552,0,0,1
46559,0,0,0
46566,0,0,0
46571,0,0,1
46578,0,0,0
46584,0,0,0
46590,0,0,0
46601,219,0,0
46608,0,0,0
46613,0,0,1
46620,227,0,0
46626,0,0,0
46631,0,0,0
46638,688,0,0
46644,0,0,0
46660,260,0,0
46667,0,0,0
46672,0,0,1
46679,172,0,0
46685,0,0,0
46691,0,0,0
46697,1155,0,0
46708,0,0,0
46714,0,0,1
46721,337,0,0
46727,0,0,0
46732,0,0,1
46739,442,0,0
46745,0,0,0
46761,688,0,0
46768,0,0,0
46773,0,0,1
46780,719,0,0
46786,0,0,0
46791,0,0,0
46798,719,0,0
46811,0,0,0
46818,798,0,0
46825,0,0,0
46830,0,0,0
46837,1981,0,0
46843,0,0,0
46849,0,0,0
46856,2106,0,0
46868,0,0,0
46874,0,0,1
46881,796,0,0
46887,0,0,0
46892,0,0,1
46899,703,0,0
46905,0,0,0
46917,1935,0,0
46924,0,0,0
46930,0,0,0
46936,2137,0,0
46942,809,0,0
46948,0,0,0
46958,2150,0,0
46971,0,0,1
46978,937,0,0
46984,0,0,0
46990,0,0,0
46996,2064,0,0
47002,787,0,0
47008,0,0,0
47019,688,0,0
47026,0,0,0
47031,0,0,0
47038,891,0,0
47044,0,0,0
47050,0,0,0
47057,2305,0,0
47066,0,0,0
47080,857,0,0
47093,0,0,1
47099,1004,0,0
47105,0,0,0
47111,0,0,0
47117,2155,0,0
47123,0,0,0
47129,0,0,0
47139,980,0,0
47146,0,0,0
47151,0,0,1
47158,1971,0,0
47164,0,0,0
47170,0,0,0
47177,2157,0,0
47190,0,0,0
47197,2266,0,0
47203,0,0,0
47209,0,0,0
47214,0,0,1
47221,811,0,0
47227,0,0,0
47232,0,0,1
47245,0,0,0
47252,0,0,1
47258,915,0,0
47266,0,0,0
47272,0,0,1
47279,826,0,0
47285,0,0,0
47298,686,0,0
47305,0,0,0
47310,0,0,0
47317,2826,0,0
47323,0,0,0
47329,0,0,0
47334,0,0,1
47345,0,90,0
47352,0,0,1
47358,2422,0,0
47367,0,0,0
47373,0,0,1
47380,2096,0,0
47386,0,0,0
47394,0,0,1
47402,0,0,0
47409,0,0,0
47414,0,0,1
47421,2193,0,0
47427,0,0,0
47432,0,0,1
47439,2978,0,0
47452,0,0,0
47459,3087,0,0
47466,0,0,0
47475,0,0,0
47482,2469,0,0
47488,0,0,0
47502,2449,0,0
47509,0,0,0
47514,0,0,1
47521,2442,0,0
47527,0,0,0
47532,0,0,1
47539,3313,0,0
47552,0,0,1
47559,3415,0,0
47565,0,0,0
47571,0,0,0
47578,3355,0,0
47584,0,0,0
47590,0,0,0
47603,2831,0,0
47610,0,0,0
47616,4095,0,0
47622,2632,0,0
47628,0,0,0
47633,0,0,1
47640,2827,0,0
47650,0,0,0
47658,3467,0,0
47665,0,0,0
47674,0,0,1
47681,0,0,0
47688,0,0,0
47693,0,0,1
47705,0,0,0
47712,0,0,1
47718,3583,0,0
47724,0,0,0
47730,0,0,0
47736,4095,0,0
47742,2814,0,0
47748,0,0,0
47760,3255,0,0
47768,0,0,0
47776,4095,0,0
47783,0,0,0
47789,0,0,0
47794,0,0,1
47801,2807,0,0
47807,0,0,0
47821,3392,0,0
47828,0,0,0
47833,0,0,1
47840,2720,0,0
47846,0,0,0
47851,0,0,1
47858,3486,93,0
47869,0,93,0
47902,2540,0,0
47908,0,0,0
47913,0,0,1
47920,2559,0,0
47929,0,0,0
47936,4095,0,0
47942,0,0,0
47948,0,0,0
47953,0,0,1
47960,2356,0,0
47966,0,0,0
47971,0,0,0
47987,0,0,0
47995,0,0,1
48001,1392,0,0
48007,0,0,0
48013,0,0,1
48020,0,0,0
48026,0,0,0
48037,0,0,0
48043,0,0,0
48049,0,0,0
48054,0,0,1
48061,0,0,0
48067,0,0,0
48072,0,0,1
48086,0,0,0
48098,0,0,0
48104,0,0,0
48110,0,0,0
48116,0,0,0
48122,0,0,0
48128,0,0,0
48133,0,0,1
48145,0,0,0
48151,0,0,1
48158,0,0,0
48164,0,0,0
48170,0,0,0
48176,0,0,0
48186,0,0,0
48199,0,0,0
48206,0,0,0
48212,0,0,1
48218,0,0,0
48224,0,0,0
48230,0,0,0
48236,0,0,0
48250,0,0,0
48257,0,0,0
48263,0,0,0
48269,0,0,0
48275,0,0,1
48281,0,0,0
48290,0,0,0
48303,0,0,0
48311,0,0,0
48317,0,0,0
48323,0,0,0
48329,0,0,0
48335,0,0,1
48341,0,0,0
48347,0,0,0
48361,0,0,0
48368,0,0,0
48373,0,0,1
48380,0,0,0
48386,0,0,0
48393,0,0,1
48400,0,0,0
48412,0,0,1
48419,0,0,0
48426,0,0,0
48431,0,0,0
48438,0,0,0
48444,0,0,0
48450,0,0,0
48456,0,0,0
48470,0,0,0
48477,0,0,0
48483,0,0,0
48489,0,0,0
48496,0,0,1
48503,0,0,0
48509,0,0,0
48515,0,0,1
48528,0,0,0
48533,0,0,1
48540,0,0,0
48546,0,0,0
48551,0,0,0
48558,0,0,0
48564,0,0,0
48575,0,0,0
48583,0,0,0
48589,0,0,0
48596,0,0,1
48603,0,0,0
48609,0,0,0
48614,0,0,1
48621,0,0,0
48633,0,0,1
48640,0,0,0
48646,0,0,0
48651,0,0,0
48658,0,0,0
48664,0,0,0
48670,0,0,0
48682,0,0,0
48689,0,0,0
48698,0,0,0
48705,0,0,0
48711,0,0,0
48717,0,0,0
48726,0,0,0
48733,0,0,0
48739,0,0,0
48745,0,0,0
48750,0,0,0
48757,0,0,0
48763,0,0,0
48769,0,0,0
48782,0,0,0
48790,0,0,0
48796,0,0,0
48802,0,0,0
48809,0,0,0
48815,0,0,1
48821,0,0,0
48827,0,0,0
48839,0,0,0
48846,0,0,0
48851,0,0,1
48858,0,0,0
48864,0,0,0
48870,0,0,0
48876,0,0,0
48888,0,0,0
48896,0,0,0
48904,0,0,0
48911,0,0,0
48917,0,0,0
48923,0,0,0
48929,0,0,0
48934,0,0,1
48949,0,0,0
48956,0,0,0
48962,158,0,0
48968,0,0,0
48973,0,0,1
48980,110,0,0
48986,0,0,0
48995,0,0,1
49013,0,0,1
49020,118,0,0
49027,0,0,0
49032,0,0,1
49039,0,0,0
49045,0,0,0
49050,0,0,0
49064,0,0,0
49071,0,0,0
49077,0,0,0
49083,0,0,0
49089,0,0,0
49095,0,0,1
49101,64,0,0
49109,0,0,0
49123,0,0,0
49129,0,0,0
49135,0,0,1
49141,233,0,0
49147,0,0,0
49152,0,0,1
49159,0,0,0
49173,0,0,1
49180,338,0,0
49187,0,0,0
49192,0,0,1
49199,0,0,0
49205,0,0,0
49211,0,0,0
49221,505,0,0
49229,0,0,0
49235,0,0,1
49241,344,0,0
49247,0,0,0
49252,0,0,1
49259,431,0,0
49265,0,0,0
49277,0,0,1
49284,0,0,0
49290,0,0,0
49296,256,0,0
49302,527,0,0
49308,0,0,0
49314,0,0,1
49321,0,0,0
49334,0,0,1
49341,656,0,0
49347,0,0,0
49352,0,0,1
49359,0,0,0
49365,0,0,0
49376,0,0,1
49383,0,0,0
49390,0,0,0
49395,480,0,0
49402,603,0,0
49408,0,0,0
49416,228,0,0
49431,0,0,1
49437,563,0,0
49443,0,0,0
49449,0,0,0
49454,0,0,1
49461,412,0,0
49467,0,0,0
49480,621,0,0
49488,0,0,0
49493,0,0,1
49500,351,0,0
49506,0,0,0
49512,0,0,1
49518,450,0,0
