pc_time_ms,emg_timestamp,raw_adc,clean_emg,envelope
135638,89448,1812,-35.86,37.43
135638,89450,1812,-35.7,37.34
135638,89452,1806,-37.66,37.36
135638,89454,1797,-41.84,37.58
135638,89456,1800,-43.74,37.89
135638,89458,1803,-43.94,38.19
135638,89460,1804,-43.45,38.46
135638,89462,1811,-40.59,38.56
135639,89464,1808,-39.04,38.59
135639,89466,1794,-41.66,38.74
135639,89469,1772,-49.46,39.28
135639,89471,1760,-57.76,40.2
135639,89473,1756,-64.02,41.39
135639,89475,1753,-68.69,42.76
135643,89477,1758,-70.02,44.12
135644,89481,1778,-64.77,45.15
135689,89483,1785,-59.2,45.85
135689,89489,1776,-58.41,46.48
135690,89491,1770,-60.1,47.16
135690,89493,1767,-62.6,47.93
135690,89495,1763,-65.91,48.83
135690,89497,1753,-71.49,49.97
135690,89499,1751,-76.05,51.27
135691,89502,1747,-80.34,52.72
135691,89504,1755,-80.66,54.12
135691,89506,1770,-76.02,55.22
135691,89508,1776,-70.62,55.99
135691,89511,1777,-66.11,56.49
135691,89513,1778,-62.15,56.78
135691,89515,1766,-62.42,57.06
135691,89517,1752,-66.13,57.51
135692,89519,1751,-68.27,58.05
135692,89521,1760,-66.39,58.47
135692,89523,1774,-60.41,58.56
135692,89525,1787,-52.14,58.24
135692,89527,1796,-43.73,57.52
135695,89529,1800,-36.91,56.49
135695,89534,1807,-30.43,55.18
135740,89536,1801,-28.18,53.83
135741,89542,1779,-33.6,52.82
135741,89544,1779,-37.55,52.06
135741,89546,1786,-38.27,51.37
135742,89548,1793,-36.71,50.64
135742,89550,1791,-36.18,49.91
135742,89552,1794,-34.75,49.15
135743,89554,1796,-32.9,48.34
135743,89556,1783,-35.17,47.68
135743,89558,1775,-38.66,47.23
135743,89560,1777,-39.9,46.87
135743,89563,1772,-41.71,46.61
135744,89565,1775,-41.55,46.35
135744,89567,1778,-40.13,46.04
135744,89569,1784,-37.09,45.6
135744,89571,1775,-37.61,45.2
135744,89573,1766,-40.66,44.97
135745,89575,1775,-40.12,44.73
135745,89577,1781,-38.14,44.4
135745,89579,1786,-35.58,43.96
135790,89581,1786,-34.17,43.47
135791,89585,1802,-28.73,42.73
135791,89588,1811,-22.63,41.73
135791,89590,1813,-18.13,40.55
135791,89592,1814,-14.91,39.26
135791,89594,1812,-13.3,37.97
135792,89596,1814,-11.42,36.64
135792,89599,1813,-10.11,35.31
135792,89601,1809,-9.94,34.04
135792,89604,1807,-9.85,32.83
135793,89606,1797,-12.18,31.8
135793,89608,1794,-14.02,30.91
135793,89610,1797,-13.8,30.06
135793,89612,1798,-12.91,29.2
135793,89614,1806,-9.62,28.22
135793,89617,1825,-1.63,26.89
135794,89619,1829,4.8,25.79
135794,89621,1831,9.38,24.97
135794,89623,1834,12.84,24.36
135794,89625,1829,13.08,23.8
135794,89627,1819,9.64,23.09
135840,89629,1819,6.79,22.27
135840,89634,1810,1.78,21.25
135841,89637,1818,0.59,20.22
135841,89639,1814,-1.45,19.28
135841,89641,1810,-3.89,18.51
135841,89643,1823,-1.36,17.65
135841,89645,1823,0.74,16.81
135842,89647,1823,2.6,16.1
135842,89650,1827,5.51,15.57
135842,89652,1832,9.41,15.26
135842,89654,1825,10.29,15.01
135843,89656,1819,9.34,14.73
135843,89658,1821,9.46,14.46
135843,89660,1822,9.87,14.23
135843,89662,1842,16.04,14.32
135843,89664,1840,19.37,14.58
135844,89666,1840,21.24,14.91
135844,89668,1839,21.76,15.25
135844,89670,1840,21.94,15.59
135845,89672,1842,22.21,15.92
135845,89674,1835,19.93,16.12
135845,89676,1826,15.41,16.08
135846,89679,1835,14.93,16.02
135896,89683,1846,17.92,16.12
135896,89693,1812,9.83,15.81
135896,89695,1813,4.9,15.26
135896,89697,1818,3.4,14.67
135897,89699,1827,5.46,14.21
135897,89701,1840,11.09,14.05
135897,89703,1852,18.75,14.29
135897,89707,1869,29.15,15.03
135897,89709,1856,32.24,15.89
135897,89711,1842,29.99,16.59
135898,89713,1842,28.26,17.18
135898,89715,1835,24.77,17.56
135898,89717,1823,18.57,17.61
135898,89719,1811,10.56,17.26
135898,89721,1822,8.26,16.81
135898,89723,1825,7.43,16.34
135898,89725,1827,7.31,15.89
135899,89727,1838,10.37,15.61
135899,89729,1840,12.87,15.47
135899,89731,1840,14.41,15.42
135899,89733,1845,16.84,15.49
135946,89736,1847,19.01,15.67
135947,89741,1869,27.04,16.24
135947,89744,1888,38.17,17.33
135947,89746,1881,43.58,18.64
135948,89748,1875,45.44,19.98
135948,89750,1861,42.57,21.11
135948,89752,1845,35.97,21.86
135948,89754,1836,29.03,22.22
135948,89756,1836,24.61,22.33
135949,89758,1843,23.97,22.42
135949,89760,1859,28.51,22.72
135949,89762,1876,36.71,23.42
135949,89764,1876,42.1,24.35
135949,89767,1867,42.74,25.27
135949,89769,1861,40.96,26.06
135949,89771,1849,35.71,26.54
135949,89773,1829,25.72,26.5
135950,89775,1854,26.1,26.48
135950,89777,1869,30.53,26.68
135950,89779,1874,34.72,27.08
135950,89781,1882,39.67,27.71
135992,89783,1883,43.09,28.48
135993,89789,1867,40.45,29.08
135993,89791,1870,39.55,29.6
135994,89793,1865,37.53,30.0
135994,89795,1873,38.76,30.44
135995,89797,1882,42.53,31.04
135995,89800,1891,48.02,31.89
135995,89802,1898,54.01,33.0
135995,89804,1903,59.67,34.33
135995,89806,1894,60.81,35.66
135995,89809,1868,53.71,36.56
135996,89812,1859,46.1,37.04
135996,89814,1848,37.54,37.06
135996,89816,1849,31.9,36.8
135996,89818,1858,30.57,36.49
135996,89820,1859,29.68,36.15
135996,89822,1869,31.7,35.93
135996,89824,1887,38.01,36.03
135997,89826,1903,46.56,36.56
135997,89828,1896,49.68,37.21
135997,89830,1897,51.58,37.93
136000,89832,1897,52.44,38.66
136049,89837,1895,52.16,39.33
136049,89846,1950,68.36,40.78
136050,89848,1941,76.59,42.57
136050,89850,1932,79.5,44.42
136050,89852,1924,79.25,46.16
136050,89854,1907,74.27,47.57
136050,89856,1896,67.99,48.59
136050,89858,1897,64.5,49.38
136051,89860,1900,63.45,50.09
136051,89862,1905,64.53,50.81
136051,89864,1908,66.27,51.58
136051,89866,1923,71.82,52.59
136051,89868,1914,72.51,53.59
136051,89871,1904,69.39,54.38
136051,89873,1908,67.77,55.05
136051,89875,1908,65.85,55.59
136052,89877,1916,66.11,56.12
136052,89879,1932,70.25,56.82
136052,89881,1943,75.56,57.76
136052,89883,1949,80.25,58.88
136052,89885,1952,83.79,60.13
136097,89887,1952,85.83,61.41
136098,89891,1931,80.79,62.38
136098,89894,1919,73.92,62.96
136098,89897,1909,66.65,63.14
136098,89899,1915,64.09,63.19
136098,89901,1935,68.98,63.48
136099,89903,1940,74.34,64.02
136099,89905,1938,77.75,64.71
136099,89907,1943,81.75,65.56
136099,89909,1937,82.61,66.41
136099,89912,1917,76.92,66.94
136099,89914,1911,70.81,67.13
136099,89916,1914,66.98,67.13
136099,89918,1919,65.14,67.03
136100,89920,1928,65.76,66.96
136100,89922,1929,65.57,66.89
136100,89924,1930,64.85,66.79
136100,89926,1936,65.33,66.72
136100,89928,1939,65.88,66.68
136100,89931,1932,63.63,66.52
136100,89933,1928,60.64,66.23
136146,89935,1933,60.07,65.92
136146,89939,1937,61.06,65.68
136147,89943,1931,60.26,65.41
136147,89945,1915,55.38,64.91
136147,89947,1903,49.01,64.11
136147,89949,1901,44.66,63.14
136147,89951,1897,41.02,62.03
136148,89954,1907,41.91,61.03
136148,89956,1948,54.94,60.72
136148,89958,1957,66.26,61.0
136148,89960,1971,77.6,61.83
136148,89962,1982,87.79,63.13
136148,89964,1982,93.72,64.66
136149,89966,1965,91.6,66.0
136149,89968,1945,83.2,66.86
136149,89970,1936,74.04,67.22
136149,89972,1918,61.92,66.96
136149,89974,1925,55.57,66.39
136149,89976,1938,55.17,65.83
136150,89978,1951,58.96,65.48
136150,89980,1955,62.98,65.36
136193,89983,1964,68.69,65.53
136194,89987,1952,69.25,65.71
136195,89991,1952,69.9,65.92
136195,89993,1943,67.86,66.02
136195,89995,1942,66.32,66.03
136195,89997,1955,69.22,66.19
136196,89999,1957,71.65,66.47
136196,90001,1963,74.79,66.88
136196,90003,1975,80.05,67.54
136196,90005,1982,85.1,68.42
136196,90008,1982,87.8,69.39
136196,90010,1983,89.17,70.38
136196,90014,1990,91.47,71.43
136196,90016,1984,90.57,72.39
136197,90018,1978,87.65,73.15
136197,90020,1969,82.63,73.62
136197,90022,1961,76.69,73.78
136197,90024,1957,71.5,73.66
136197,90026,1961,69.38,73.45
136197,90028,1956,66.71,73.11
136198,90030,1955,64.9,72.7
136241,90032,1958,64.83,72.31
136241,90037,1937,58.65,71.63
136242,90041,1957,60.55,71.07
136242,90043,1960,62.64,70.65
136242,90045,1956,62.58,70.25
136243,90048,1948,59.69,69.72
136243,90050,1935,53.28,68.9
136243,90052,1935,48.32,67.87
136243,90054,1919,39.53,66.45
136243,90056,1912,30.86,64.67
136243,90058,1911,24.17,62.65
136244,90060,1918,21.29,60.58
136244,90062,1927,21.69,58.63
136244,90064,1931,22.88,56.85
136244,90066,1935,24.71,55.24
136244,90068,1937,26.47,53.8
136244,90070,1935,27.08,52.47
136245,90073,1938,28.52,51.27
136245,90075,1935,28.8,50.15
136245,90077,1938,30.15,49.15
136245,90079,1936,30.76,48.23
136251,90081,1935,31.15,47.37
136299,90085,1920,27.15,46.36
136299,90095,1961,36.93,45.89
136300,90098,1956,42.09,45.7
136300,90100,1951,43.97,45.61
136300,90102,1950,44.71,45.57
136300,90104,1946,43.69,45.47
136300,90106,1936,39.63,45.18
136301,90108,1934,35.9,44.72
136301,90110,1920,28.8,43.92
136301,90112,1919,23.37,42.89
136301,90116,1924,20.94,41.8
136301,90118,1932,21.47,40.78
136301,90120,1938,23.46,39.91
136301,90122,1951,28.55,39.35
136301,90124,1938,27.96,38.78
136302,90127,1922,22.69,37.97
136302,90129,1914,16.75,36.91
136302,90131,1904,9.85,35.56
136302,90133,1901,4.48,34.0
136302,90135,1903,1.67,32.39
136302,90137,1909,1.78,30.86
136346,90139,1919,5.0,29.56
136347,90144,1936,12.31,28.7
136347,90147,1919,12.06,27.87
136348,90149,1902,6.6,26.81
136348,90151,1886,-2.1,25.57
136348,90153,1865,-14.48,25.02
136348,90155,1860,-24.49,24.99
136348,90157,1873,-27.47,25.11
136349,90159,1890,-24.48,25.08
136349,90161,1909,-16.91,24.67
136349,90164,1923,-7.79,23.83
136349,90166,1920,-2.76,22.78
136349,90168,1906,-3.79,21.83
136349,90170,1897,-7.31,21.1
136349,90172,1882,-14.17,20.75
136350,90174,1868,-22.85,20.86
136350,90176,1866,-28.99,21.27
136350,90178,1871,-31.22,21.76
136350,90180,1873,-31.67,22.26
136350,90182,1879,-29.75,22.63
136350,90184,1895,-23.31,22.67
136354,90186,1898,-17.85,22.43
136400,90190,1898,-14.08,22.01
136400,90200,1862,-22.39,22.03
136401,90202,1867,-26.61,22.26
136401,90204,1880,-25.67,22.43
136401,90206,1890,-22.21,22.42
136401,90208,1890,-20.09,22.3
136401,90210,1887,-19.8,22.18
136401,90212,1889,-19.22,22.03
136402,90214,1881,-21.38,21.99
136402,90216,1877,-24.1,22.1
136402,90218,1875,-26.49,22.32
136402,90220,1881,-26.15,22.51
136402,90223,1888,-23.57,22.56
136402,90225,1893,-20.04,22.44
136403,90227,1896,-16.44,22.14
136403,90229,1887,-16.4,21.85
136403,90231,1882,-17.57,21.64
136403,90233,1871,-21.37,21.62
136403,90236,1859,-27.26,21.91
136403,90238,1856,-31.9,22.41
136407,90240,1865,-32.15,22.89
136408,90245,1891,-24.42,22.97
136451,90247,1904,-15.36,22.59
136452,90253,1877,-17.56,22.34
136452,90255,1865,-22.93,22.37
136452,90257,1857,-29.22,22.71
136452,90259,1857,-33.68,23.26
136453,90261,1863,-35.04,23.85
136453,90263,1864,-35.75,24.44
136453,90265,1864,-36.24,25.03
136453,90267,1872,-34.12,25.49
136453,90270,1868,-33.78,25.9
136453,90272,1858,-36.37,26.43
136453,90274,1853,-39.37,27.07
136454,90276,1854,-40.76,27.76
136454,90278,1848,-43.15,28.53
136454,90280,1850,-43.78,29.29
136454,90282,1861,-40.56,29.85
136454,90284,1859,-38.7,30.29
136454,90286,1860,-36.94,30.63
136455,90288,1859,-35.95,30.89
136455,90290,1847,-38.85,31.29
136500,90292,1824,-47.72,32.11
136501,90296,1805,-59.43,33.48
136501,90299,1814,-64.63,35.04
136501,90301,1840,-60.31,36.3
136502,90304,1838,-58.03,37.39
136502,90306,1837,-56.87,38.36
136502,90308,1833,-57.37,39.31
136502,90310,1836,-56.87,40.19
136502,90312,1827,-59.23,41.14
136502,90314,1813,-64.95,42.33
136502,90316,1812,-68.93,43.66
136503,90318,1805,-73.42,45.15
136503,90321,1808,-75.18,46.65
136503,90323,1815,-73.83,48.01
136503,90325,1819,-71.3,49.17
136503,90327,1814,-70.68,50.25
136503,90330,1818,-68.71,51.17
136503,90332,1809,-69.77,52.1
136504,90334,1807,-70.84,53.04
136504,90336,1799,-73.75,54.07
136504,90338,1807,-73.15,55.03
136546,90340,1807,-72.63,55.91
136547,90345,1834,-64.11,56.32
136547,90348,1831,-59.26,56.47
136547,90350,1828,-56.93,56.49
136547,90352,1827,-55.71,56.45
136548,90354,1825,-55.48,56.4
136548,90356,1837,-51.65,56.16
136548,90358,1840,-48.01,55.76
136548,90360,1841,-45.04,55.22
136549,90362,1840,-43.04,54.61
136549,90365,1850,-38.34,53.8
136549,90367,1841,-37.47,52.98
136549,90369,1836,-37.96,52.23
136549,90371,1832,-39.04,51.57
136549,90373,1826,-41.13,51.05
136549,90375,1825,-42.44,50.62
136549,90377,1833,-40.57,50.12
136550,90379,1847,-34.87,49.35
136550,90381,1855,-28.52,48.31
136550,90383,1860,-22.78,47.04
136550,90385,1858,-19.67,45.67
136593,90387,1840,-23.22,44.54
136595,90393,1811,-34.56,44.05
136595,90395,1808,-43.27,44.01
136596,90397,1815,-47.11,44.16
136596,90399,1827,-46.08,44.26
136596,90401,1831,-44.12,44.25
136596,90403,1845,-38.51,43.96
136596,90405,1837,-37.02,43.62
136597,90407,1835,-36.48,43.26
136597,90409,1823,-39.52,43.07
136597,90412,1810,-45.23,43.18
136597,90414,1808,-49.37,43.49
136597,90416,1809,-51.5,43.89
136597,90418,1825,-47.77,44.08
136598,90420,1837,-41.35,43.95
136598,90423,1845,-34.4,43.47
136598,90426,1853,-27.21,42.66
136598,90428,1849,-23.56,41.7
136598,90430,1840,-23.86,40.81
136599,90432,1836,-25.33,40.04
136640,90434,1825,-29.68,39.52
136641,90439,1795,-41.61,39.62
136641,90442,1807,-45.98,39.94
136641,90444,1818,-45.47,40.22
136641,90446,1840,-38.35,40.12
136642,90448,1857,-28.31,39.53
136642,90450,1856,-21.77,38.65
136642,90452,1849,-19.43,37.68
136642,90454,1836,-21.72,36.89
136642,90456,1814,-29.79,36.53
136642,90458,1799,-39.58,36.68
136643,90460,1797,-46.53,37.18
136643,90462,1803,-49.1,37.77
136643,90464,1807,-49.33,38.35
136643,90466,1818,-45.92,38.73
136643,90469,1826,-41.06,38.85
136643,90471,1818,-40.11,38.91
136644,90473,1815,-40.39,38.98
136644,90475,1814,-40.94,39.08
136644,90477,1810,-42.59,39.26
136644,90479,1812,-43.19,39.45
136691,90481,1824,-40.05,39.48
136691,90485,1833,-35.27,39.27
136692,90489,1815,-37.47,39.18
136692,90491,1802,-42.81,39.36
136692,90494,1788,-50.47,39.92
136692,90496,1790,-54.78,40.66
136692,90498,1790,-57.34,41.5
136693,90500,1789,-58.99,42.37
136693,90502,1799,-56.71,43.09
136693,90504,1808,-52.13,43.54
136693,90506,1805,-49.67,43.85
136693,90508,1797,-50.23,44.16
136693,90510,1792,-51.99,44.56
136694,90512,1777,-57.6,45.21
136694,90514,1768,-64.02,46.15
136694,90516,1772,-67.1,47.2
136694,90518,1766,-70.92,48.38
136694,90520,1761,-74.95,49.71
136695,90523,1760,-77.93,51.12
136695,90526,1783,-72.99,52.21
136695,90528,1800,-64.52,52.83
136739,90530,1812,-55.2,52.95
136740,90534,1807,-50.43,52.82
136740,90541,1771,-58.0,53.08
136740,90543,1775,-61.77,53.52
136740,90545,1780,-62.54,53.97
136741,90547,1779,-62.97,54.42
136741,90549,1786,-60.7,54.73
136741,90552,1792,-56.89,54.84
136741,90554,1788,-55.05,54.85
136741,90556,1786,-53.97,54.81
136742,90558,1794,-50.45,54.59
136742,90560,1807,-43.85,54.05
136742,90562,1807,-39.19,53.31
136742,90564,1807,-35.94,52.44
136742,90566,1802,-35.21,51.58
136742,90568,1792,-37.75,50.89
136742,90570,1781,-42.8,50.48
136743,90572,1782,-45.93,50.25
136743,90574,1775,-50.13,50.25
136743,90576,1771,-54.12,50.44
136743,90579,1789,-51.34,50.49
136786,90581,1806,-44.28,50.18
136786,90585,1820,-35.26,49.43
136787,90588,1814,-30.93,48.51
136787,90590,1796,-33.38,47.75
136787,90592,1776,-40.93,47.41
136787,90594,1763,-49.72,47.52
136787,90596,1758,-56.82,47.99
136788,90598,1768,-58.21,48.5
136788,90600,1787,-53.04,48.73
136788,90602,1789,-48.6,48.72
136788,90604,1775,-49.56,48.76
136788,90606,1788,-46.13,48.63
136789,90608,1789,-43.43,48.37
136789,90610,1780,-44.28,48.17
136789,90612,1776,-46.09,48.06
136789,90615,1781,-45.86,47.95
136789,90617,1772,-48.44,47.98
136789,90619,1776,-49.02,48.03
136789,90621,1784,-47.0,47.98
136789,90623,1787,-44.71,47.81
136795,90625,1801,-38.9,47.37
136795,90631,1815,-30.69,46.53
136839,90633,1809,-26.84,45.55
136839,90640,1789,-30.1,44.78
136840,90642,1785,-33.28,44.2
136840,90644,1775,-38.1,43.9
136840,90646,1771,-42.15,43.81
136840,90648,1775,-43.25,43.78
136841,90650,1774,-43.86,43.79
136841,90652,1772,-44.51,43.82
136841,90654,1769,-45.57,43.91
136841,90656,1771,-45.5,43.99
136841,90658,1773,-44.78,44.03
136841,90660,1780,-42.24,43.94
136842,90662,1801,-34.35,43.46
136842,90664,1806,-27.77,42.68
136842,90666,1805,-23.94,41.74
136842,90669,1810,-20.15,40.66
136842,90671,1808,-18.45,39.55
136842,90673,1794,-21.65,38.65
136842,90675,1784,-26.81,38.06
136842,90677,1776,-32.5,37.78
136846,90679,1768,-38.39,37.81
136846,90683,1774,-40.06,37.93
136847,90685,1779,-39.13,37.99
136896,90687,1809,-28.93,37.53
136896,90692,1807,-22.17,36.77
136897,90694,1793,-21.47,36.0
136897,90696,1791,-21.37,35.27
136897,90698,1789,-21.78,34.6
136897,90701,1777,-25.62,34.15
136897,90703,1778,-27.96,33.84
136898,90705,1785,-27.56,33.52
136898,90707,1783,-28.08,33.25
136898,90709,1789,-26.86,32.93
136898,90711,1799,-23.3,32.45
136898,90713,1799,-21.16,31.89
136898,90715,1795,-21.15,31.35
136899,90717,1804,-18.6,30.71
136899,90719,1803,-17.23,30.04
136899,90721,1797,-18.05,29.44
136899,90723,1800,-17.52,28.84
136899,90725,1798,-17.48,28.27
136899,90728,1780,-22.46,27.98
136899,90731,1769,-28.66,28.02
136941,90733,1759,-35.33,28.38
136941,90739,1763,-38.11,28.87
136942,90741,1770,-37.42,29.3
136942,90743,1776,-34.82,29.57
136942,90745,1782,-31.09,29.65
136942,90747,1775,-30.71,29.7
136942,90749,1765,-33.63,29.9
136943,90752,1763,-36.48,30.23
136943,90754,1759,-39.95,30.71
136943,90756,1750,-45.36,31.45
136943,90758,1751,-49.03,32.32
136943,90760,1754,-50.88,33.25
136943,90762,1744,-55.29,34.35
136944,90764,1728,-63.13,35.79
136944,90766,1717,-71.62,37.58
136944,90768,1711,-78.89,39.65
136944,90770,1710,-83.69,41.85
136944,90772,1722,-82.83,43.9
136945,90774,1732,-78.72,45.64
136945,90776,1738,-73.66,47.04
136945,90778,1746,-67.42,48.06
136947,90781,1754,-60.47,48.68
136995,90785,1741,-59.44,49.22
136996,90794,1724,-63.68,49.94
136996,90796,1710,-70.59,50.98
136996,90798,1702,-77.49,52.3
136996,90800,1710,-79.58,53.67
136997,90802,1722,-77.24,54.84
136997,90804,1730,-73.15,55.76
136997,90806,1735,-68.84,56.41
136997,90808,1747,-62.33,56.71
136997,90810,1745,-58.56,56.8
136997,90812,1743,-56.62,56.79
136998,90814,1745,-54.66,56.69
136998,90816,1738,-55.31,56.62
136998,90819,1728,-58.53,56.71
136998,90821,1733,-58.88,56.82
136998,90823,1734,-58.39,56.9
136998,90825,1728,-59.39,57.02
136998,90827,1729,-59.27,57.14
136999,90829,1727,-59.31,57.24
136999,90833,1718,-61.6,57.46
137043,90835,1729,-59.46,57.56
137044,90841,1743,-53.53,57.36
137044,90843,1748,-47.86,56.89
137045,90845,1749,-43.71,56.23
137045,90847,1745,-42.19,55.52
137045,90850,1745,-41.3,54.81
137046,90852,1731,-45.06,54.33
137046,90854,1716,-52.22,54.22
137046,90856,1724,-54.68,54.24
137046,90858,1724,-56.3,54.35
137046,90860,1723,-57.58,54.51
137046,90862,1733,-55.27,54.55
137047,90864,1748,-48.98,54.27
137047,90866,1746,-45.09,53.81
137047,90868,1743,-43.12,53.27
137047,90870,1739,-42.72,52.75
137047,90872,1721,-47.55,52.49
137047,90874,1708,-54.37,52.58
137047,90876,1706,-59.19,52.91
137048,90879,1710,-60.86,53.31
137048,90881,1712,-61.05,53.7
137050,90883,1718,-59.12,53.97
137096,90887,1744,-49.86,53.76
137096,90895,1716,-52.0,53.67
137096,90898,1727,-50.23,53.5
137097,90900,1728,-48.85,53.27
137097,90902,1732,-46.86,52.95
137097,90904,1742,-42.66,52.43
137097,90906,1741,-40.24,51.82
137097,90908,1734,-40.76,51.27
137098,90910,1733,-41.39,50.78
137098,90912,1738,-40.16,50.25
137098,90914,1734,-40.27,49.75
137098,90916,1734,-40.0,49.26
137098,90918,1745,-36.09,48.6
137098,90920,1743,-33.61,47.85
137098,90922,1752,-28.79,46.9
137099,90924,1760,-22.73,45.69
137099,90927,1761,-18.01,44.31
137099,90929,1749,-18.19,43.0
137099,90931,1734,-22.64,41.98
137099,90933,1729,-27.03,41.23
137143,90936,1701,-38.31,41.09
137146,90940,1702,-45.57,41.31
137146,90944,1724,-43.84,41.44
137146,90946,1756,-33.14,41.02
137146,90948,1779,-19.2,39.93
137147,90950,1789,-7.12,38.29
137147,90952,1780,-2.08,36.48
137147,90954,1783,1.85,34.75
137147,90956,1761,-2.38,33.13
137147,90958,1743,-10.74,32.01
137147,90960,1737,-18.04,31.31
137147,90962,1726,-25.92,31.04
137148,90964,1717,-33.42,31.16
137148,90966,1722,-36.35,31.42
137148,90968,1716,-39.46,31.82
137148,90970,1713,-41.85,32.33
137148,90973,1709,-44.17,32.92
137148,90975,1711,-44.78,33.51
137148,90977,1710,-45.33,34.1
137149,90979,1721,-42.44,34.52
137149,90981,1744,-33.82,34.48
137150,90983,1749,-26.93,34.11
137196,90987,1743,-24.64,33.63
137196,90995,1717,-31.51,33.53
137197,90997,1730,-32.75,33.49
137197,90999,1739,-31.27,33.38
137197,91002,1750,-27.17,33.07
137197,91004,1753,-23.54,32.59
137197,91006,1746,-23.05,32.11
137197,91008,1744,-22.98,31.66
137198,91010,1744,-22.42,31.2
137198,91012,1732,-24.98,30.88
137198,91014,1726,-27.75,30.73
137198,91016,1726,-28.83,30.63
137198,91018,1726,-28.82,30.54
137199,91020,1729,-27.29,30.38
137199,91022,1744,-21.32,29.93
137199,91024,1753,-14.39,29.15
137199,91026,1760,-7.69,28.08
137199,91029,1765,-1.98,26.77
137199,91031,1763,0.76,25.47
137199,91033,1747,-2.8,24.34
137244,91035,1741,-7.65,23.5
137246,91041,1728,-15.37,23.1
137247,91044,1742,-16.8,22.78
137247,91046,1747,-16.53,22.47
137247,91048,1753,-14.65,22.08
137248,91050,1777,-6.13,21.28
137248,91052,1760,-5.32,20.48
137248,91054,1754,-6.27,19.77
137248,91056,1749,-7.97,19.18
137248,91058,1744,-10.06,18.73
137248,91061,1738,-12.67,18.42
137248,91063,1742,-12.62,18.13
137249,91065,1747,-10.54,17.75
137249,91067,1748,-8.43,17.29
137249,91069,1747,-7.07,16.78
137249,91071,1765,-0.72,15.97
137249,91073,1744,-2.9,15.32
137249,91075,1739,-6.21,14.86
137249,91077,1741,-8.27,14.53
137250,91079,1744,-9.24,14.27
137250,91081,1748,-9.21,14.02
137251,91083,1758,-6.67,13.65
137251,91088,1744,-9.59,13.45
137300,91090,1730,-16.07,13.58
137301,91096,1712,-25.98,14.2
137301,91098,1729,-27.48,14.86
137301,91100,1754,-20.74,15.16
137301,91102,1777,-8.94,14.84
137301,91104,1799,5.98,14.4
137302,91107,1808,19.1,14.64
137302,91109,1797,24.95,15.15
137302,91111,1791,27.39,15.76
137302,91113,1767,22.14,16.08
137302,91115,1736,9.62,15.76
137302,91117,1720,-3.27,15.14
137302,91119,1728,-9.2,14.84
137303,91121,1743,-8.42,14.52
137303,91123,1756,-3.89,13.99
137303,91125,1774,4.46,13.51
137303,91127,1782,12.15,13.44
137303,91129,1780,16.18,13.58
137303,91131,1786,20.05,13.9
137303,91133,1794,24.36,14.42
137303,91136,1787,24.51,14.93
137347,91138,1781,22.28,15.3
137347,91144,1788,22.52,15.66
137348,91146,1782,20.75,15.91
137348,91148,1773,16.94,15.96
137348,91150,1764,11.97,15.76
137348,91152,1770,10.91,15.52
137348,91154,1777,12.9,15.39
137349,91157,1780,15.77,15.41
137349,91159,1784,19.49,15.61
137349,91161,1791,24.56,16.06
137349,91163,1793,28.87,16.7
137349,91165,1798,33.37,17.53
137349,91167,1802,37.5,18.53
137350,91169,1804,40.58,19.64
137350,91171,1788,37.4,20.52
137350,91173,1768,28.69,20.93
137350,91175,1760,19.85,20.88
137350,91177,1731,4.67,20.07
137350,91179,1706,-13.49,19.74
137350,91181,1695,-29.31,20.22
137350,91183,1699,-38.91,21.15
137396,91186,1720,-39.11,22.05
137397,91190,1786,-19.43,21.92
137398,91193,1805,-0.52,20.85
137398,91196,1813,14.47,20.53
137398,91198,1804,21.68,20.59
137398,91200,1787,21.29,20.62
137399,91202,1774,17.12,20.45
137399,91204,1773,14.19,20.13
137399,91206,1750,5.65,19.41
137399,91208,1743,-1.72,18.53
137399,91210,1744,-5.82,17.89
137399,91212,1741,-8.91,17.44
137399,91214,1738,-11.39,17.14
137400,91216,1746,-10.3,16.8
137400,91218,1754,-6.98,16.31
137400,91220,1748,-6.6,15.82
137400,91222,1745,-7.5,15.41
137400,91225,1743,-9.14,15.09
137400,91227,1732,-14.08,15.04
137400,91229,1730,-18.61,15.22
137401,91231,1723,-24.34,15.68
137402,91233,1727,-27.5,16.27
137448,91238,1733,-28.22,16.86
137448,91249,1735,-28.36,17.44
137448,91251,1732,-29.45,18.04
137449,91253,1712,-36.12,18.94
137449,91255,1708,-41.56,20.07
137449,91257,1716,-42.38,21.19
137449,91259,1742,-34.57,21.86
137449,91261,1744,-28.1,22.17
137450,91263,1754,-20.19,22.07
137450,91265,1764,-11.38,21.54
137450,91268,1751,-8.97,20.91
137450,91270,1745,-8.89,20.31
137450,91272,1749,-7.45,19.67
137450,91274,1742,-8.5,19.11
137450,91276,1736,-11.03,18.7
137451,91278,1749,-8.91,18.21
137451,91280,1760,-4.36,17.52
137451,91282,1759,-1.84,16.74
137451,91284,1755,-1.64,15.98
137451,91286,1758,-0.92,15.23
137499,91288,1751,-2.8,14.61
137499,91292,1757,-2.47,14.0
137500,91295,1754,-3.24,13.46
137500,91297,1753,-4.07,12.99
137500,91300,1764,-1.23,12.4
137500,91302,1763,0.58,11.81
137500,91304,1756,-0.07,11.23
137500,91306,1756,-0.22,10.68
137501,91308,1750,-1.8,10.23
137501,91310,1734,-7.35,10.09
