ts,red_raw,ir_raw
124417,1151663,1422219
124430,1151651,1422221
124453,1151700,1422324
124682,1151673,1422224
124697,1151673,1422300
124711,1151644,1422270
124725,1151645,1422274
124740,1151677,1422274
124754,1151665,1422374
124769,1151705,1422348
124784,1151708,1422369
124797,1151701,1422407
124811,1151700,1422372
124825,1151701,1422437
124847,1151790,1422603
124863,1151760,1422604
124878,1151753,1422592
124893,1151801,1422621
124908,1151756,1422623
124921,1151785,1422618
124935,1151793,1422671
124950,1151805,1422689
124964,1151804,1422698
124980,1151805,1422686
124993,1151809,1422667
125014,1151840,1422675
125189,1151835,1422822
125204,1151820,1422688
125218,1151779,1422626
125233,1151790,1422612
125248,1151424,1421672
125261,1151424,1421718
125278,1151416,1421719
125293,1151427,1421708
125308,1151432,1421646
125322,1151429,1421731
125336,1151436,1421721
125355,1151466,1421808
125373,1151489,1421741
125389,1151468,1421825
125403,1151508,1421800
125418,1151500,1421780
125432,1151494,1421844
125445,1151577,1422002
125459,1151583,1422031
125476,1151591,1422057
125492,1151566,1422038
125505,1151607,1422074
125525,1151596,1422078
125702,1151810,1422642
125716,1151836,1422597
125730,1151842,1422633
125746,1151847,1422746
125761,1151888,1422756
125777,1151852,1422769
125792,1151864,1422765
125806,1151891,1422765
125820,1151874,1422780
125834,1151923,1422875
125848,1151954,1422900
125869,1151946,1422881
125885,1151941,1422898
125900,1151938,1422913
125914,1151909,1422915
125930,1151995,1422923
125943,1152069,1423192
125958,1152050,1423203
125973,1152097,1423215
125989,1152070,1423243
126004,1152097,1423228
126017,1152104,1423268
126039,1152166,1423575
126214,1151611,1422129
126228,1151685,1422139
126242,1151679,1422170
126258,1151660,1422147
126273,1151675,1422194
126288,1151682,1422190
126303,1151673,1422166
126317,1151663,1422158
126332,1151664,1422184
126345,1151668,1422189
126359,1151684,1422173
126380,1151641,1422197
126397,1151660,1422203
126412,1151666,1422138
126427,1151660,1422206
126442,1151722,1422285
126455,1151721,1422287
126469,1151736,1422299
126483,1151736,1422305
126500,1151730,1422301
126515,1151726,1422311
126528,1151714,1422240
126549,1151748,1422429
126565,1151748,1422413
126578,1151757,1422435
126592,1151762,1422423
126609,1151776,1422394
126623,1151814,1422580
126638,1151840,1422551
126651,1151828,1422605
126666,1151817,1422574
126679,1151844,1422604
126693,1151846,1422629
126708,1151840,1422615
126730,1151926,1422779
126768,1151899,1422759
126782,1151900,1422830
126796,1151851,1422794
126812,1151897,1422776
126827,1151966,1422898
126840,1151959,1422902
126855,1151959,1422958
126869,1151968,1422953
126883,1151959,1422958
126896,1151973,1422960
126917,1151890,1422802
127140,1151651,1422150
127156,1151688,1422151
127170,1151677,1422144
127184,1151643,1422151
127199,1151671,1422165
127213,1151641,1422090
127231,1151799,1422467
127246,1151818,1422435
127260,1151790,1422471
127273,1151782,1422443
127287,1151774,1422455
127308,1151785,1422464
127324,1151811,1422529
127340,1151811,1422554
127355,1151826,1422532
127369,1151869,1422560
127383,1151880,1422578
127397,1151871,1422557
127412,1151853,1422558
127429,1151941,1422790
127443,1151925,1422821
127457,1151908,1422810
127479,1151915,1422820
127494,1151970,1422821
127507,1151940,1422827
127524,1151974,1423009
127539,1151994,1423016
127554,1152003,1422995
127567,1151999,1423073
127581,1151997,1423028
127596,1151990,1423047
127610,1152002,1423034
127627,1152064,1423226
127641,1152081,1423207
127663,1152062,1423217
127692,1152082,1423249
127706,1152061,1423237
127721,1151931,1422910
127736,1151917,1422874
127752,1151930,1422829
127766,1151887,1422796
127780,1151907,1422755
127793,1151843,1422671
127808,1151874,1422641
127821,1151688,1422200
127842,1151683,1422208
128058,1151778,1422400
128072,1151743,1422400
128086,1151761,1422415
128102,1151756,1422419
128117,1151703,1422256
128132,1151751,1422451
128147,1151762,1422453
128162,1151814,1422469
128175,1151787,1422468
128189,1151781,1422482
128203,1151800,1422484
128225,1151840,1422692
128241,1151863,1422685
128256,1151854,1422673
128270,1151881,1422678
128286,1151868,1422736
128301,1151842,1422734
128314,1151916,1422856
128328,1151925,1422811
128343,1151938,1422911
128358,1151934,1422865
128371,1151940,1422872
128392,1151955,1422890
128414,1151934,1422849
128429,1151988,1423051
128445,1152027,1423074
128461,1152014,1423058
128475,1152010,1423062
128490,1151983,1423070
128503,1152001,1423069
128518,1151909,1422801
128532,1151921,1422767
128549,1151861,1422701
128564,1151866,1422680
128583,1151867,1422638
128618,1151598,1421972
128632,1151580,1421931
128647,1151607,1422031
128665,1151595,1422007
128679,1151595,1422020
128693,1151607,1422009
128707,1151589,1421984
128721,1151590,1421978
128735,1151591,1421984
128753,1151581,1421930
128774,1151564,1421966
128981,1151638,1422135
128996,1151673,1422106
129010,1151645,1422097
129025,1151700,1422278
129040,1151714,1422288
129055,1151700,1422280
129073,1151716,1422316
129088,1151725,1422298
129102,1151715,1422323
129115,1151722,1422363
129130,1151735,1422413
129150,1151720,1422413
129166,1151740,1422383
129180,1151743,1422429
129198,1151742,1422368
129213,1151735,1422452
129227,1151714,1422427
129241,1151761,1422434
129255,1151751,1422458
129273,1151745,1422416
129288,1151737,1422451
129302,1151765,1422492
129321,1151743,1422474
129340,1151745,1422464
129355,1151763,1422447
129369,1151708,1422441
129384,1151707,1422430
129399,1151727,1422410
129413,1151204,1421203
129427,1151236,1421186
129440,1151234,1421135
129455,1151221,1421128
129470,1151200,1421124
129485,1151198,1421101
129505,1151170,1421098
129544,1151224,1421197
129559,1151225,1421195
129573,1151227,1421189
129589,1151234,1421203
129603,1151188,1421158
129617,1151140,1421059
129631,1151142,1421021
129645,1151139,1421043
129660,1151168,1421088
129674,1151159,1421073
129695,1151157,1421069
129901,1151229,1421226
129916,1151343,1421565
129929,1151358,1421582
129945,1151347,1421556
129960,1151370,1421619
129975,1151375,1421641
129990,1151375,1421636
130006,1151375,1421636
130020,1151485,1421845
130033,1151480,1421869
130047,1151464,1421864
130071,1151480,1421903
130087,1151458,1421874
130102,1151486,1421889
130116,1151508,1421980
130131,1151510,1422027
130145,1151571,1422046
130159,1151558,1422045
130174,1151557,1422057
130188,1151567,1422063
130203,1151540,1422077
130218,1151344,1421537
130238,1151318,1421458
130417,1151204,1421196
130432,1151202,1421142
130445,1151188,1421193
130459,1151186,1421181
130476,1151230,1421185
130494,1151215,1421190
130509,1151192,1421144
130524,1151271,1421358
130537,1151276,1421360
130551,1151331,1421387
130565,1151298,1421362
130586,1151285,1421373
130602,1151281,1421359
130618,1151382,1421615
130632,1151401,1421613
130648,1151393,1421628
130663,1151392,1421635
130677,1151420,1421629
130692,1151398,1421655
130707,1151482,1421869
130722,1151429,1421859
130735,1151514,1421890
130757,1151472,1421896
130928,1151595,1422222
130942,1151600,1422239
130957,1151616,1422235
130971,1151604,1422287
130987,1151595,1422232
131001,1151631,1422255
131019,1151404,1421637
131033,1151403,1421646
131048,1151363,1421609
131061,1151383,1421604
131075,1151327,1421539
131097,1151338,1421498
131113,1151234,1421336
131127,1151247,1421344
131143,1151224,1421326
131158,1151251,1421369
131173,1151246,1421354
131186,1151269,1421367
131201,1151269,1421367
131217,1151241,1421250
131232,1151183,1421246
131245,1151204,1421245
131266,1151172,1421253
132465,1151538,1422118
132479,1151540,1422148
132493,1151544,1422152
132509,1151653,1422374
132524,1151605,1422408
132541,1151663,1422408
132556,1151693,1422431
132569,1151653,1422414
132583,1151678,1422461
132597,1151635,1422421
132611,1151356,1421637
132633,1151326,1421545
132648,1151321,1421571
132663,1151315,1421546
132677,1151285,1421484
132693,1151276,1421451
132708,1151218,1421421
132721,1151258,1421436
132735,1151272,1421438
132750,1151275,1421438
132764,1151275,1421444
132778,1151255,1421436
132800,1151279,1421412
132831,1151257,1421422
132848,1151261,1421424
132864,1151275,1421415
132878,1151267,1421406
132893,1151270,1421420
132906,1151333,1421554
132921,1151323,1421562
132935,1151313,1421568
132951,1151343,1421551
132967,1151315,1421570
132980,1151337,1421582
133000,1151362,1421683
133036,1151380,1421683
133053,1151381,1421706
133068,1151392,1421691
133083,1151384,1421727
133098,1151388,1421736
133111,1151487,1421974
133125,1151486,1422026
133139,1151511,1422010
133156,1151535,1421989
133171,1151496,1422028
133191,1151498,1422029
133242,1151581,1422253
133258,1151598,1422241
133273,1151594,1422228
133287,1151579,1422236
133302,1151605,1422396
133316,1151674,1422427
133330,1151656,1422416
133344,1151679,1422444
133361,1151692,1422379
133375,1151680,1422425
133396,1151661,1422462
133411,1151679,1422458
133449,1151663,1422400
133464,1151652,1422392
133478,1151638,1422362
133493,1151620,1422309
133508,1151298,1421469
133521,1151310,1421462
133535,1151306,1421436
133550,1151305,1421503
133566,1151287,1421479
133580,1151295,1421464
133600,1151333,1421581
133792,1151385,1421701
133806,1151443,1421756
133820,1151421,1421781
133835,1151441,1421782
133851,1151438,1421794
133866,1151433,1421794
133881,1151432,1421816
133895,1151543,1422011
133910,1151572,1422040
133924,1151535,1422060
133937,1151537,1422064
133958,1151545,1422100
133974,1151544,1422072
133989,1151552,1422112
134003,1151607,1422305
134019,1151596,1422293
134034,1151639,1422285
134047,1151635,1422304
134061,1151624,1422332
134078,1151632,1422345
134094,1151597,1422296
134107,1151700,1422455
134127,1151709,1422465
134168,1151727,1422471
134183,1151722,1422481
134198,1151758,1422646
134212,1151769,1422677
134227,1151759,1422665
134241,1151779,1422697
134254,1151794,1422693
134269,1151799,1422715
134284,1151793,1422707
134306,1151725,1422527
134320,1151725,1422471
134334,1151663,1422447
134349,1151684,1422404
134364,1151654,1422368
134378,1151666,1422328
134393,1151801,1422759
134409,1151397,1421749
134423,1151413,1421764
134436,1151437,1421815
134450,1151421,1421768
134470,1151443,1421771
134487,1151436,1421790
134502,1151462,1421830
134518,1151483,1421881
134533,1151462,1421886
134546,1151473,1421889
134560,1151440,1421913
134575,1151447,1421880
134591,1151476,1421891
134605,1151538,1422149
134619,1151576,1422179
134633,1151552,1422177
134648,1151591,1422201
134661,1151559,1422189
134676,1151575,1422199
134696,1151530,1422202
134710,1151652,1422347
134725,1151647,1422344
134739,1151631,1422375
134754,1151697,1422383
134768,1151661,1422369
134782,1151681,1422364
134797,1151802,1422680
134813,1151789,1422718
134920,1151921,1423098
134935,1151926,1423076
134949,1151934,1423059
134963,1151938,1423057
134979,1151953,1423080
134993,1151997,1423277
135008,1152022,1423283
135023,1152029,1423301
135036,1152016,1423321
135051,1152037,1423327
135064,1152022,1423341
135086,1152066,1423319
135101,1152030,1423374
135116,1152030,1423361
135130,1152019,1423333
135145,1152020,1423288
135159,1152016,1423284
135174,1152018,1423253
135188,1151989,1423237
135205,1151735,1422536
135220,1151666,1422540
135234,1151731,1422528
135254,1151725,1422519
135302,1151876,1422885
135320,1151862,1422894
135334,1151842,1422855
135349,1151863,1422881
135364,1151829,1422912
135377,1151856,1422916
135391,1151947,1423361
135411,1151953,1423354
135426,1152002,1423404
135439,1151971,1423421
135453,1151975,1423423
135472,1152022,1423420
135505,1152081,1423827
135520,1152105,1423834
135535,1152094,1423911
135549,1152105,1423870
135564,1152116,1423936
135578,1152127,1423934
135592,1152121,1423976
135607,1152398,1424660
135622,1152389,1424687
135637,1152390,1424688
135658,1152395,1424758
135710,1152561,1425351
135725,1152592,1425300
135740,1152593,1425309
135754,1152604,1425349
135769,1152596,1425389
135783,1152574,1425373
135796,1152749,1425795
135812,1152793,1425794
135827,1152699,1425806
135842,1152766,1425832
135864,1152778,1425829
135879,1152767,1425854
135914,1152909,1426207
135929,1152888,1426212
135945,1152923,1426226
135959,1152912,1426228
135973,1152926,1426240
135987,1152655,1425465
136001,1152590,1425458
136016,1152635,1425425
136031,1152595,1425409
136046,1152587,1425411
136066,1152576,1425393
136352,1152934,1426332
136366,1152971,1426366
136380,1152927,1426384
136396,1153204,1427075
136411,1153200,1427112
136426,1153193,1427130
136441,1153231,1427107
136456,1153188,1427113
136469,1153246,1427123
136483,1153300,1427345
136497,1153321,1427297
136519,1153281,1427317
136534,1153307,1427302
136549,1153300,1427350
136562,1153310,1427342
136577,1153319,1427324
136592,1153302,1427252
136606,1153281,1427300
136620,1153328,1427290
136637,1153302,1427258
136652,1153309,1427262
136666,1153290,1427280
136687,1153274,1427252
136739,1153282,1427237
136754,1153279,1427257
136767,1153301,1427267
136782,1153271,1427233
136797,1153286,1427237
136810,1153305,1427190
136824,1153271,1427192
136842,1153260,1427151
136857,1153269,1427119
136870,1153226,1427078
136884,1152886,1426078
136906,1152850,1426076
136944,1152897,1426067
136960,1152912,1426068
136974,1152882,1426095
136988,1152908,1426146
137002,1152905,1426134
137016,1152907,1426105
137030,1152893,1426138
137049,1152899,1426135
137064,1152911,1426109
137077,1152898,1426084
137096,1152841,1426080
137151,1152867,1426037
137167,1152895,1426099
137180,1152809,1425894
137194,1152801,1425878
137210,1152768,1425872
137225,1152830,1425867
137238,1152792,1425858
137260,1152816,1425843
137275,1152795,1425851
137288,1152779,1425921
137302,1152800,1425897
137317,1152809,1425882
137331,1152808,1425873
137348,1152800,1425917
137363,1152776,1425901
137377,1152796,1425894
137391,1152796,1425911
137405,1152771,1425874
137420,1152803,1425871
137440,1152810,1425919
137456,1152805,1425883
137471,1152819,1425910
137485,1152801,1425988
137500,1152845,1426016
137516,1152825,1426004
137530,1152838,1426031
137545,1152844,1426003
137559,1152857,1426049
137574,1152944,1426128
137588,1152855,1426120
137609,1152895,1426152
137787,1152512,1425125
137803,1152489,1425129
137817,1152508,1425115
137831,1152529,1425123
137846,1152509,1425165
137860,1152535,1425140
137875,1152506,1425163
137889,1152475,1425094
137904,1152517,1425104
137918,1152482,1425113
137933,1152483,1425074
137952,1152493,1425070
137971,1152480,1425066
137986,1152377,1424862
137999,1152329,1424850
138014,1152377,1424869
138030,1152380,1424867
138043,1152374,1424848
138057,1152388,1424835
138073,1152387,1424835
138089,1152367,1424879
138102,1152376,1424886
138116,1152397,1424898
138130,1152355,1424902
138144,1152414,1424926
138158,1152403,1424920
138174,1152527,1425236
138194,1152398,1424945
138208,1152536,1425252
138222,1152539,1425265
138237,1152528,1425277
138253,1152512,1425297
138266,1152545,1425294
138284,1152629,1425546
138298,1152617,1425569
138312,1152649,1425588
138326,1152635,1425570
138341,1152619,1425591
138363,1152661,1425591
138606,1152775,1425981
138622,1152768,1425971
138636,1152755,1425953
138650,1152752,1425933
138665,1152752,1425933
138679,1152391,1425019
138694,1152450,1424990
138708,1152419,1425001
138722,1152438,1424999
138737,1152417,1425020
138751,1152426,1425021
138772,1152520,1425294
138818,1152502,1425242
138832,1152520,1425254
138846,1152517,1425245
138862,1152514,1425248
138877,1152531,1425289
138892,1152529,1425294
138908,1152547,1425283
138922,1152550,1425284
138935,1152529,1425283
138951,1152517,1425281
