ts,red_raw,ir_raw,red_f,ir_f,bpm,spo2
27755,1152439,1413715,83.02,210.96,0.0,100
27777,1152446,1413728,81.45,209.14,0.0,100
27798,1152419,1413707,80.09,207.04,0.0,100
27819,1152462,1413739,77.84,203.29,0.0,100
27841,1152476,1413784,75.37,198.15,0.0,100
27862,1152485,1413795,73.96,194.83,0.0,100
27883,1152453,1413820,75.2,195.5,0.0,100
27914,1152504,1413954,76.95,197.24,0.0,100
27936,1152527,1413958,80.16,202.4,0.0,100
27959,1152530,1414017,84.52,209.1,0.0,100
27982,1152561,1414014,89.43,217.67,0.0,100
28003,1152697,1414339,92.93,222.68,0.0,100
28024,1152695,1414346,97.43,229.95,0.0,100
28045,1152695,1414337,101.59,236.77,0.0,100
28066,1152689,1414340,104.89,241.93,0.0,100
28096,1152761,1414508,106.69,244.23,0.0,100
28117,1152706,1414360,109.04,248.49,0.0,100
28139,1152759,1414494,110.38,250.71,0.0,100
28164,1152776,1414498,111.16,252.95,0.0,100
28186,1152987,1415052,109.91,249.12,0.0,100
28207,1153006,1415070,109.46,247.24,0.0,100
28228,1153022,1415067,109.16,245.44,0.0,100
28249,1153008,1415079,108.74,242.31,0.0,100
28270,1153095,1415130,106.82,237.47,0.0,100
28300,1153109,1415283,104.44,229.81,0.0,100
28322,1153085,1415278,101.32,220.71,0.0,100
28344,1153123,1415253,97.0,210.43,0.0,100
28368,1153092,1415320,92.49,198.62,0.0,100
28389,1153093,1415284,88.47,188.81,0.0,100
28410,1153086,1415319,85.14,180.11,0.0,100
28431,1153046,1415269,82.67,173.4,0.0,100
28452,1153085,1415363,79.69,166.19,0.0,100
28484,1153168,1415448,75.04,157.21,0.0,100
28506,1153175,1415436,69.27,145.2,0.0,100
28527,1153165,1415466,61.53,127.81,0.0,100
28549,1153254,1415691,51.3,105.02,0.0,100
28573,1153254,1415722,40.8,82.28,0.0,100
28594,1153226,1415699,30.34,60.35,0.0,100
28615,1153253,1415669,19.21,38.75,0.0,100
28636,1153238,1415674,8.64,17.25,0.0,100
28657,1153392,1415962,-2.58,-5.77,0.0,100
28686,1153373,1415991,-11.47,-25.08,0.0,100
28707,1153413,1416011,-18.62,-40.45,0.0,100
28729,1153437,1416250,-24.17,-55.19,0.0,100
28753,1153493,1416324,-28.52,-66.43,0.0,100
28776,1153507,1416288,-31.47,-73.76,0.0,100
28797,1153518,1416338,-33.87,-79.56,0.0,100
28821,1153531,1416353,-36.11,-83.66,0.0,100
28843,1153711,1416754,-39.67,-90.33,0.0,100
28865,1153727,1416766,-41.8,-94.04,0.0,100
28886,1153723,1416786,-42.56,-95.77,0.0,100
28907,1153742,1416777,-42.5,-95.66,0.0,100
28927,1153882,1417178,-42.66,-97.04,0.0,100
28949,1153882,1417176,-40.42,-92.46,0.0,100
28980,1153906,1417201,-38.58,-87.06,0.0,100
29002,1153890,1417195,-37.22,-83.61,0.0,100
29023,1153712,1416800,-32.36,-72.48,103.4,100
29046,1153741,1416833,-30.02,-67.57,102.8,100
29067,1153743,1416822,-25.31,-58.2,99.6,100
29088,1153723,1416830,-20.7,-49.47,96.8,100
29109,1153904,1417216,-19.72,-48.65,94.6,100
29130,1153911,1417251,-18.52,-46.7,93.1,100
29151,1153913,1417241,-16.9,-42.75,91.8,100
29182,1153921,1417273,-18.03,-44.96,90.6,99.9
29204,1154129,1417771,-23.74,-57.0,89.6,99.9
29226,1154155,1417761,-27.93,-65.03,88.9,99.9
29248,1154173,1417775,-33.33,-75.59,88.2,99.5
29269,1154169,1417802,-39.96,-90.36,87.7,99.6
29289,1154370,1418240,-48.53,-109.36,84.8,99.6
29310,1154359,1418240,-53.67,-120.99,82.5,99.6
29332,1154387,1418255,-52.88,-118.82,88.2,99.2
29362,1154397,1418275,-48.89,-109.32,87.5,99.0
29384,1154669,1419055,-44.4,-101.11,86.9,99.5
29406,1154693,1419053,-38.17,-86.82,86.4,99.5
29427,1154712,1419082,-30.95,-70.91,86.3,99.4
29448,1154711,1419063,-23.95,-55.67,91.2,99.4
29470,1155016,1419850,-19.98,-48.55,91.2,99.8
29491,1155000,1419854,-14.32,-37.2,91.2,99.8
29512,1155047,1419877,-8.65,-24.15,91.2,99.6
29533,1155044,1419887,-4.02,-13.04,91.2,99.5
29564,1155384,1420753,-2.28,-9.09,91.2,99.8
29586,1155401,1420779,1.64,1.87,91.2,99.5
29608,1155419,1420807,7.7,18.0,91.2,99.4
29630,1155408,1420842,13.84,33.74,95.2,99.5
29650,1155746,1421633,16.67,42.05,95.2,99.9
29671,1155751,1421667,21.32,55.24,95.2,99.8
29692,1155752,1421661,27.26,70.88,98.4,99.8
29713,1155754,1421663,32.53,83.94,98.7,100.0
29744,1155453,1421008,41.41,105.49,88.8,100
29765,1155463,1421034,47.0,119.59,80.7,100
29787,1155471,1421047,52.2,132.45,74.3,100
29809,1155500,1421066,54.72,139.48,68.9,100
29831,1155475,1421061,55.96,142.72,64.7,100
29851,1155706,1421636,53.66,138.06,61.4,100
29872,1155720,1421654,51.33,132.79,58.8,100
29893,1155717,1421652,45.8,120.7,56.7,100
29914,1155734,1421686,38.22,103.14,55.1,100
29946,1155847,1421957,26.32,75.37,53.7,100
29967,1155835,1421993,11.9,40.6,52.7,100
29989,1155830,1421982,-5.51,-1.23,51.8,100
30011,1155838,1421958,-24.14,-45.44,51.1,100
30033,1155849,1422014,-40.33,-84.46,50.6,100
30054,1155851,1422045,-51.51,-111.58,50.1,100
30075,1155844,1422034,-55.94,-122.71,49.8,100
30096,1155846,1422018,-55.85,-123.07,49.5,100
30127,1155920,1422190,-53.77,-119.06,49.3,100
30149,1155915,1422193,-50.98,-113.14,49.1,100
30170,1155908,1422178,-48.22,-107.53,49.0,100
30192,1155870,1422160,-46.59,-105.36,48.8,100
30215,1155710,1421656,-44.87,-100.62,48.8,100
30236,1155696,1421610,-45.25,-101.32,48.8,100
30257,1155692,1421581,-46.3,-103.47,48.9,100
30278,1155693,1421580,-47.95,-107.64,49.0,100
30299,1155662,1421517,-49.22,-111.68,49.0,100
30326,1155373,1420930,-46.26,-106.94,49.0,100
30348,1155405,1420904,-47.08,-109.59,49.1,100
30369,1155393,1420932,-48.46,-115.1,49.1,100
30391,1155068,1420119,-47.33,-114.01,49.1,100
30413,1155017,1420069,-49.2,-121.54,49.3,100
30435,1155010,1420049,-52.96,-132.94,57.1,100
30456,1154995,1419991,-58.51,-148.04,63.3,100
30477,1154986,1419998,-65.25,-166.75,68.3,100
30507,1154758,1419497,-69.8,-180.17,72.3,100
30529,1154792,1419482,-77.01,-198.48,75.5,100
30550,1154764,1419504,-82.99,-214.1,78.0,100
30572,1154705,1419340,-88.7,-226.53,80.1,100
30593,1154704,1419298,-95.11,-240.03,81.7,100
30617,1154748,1419286,-101.73,-252.01,81.7,100
30639,1154697,1419275,-105.42,-259.68,81.7,100
30668,1154519,1418862,-105.14,-258.21,81.7,100
30690,1154513,1418812,-103.76,-253.42,81.7,100
30711,1154559,1418781,-101.65,-244.84,81.7,100
30734,1154428,1418762,-94.43,-228.78,81.7,100
30759,1154505,1418756,-86.49,-208.98,81.7,100
30782,1154450,1418685,-77.72,-189.24,81.7,100
30806,1154451,1418688,-68.11,-167.44,81.7,100
30829,1154457,1418672,-56.82,-141.95,81.7,100
30851,1154497,1418764,-45.1,-115.36,81.7,100
30872,1154500,1418801,-33.36,-89.45,81.7,100
30893,1154523,1418754,-23.5,-66.1,81.7,100
30915,1154510,1418772,-14.37,-45.28,81.7,100
30936,1154467,1418744,-5.24,-23.76,81.7,100
30957,1154439,1418683,3.32,-3.32,81.7,100
30978,1154450,1418639,11.62,18.36,81.7,100
30999,1154434,1418629,21.35,43.13,81.7,100
31027,1154479,1418747,30.64,66.87,81.7,100
31049,1154463,1418643,40.66,92.59,81.7,100
31071,1154472,1418706,49.71,114.35,81.7,100
31093,1154452,1418723,59.2,136.04,81.7,100
31115,1154453,1418722,67.45,154.97,81.7,100
31135,1154170,1417989,77.22,178.9,75.0,100
31156,1154160,1418009,83.23,193.47,69.7,100
31177,1154140,1417987,87.54,204.28,65.3,100
31209,1154135,1417970,89.55,210.48,61.8,100
31231,1153953,1417616,92.12,217.34,58.8,100
31253,1153963,1417591,94.15,223.38,56.4,100
31274,1153979,1417580,94.03,224.73,54.5,100
31295,1153947,1417602,92.93,222.13,53.1,100
31317,1154008,1417639,89.24,215.01,52.0,100
31338,1154009,1417637,82.54,201.09,51.1,100
31359,1153983,1417693,74.71,183.35,50.4,100
31380,1153989,1417654,64.73,161.87,49.9,100
31410,1153847,1417329,54.79,139.85,49.4,100
31433,1153870,1417339,43.21,113.96,49.1,100
31455,1153847,1417353,35.01,95.09,48.8,100
31476,1153850,1417323,29.37,82.84,48.5,100
31498,1153778,1417257,26.78,75.83,48.4,100
31519,1153805,1417289,24.1,69.07,48.2,100
31540,1153826,1417252,23.9,68.27,48.1,100
31561,1153806,1417256,25.33,70.3,48.0,100
31591,1153776,1417144,27.26,73.96,47.9,100
31613,1153736,1417176,28.26,73.82,47.9,100
31635,1153789,1417188,26.97,71.17,47.8,100
31657,1153748,1417181,25.79,68.09,47.8,100
31678,1153764,1417175,23.83,63.96,47.7,100
31699,1153784,1417218,20.29,55.27,47.9,100
31721,1153780,1417215,18.07,49.73,48.0,100
31743,1153780,1417221,17.22,48.18,48.1,100
31764,1153808,1417226,16.86,48.14,48.1,100
31794,1153747,1417130,16.55,46.57,48.2,100
31816,1153751,1417075,16.69,46.51,52.8,100
31837,1153749,1417084,17.6,47.52,56.5,100
31859,1153733,1417094,18.66,48.38,59.5,100
31881,1153373,1416315,21.71,54.0,64.1,100
31903,1153384,1416312,23.42,57.05,67.9,100
31924,1153389,1416318,24.59,58.73,70.8,100
31945,1153262,1416187,26.62,59.92,73.1,100
31976,1153293,1416188,28.52,63.13,74.4,100
31998,1153301,1416188,28.24,61.07,75.6,100
32019,1153282,1416155,26.58,55.87,76.2,100
32042,1153270,1416148,22.94,46.6,76.4,100
32064,1153345,1416214,16.68,32.75,76.3,100
32085,1153324,1416211,7.5,12.1,77.0,100
32106,1153340,1416204,-2.57,-9.37,77.8,100
32127,1153306,1416179,-12.66,-30.7,78.7,100
32148,1153230,1416019,-22.05,-49.72,79.4,100
32179,1153239,1416006,-31.12,-67.47,82.9,100
32201,1153234,1416018,-36.52,-78.25,85.7,100
32223,1153274,1416086,-38.89,-82.86,88.5,100
32246,1153242,1416101,-36.67,-78.35,90.8,100
32268,1153291,1416111,-32.88,-70.39,92.7,100
32289,1153261,1416110,-27.7,-61.93,94.1,100
32310,1153258,1416138,-21.93,-52.27,95.3,100
32332,1153311,1416198,-16.91,-42.81,96.2,100
32358,1153322,1416228,-12.52,-34.5,97.0,100
32381,1153323,1416262,-8.8,-27.33,97.6,100
32402,1153328,1416277,-6.79,-22.83,98.1,100
32425,1153516,1416662,-7.85,-24.43,98.5,100
32447,1153522,1416626,-5.66,-17.33,98.8,100
32469,1153501,1416667,-2.54,-9.78,99.0,100
32491,1153533,1416658,1.06,-0.27,99.2,100
32512,1153518,1416697,5.49,9.7,99.4,100
32533,1153534,1416687,9.75,19.95,99.5,100
32564,1153518,1416703,15.99,33.16,99.6,100
32586,1153467,1416656,20.76,43.07,99.0,100
32607,1153213,1416037,28.22,59.37,98.3,100
32629,1153229,1416041,35.38,76.1,97.4,100
32650,1153231,1416038,41.45,89.08,96.4,100
32672,1153194,1416020,46.36,99.07,95.5,100.0
32693,1153353,1416330,47.84,102.32,95.2,100.0
32714,1153360,1416349,47.89,102.1,94.9,100
32741,1153364,1416354,46.45,99.07,94.7,99.7
32764,1153351,1416338,40.44,86.73,94.5,99.7
32786,1153440,1416495,31.49,68.31,94.3,99.7
32808,1153420,1416521,22.12,48.39,94.2,99.7
32830,1153424,1416509,11.71,26.77,94.1,99.7
32859,1153426,1416513,0.85,4.14,94.1,99.9
32882,1153495,1416640,-9.41,-18.48,94.0,99.9
32904,1153521,1416709,-16.92,-36.1,93.9,99.9
32925,1153472,1416708,-19.43,-43.43,93.9,99.9
32947,1153518,1416712,-18.95,-41.9,93.6,100
32967,1153614,1416959,-15.88,-36.27,93.3,99.7
32988,1153636,1416932,-11.9,-26.35,93.1,99.9
33009,1153614,1416944,-7.18,-16.56,93.3,99.8
33030,1153615,1416985,-3.93,-10.02,93.4,99.8
33059,1153633,1416984,-1.43,-3.99,93.4,99.8
33082,1153745,1417289,-0.44,-1.92,93.5,99.9
33104,1153765,1417281,0.66,1.3,93.5,99.8
33126,1153764,1417310,2.01,4.94,93.9,99.9
33146,1153836,1417513,2.99,6.75,94.2,99.9
33167,1153860,1417531,4.55,10.05,94.4,99.8
33188,1153865,1417544,6.25,13.96,94.5,99.8
33210,1153849,1417554,7.97,17.37,94.7,99.7
33231,1153872,1417547,9.4,20.37,95.3,99.8
33260,1153763,1417333,11.75,25.04,95.9,99.8
33284,1153772,1417277,13.83,31.13,96.1,100
33306,1153734,1417262,14.75,33.13,96.2,99.9
33328,1153583,1416946,16.96,38.14,96.0,100
33349,1153590,1416951,18.19,41.45,95.9,100
33370,1153587,1416978,20.01,45.91,95.7,99.8
33391,1153603,1416963,19.54,45.62,95.3,99.9
33412,1153613,1417004,17.0,40.05,95.0,99.9
33442,1153732,1417220,11.36,27.82,95.1,100.0
33464,1153723,1417234,5.58,14.24,95.1,99.9
33487,1153746,1417243,-2.33,-3.77,95.1,99.9
33509,1153737,1417294,-11.35,-24.9,95.2,100
33530,1153772,1417262,-21.1,-46.98,95.2,99.8
33551,1153759,1417286,-30.77,-68.91,95.2,100.0
33573,1153753,1417314,-38.98,-87.69,95.2,100
33593,1153745,1417311,-44.66,-100.77,95.2,100.0
33614,1153781,1417351,-48.1,-107.59,95.2,99.9
33644,1153770,1417347,-47.77,-106.74,95.2,100.0
33667,1153760,1417337,-44.44,-100.34,95.2,100
33688,1153761,1417357,-39.33,-90.73,95.2,100
33711,1153884,1417658,-34.81,-82.41,95.2,100
33732,1153908,1417651,-29.74,-72.04,95.2,100.0
33753,1153893,1417651,-25.37,-62.82,95.2,100.0
33774,1153900,1417645,-23.04,-56.88,95.5,100
33795,1153907,1417694,-21.2,-52.55,95.8,100
33826,1153913,1417717,-19.58,-48.06,96.0,100
33848,1153885,1417702,-17.74,-43.41,96.1,100
33869,1153928,1417695,-16.54,-38.1,96.3,100.0
33893,1153922,1417646,-14.49,-31.61,97.0,100.0
33914,1153899,1417640,-11.84,-24.76,97.6,100.0
33935,1153878,1417632,-8.77,-17.56,98.1,100
33957,1153896,1417619,-5.62,-9.62,98.8,100
33978,1153489,1416742,1.92,7.56,99.0,100
33999,1153490,1416765,6.74,18.27,98.9,99.9
34026,1153481,1416764,9.93,24.71,98.5,99.9
34048,1153492,1416759,9.73,24.23,98.5,99.7
34070,1153473,1416731,8.23,20.39,98.4,99.7
34092,1153514,1416744,5.19,13.7,98.4,99.9
34115,1153491,1416728,3.25,8.41,98.7,100
34136,1153496,1416714,-0.96,-1.68,99.0,100
34157,1153486,1416734,-6.69,-16.09,99.2,100
34178,1153487,1416722,-13.67,-33.32,99.0,100
34209,1153500,1416682,-23.12,-53.29,98.9,99.9
34231,1153474,1416654,-32.77,-74.13,98.8,99.9
34252,1153328,1416334,-40.55,-91.08,98.7,100
34274,1153343,1416323,-47.46,-106.0,98.6,100
34295,1153326,1416332,-51.02,-114.0,98.6,100
34316,1153328,1416324,-49.38,-111.14,98.9,100
34338,1153326,1416357,-44.6,-102.12,99.1,100
34358,1153276,1416214,-37.96,-88.81,98.9,100
34379,1153238,1416192,-30.95,-75.4,98.8,100
34406,1153247,1416219,-25.7,-64.82,98.7,100
34428,1153242,1416200,-21.24,-55.56,98.7,100
34451,1153229,1416190,-18.09,-48.98,98.6,100
34473,1153229,1416168,-15.85,-44.06,98.9,100
34494,1153272,1416142,-15.72,-41.95,99.1,100
34516,1153239,1416164,-15.3,-40.75,99.3,100
34537,1153267,1416315,-15.36,-40.66,99.4,100
34558,1153284,1416332,-14.99,-37.89,99.5,100
34588,1153285,1416334,-13.41,-31.52,99.6,100
34611,1153156,1416051,-9.01,-19.87,99.7,100
34633,1153159,1415973,-5.23,-8.62,99.8,100
34655,1153139,1415948,-2.78,-1.0,99.2,100
34676,1153298,1416338,-0.72,4.7,99.3,100
34704,1153106,1415904,4.7,17.15,99.5,100
34727,1153015,1415709,11.31,31.35,98.3,100
34747,1152979,1415712,16.01,40.6,97.4,100
34769,1153007,1415709,19.73,48.93,96.7,100
34790,1153108,1415946,21.94,53.71,97.3,100
34811,1153101,1415931,23.68,58.09,96.9,100
34833,1153095,1415934,25.59,63.16,96.6,100
34853,1153109,1415959,25.53,63.57,96.3,100
34874,1153096,1415955,24.03,59.52,96.1,100
34907,1153146,1416051,20.49,51.01,95.9,100
34928,1153162,1416073,16.59,42.76,95.8,100
34950,1153142,1416038,14.09,37.76,95.7,100
34973,1153174,1416187,12.22,33.87,95.6,100
34994,1153213,1416138,10.51,31.86,95.5,100
35015,1153205,1416180,9.82,30.87,95.5,100
35036,1153188,1416207,12.39,35.44,95.4,100
35057,1153224,1416197,16.99,45.26,96.3,100
35079,1153238,1416288,22.24,55.46,97.1,100
35110,1153247,1416312,26.37,63.65,97.7,100
