ts,red_raw,ir_raw,red_f,ir_f,bpm,spo2
25478,1150934.0,1418231.0,-61.04,-140.66,81.8,100.0
25497,1150919.0,1418213.0,-58.69,-132.55,82.2,100.0
25518,1150911.0,1418184.0,-58.92,-135.37,82.6,100.0
25538,1150908.0,1418218.0,-58.69,-121.61,82.8,100.0
25558,1150909.0,1418204.0,-56.92,-115.96,83.0,100.0
25577,1150920.0,1418211.0,-50.57,-107.5,83.1,100.0
25599,1150930.0,1418211.0,-42.22,-100.2,83.1,100.0
25617,1150908.0,1418226.0,-44.34,-88.33,83.2,100.0
25638,1150924.0,1418232.0,-38.81,-77.27,83.2,100.0
25658,1150917.0,1418242.0,-37.16,-65.39,83.3,100.0
25677,1150925.0,1418229.0,-32.46,-61.75,83.3,100.0
25697,1150964.0,1418306.0,-14.94,-30.34,83.3,100.0
25717,1150966.0,1418326.0,-3.65,-4.23,83.3,100.0
25737,1150974.0,1418300.0,5.88,1.53,83.3,100.0
25758,1150939.0,1418317.0,-1.53,10.94,83.3,100.0
25777,1150969.0,1418327.0,5.17,19.88,83.3,100.0
25797,1150939.0,1418334.0,-2.0,27.05,83.3,100.0
25817,1150995.0,1418308.0,14.23,21.17,83.3,100.0
25838,1150960.0,1418311.0,10.58,18.23,83.3,100.0
25857,1150981.0,1418330.0,15.88,23.05,83.3,100.0
25878,1151066.0,1418527.0,49.4,96.91,83.3,100.0
25897,1151038.0,1418509.0,57.51,130.78,83.3,100.0
25918,1151049.0,1418559.0,64.92,165.48,83.3,100.0
25938,1151011.0,1418545.0,53.87,176.77,83.3,100.0
25958,1151055.0,1418527.0,62.22,172.65,83.3,100.0
25978,1150826.0,1417977.0,-17.52,-33.4,81.1,100.0
25997,1150824.0,1417917.0,-63.86,-173.36,79.6,100.0
26018,1150787.0,1417918.0,-102.67,-249.92,78.5,100.0
26038,1150801.0,1417895.0,-117.61,-296.85,77.7,100.0
26059,1150688.0,1417629.0,-164.65,-413.87,77.2,100.0
26078,1150682.0,1417670.0,-190.18,-457.03,76.8,100.0
26098,1150694.0,1417667.0,-196.17,-472.68,76.6,100.0
26119,1150691.0,1417675.0,-196.29,-467.97,76.4,100.0
26138,1150706.0,1417671.0,-186.41,-456.09,76.2,100.0
26157,1150678.0,1417614.0,-186.65,-459.5,76.2,100.0
26178,1150680.0,1417636.0,-181.83,-443.04,76.1,100.0
26197,1150679.0,1417602.0,-175.24,-435.63,76.1,100.0
26218,1150685.0,1417664.0,-165.24,-398.93,76.0,100.0
26238,1150678.0,1417634.0,-158.19,-379.53,76.0,100.0
26258,1150704.0,1417688.0,-141.01,-340.01,76.0,100.0
26278,1150689.0,1417697.0,-133.37,-306.26,76.0,100.0
26298,1150712.0,1417671.0,-117.61,-289.09,74.1,100.0
26317,1150698.0,1417664.0,-110.91,-275.21,72.8,100.0
26338,1150666.0,1417617.0,-116.08,-278.03,71.9,100.0
26358,1150673.0,1417615.0,-113.96,-273.91,71.3,100.0
26378,1150679.0,1417618.0,-107.97,-264.15,70.8,100.0
26398,1150653.0,1417647.0,-111.49,-242.04,70.5,100.0
26418,1150695.0,1417671.0,-95.73,-214.99,70.3,100.0
26438,1150673.0,1417612.0,-92.44,-215.93,70.1,100.0
26458,1150697.0,1417611.0,-79.74,-211.82,70.0,100.0
26478,1150676.0,1417642.0,-78.21,-193.47,69.9,100.0
26533,1150670.0,1417638.0,-77.74,-179.83,69.9,100.0
26534,1150714.0,1417726.0,-59.63,-135.96,69.9,100.0
26538,1150698.0,1417712.0,-53.63,-112.67,69.8,100.0
26558,1150708.0,1417741.0,-45.28,-85.97,69.8,100.0
26577,1150729.0,1417723.0,-31.87,-75.15,69.8,100.0
26598,1150726.0,1417726.0,-24.46,-66.1,69.8,100.0
26617,1150739.0,1417732.0,-14.94,-57.28,69.8,100.0
26638,1150725.0,1417724.0,-14.11,-53.63,69.8,100.0
26658,1150752.0,1417760.0,-3.53,-37.28,69.8,100.0
26678,1150753.0,1417726.0,3.06,-39.28,69.8,100.0
26699,1150745.0,1417828.0,3.88,-2.59,69.8,100.0
26718,1150760.0,1417854.0,9.64,28.11,69.8,100.0
26737,1150764.0,1417839.0,14.23,39.75,69.8,100.0
26758,1150758.0,1417856.0,14.35,51.75,69.8,100.0
26778,1150747.0,1417836.0,10.23,50.22,69.8,100.0
26797,1150550.0,1417310.0,-63.98,-142.66,70.3,100.0
26818,1150552.0,1417291.0,-104.67,-257.8,70.6,100.0
26838,1150552.0,1417253.0,-125.73,-332.25,70.9,100.0
26858,1150496.0,1417220.0,-155.48,-379.65,71.6,100.0
26878,1150510.0,1417206.0,-164.07,-403.4,72.0,100.0
26896,1150476.0,1417114.0,-177.59,-441.27,72.4,100.0
26918,1150494.0,1417107.0,-174.89,-455.62,72.6,100.0
26938,1150472.0,1417115.0,-177.24,-450.68,72.8,100.0
26956,1150470.0,1417129.0,-175.36,-432.45,72.9,100.0
26977,1150463.0,1417100.0,-172.77,-422.69,73.0,100.0
26998,1150459.0,1417089.0,-168.77,-411.4,73.0,100.0
27018,1150426.0,1417052.0,-174.53,-408.81,73.1,100.0
27039,1150463.0,1417072.0,-160.42,-390.82,73.1,100.0
27057,1150483.0,1417097.0,-141.37,-362.48,75.8,100.0
27078,1150484.0,1417147.0,-126.78,-319.66,77.7,100.0
27097,1150495.0,1417141.0,-111.49,-289.67,79.1,100.0
27118,1150502.0,1417149.0,-97.62,-262.86,80.0,100.0
27139,1150497.0,1417132.0,-89.15,-247.57,80.7,100.0
27156,1150496.0,1417130.0,-82.56,-233.93,81.1,100.0
27178,1150460.0,1417127.0,-89.85,-221.7,81.4,100.0
27197,1150480.0,1417136.0,-84.8,-206.41,81.7,100.0
27218,1150522.0,1417128.0,-64.69,-195.7,81.8,100.0
27238,1150473.0,1417160.0,-69.39,-173.48,81.9,100.0
27256,1150510.0,1417235.0,-57.04,-129.37,82.0,100.0
27277,1150505.0,1417218.0,-50.45,-107.14,79.4,100.0
27297,1150514.0,1417214.0,-42.22,-93.26,77.5,100.0
27315,1150526.0,1417197.0,-32.23,-89.38,76.2,100.0
27338,1150526.0,1417265.0,-25.64,-60.33,75.3,100.0
27356,1150584.0,1417408.0,-0.24,9.64,74.7,100.0
27377,1150609.0,1417394.0,23.52,44.81,74.2,100.0
27397,1150581.0,1417412.0,26.58,70.57,73.9,100.0
27417,1150603.0,1417399.0,35.75,79.27,73.7,100.0
27438,1150718.0,1417707.0,81.97,194.29,73.5,100.0
27457,1150696.0,1417727.0,98.79,263.45,73.4,100.0
27476,1150746.0,1417738.0,124.43,301.55,73.3,100.0
27498,1150748.0,1417742.0,137.13,318.02,73.3,100.0
27517,1150726.0,1417746.0,133.37,321.78,73.3,100.0
27538,1150735.0,1417737.0,131.37,313.31,73.2,100.0
27556,1150739.0,1417713.0,128.67,292.61,73.2,100.0
27577,1150693.0,1417665.0,107.5,256.51,73.2,100.0
27596,1150691.0,1417632.0,92.09,217.81,74.0,100.0
27618,1150553.0,1417221.0,30.93,41.28,74.6,100.0
27638,1150534.0,1417241.0,-12.0,-54.45,75.0,100.0
27658,1150537.0,1417261.0,-35.4,-101.26,75.3,100.0
27673,1150550.0,1417277.0,-43.4,-120.2,75.5,100.0
27696,1150539.0,1417291.0,-51.04,-123.26,75.6,100.0
27718,1150530.0,1417302.0,-57.51,-118.2,75.7,100.0
27738,1150576.0,1417293.0,-43.28,-115.96,75.8,100.0
27758,1150560.0,1417306.0,-39.87,-107.26,75.8,100.0
27777,1150583.0,1417342.0,-28.58,-86.68,75.9,100.0
27797,1150549.0,1417345.0,-33.87,-71.74,75.9,100.0
27818,1150582.0,1417443.0,-24.11,-25.87,75.9,100.0
27837,1150610.0,1417439.0,-7.76,-0.24,75.9,100.0
27858,1150604.0,1417459.0,-0.35,21.88,76.8,100.0
27874,1150612.0,1417421.0,6.82,20.35,77.5,100.0
27893,1150616.0,1417445.0,12.35,27.64,77.9,100.0
27918,1150620.0,1417464.0,16.7,38.22,78.2,100.0
27938,1150621.0,1417498.0,19.29,55.75,78.4,100.0
27957,1150613.0,1417481.0,17.29,58.45,78.6,100.0
27977,1150625.0,1417469.0,20.11,54.34,78.7,100.0
27994,1150672.0,1417557.0,38.46,82.68,78.8,100.0
28015,1150651.0,1417556.0,40.58,96.79,78.8,100.0
28038,1150648.0,1417576.0,39.75,109.97,78.9,100.0
28058,1150649.0,1417580.0,38.69,116.55,78.9,100.0
28077,1150741.0,1417707.0,70.68,163.71,78.9,100.0
28098,1150768.0,1417761.0,97.26,206.88,78.9,100.0
28117,1150709.0,1417723.0,89.03,213.35,78.9,100.0
28138,1150732.0,1417738.0,90.56,217.7,78.9,100.0
28157,1150724.0,1417732.0,86.44,213.11,78.9,100.0
28176,1150756.0,1417750.0,93.74,212.05,78.9,100.0
28198,1150730.0,1417775.0,86.44,215.7,78.9,100.0
28246,1150760.0,1417765.0,91.15,209.35,78.9,100.0
28249,1150765.0,1417747.0,93.5,194.29,78.9,100.0
28259,1150769.0,1417792.0,94.21,197.47,78.9,100.0
28273,1150833.0,1417997.0,115.73,269.21,78.9,100.0
28298,1150807.0,1417966.0,116.08,293.32,78.9,100.0
28318,1150828.0,1417987.0,121.37,308.26,78.9,100.0
28337,1150840.0,1417978.0,125.96,306.49,78.9,100.0
28357,1150589.0,1417302.0,34.7,53.16,78.3,100.0
28378,1150581.0,1417281.0,-21.76,-102.09,77.9,100.0
28398,1150550.0,1417261.0,-65.16,-196.76,77.6,100.0
28414,1150539.0,1417215.0,-92.68,-263.68,77.4,100.0
28438,1150554.0,1417233.0,-101.03,-289.67,77.3,100.0
28457,1150535.0,1417268.0,-110.44,-285.44,77.2,100.0
28478,1150559.0,1417252.0,-104.67,-282.38,77.1,100.0
28498,1150562.0,1417277.0,-97.85,-265.09,77.0,100.0
28514,1150566.0,1417276.0,-90.21,-249.45,77.0,100.0
28538,1150586.0,1417334.0,-76.56,-213.7,77.0,100.0
28558,1150619.0,1417318.0,-54.92,-193.94,77.0,100.0
28577,1150554.0,1417333.0,-64.69,-172.65,77.0,100.0
28598,1150582.0,1417349.0,-58.69,-150.54,76.9,100.0
28618,1150619.0,1417369.0,-40.58,-127.14,76.9,100.0
28637,1150654.0,1417410.0,-16.47,-95.85,76.9,100.0
28658,1150638.0,1417410.0,-7.88,-75.62,76.9,100.0
28675,1150631.0,1417427.0,-5.29,-55.98,76.4,100.0
28697,1150649.0,1417407.0,2.82,-50.57,75.9,100.0
28717,1150649.0,1417448.0,7.53,-31.52,75.7,100.0
28738,1150625.0,1417464.0,1.29,-13.88,75.5,100.0
28758,1150658.0,1417455.0,9.64,-6.7,75.3,100.0
28775,1150659.0,1417491.0,14.58,10.58,75.2,100.0
28797,1150659.0,1417466.0,17.17,11.41,75.2,100.0
28814,1150681.0,1417554.0,26.23,43.52,75.1,100.0
28836,1150678.0,1417557.0,29.76,62.22,75.1,100.0
28856,1150692.0,1417549.0,36.22,68.68,75.1,100.0
28878,1150696.0,1417518.0,40.58,59.51,75.0,100.0
28898,1150675.0,1417564.0,34.58,69.63,75.0,100.0
28918,1150731.0,1417673.0,50.69,113.38,75.0,100.0
28938,1150722.0,1417700.0,55.63,145.95,75.0,100.0
28957,1150714.0,1417696.0,54.22,160.07,75.0,100.0
28978,1150754.0,1417681.0,66.69,159.13,75.0,100.0
28998,1150788.0,1417775.0,84.68,189.0,75.0,100.0
29018,1150757.0,1417804.0,81.86,212.52,75.0,100.0
29038,1150776.0,1417786.0,85.39,214.76,75.0,100.0
29058,1150792.0,1417799.0,91.27,215.81,75.0,100.0
29078,1150781.0,1417797.0,88.56,210.88,75.0,100.0
29098,1150798.0,1417854.0,91.03,223.81,75.0,100.0
29117,1150816.0,1417824.0,97.03,215.23,75.0,100.0
29138,1150771.0,1417831.0,81.86,208.05,75.0,100.0
29158,1150786.0,1417793.0,76.68,185.24,75.0,100.0
29179,1150442.0,1416860.0,-52.92,-170.89,75.3,100.0
29198,1150399.0,1416928.0,-142.19,-348.01,75.5,100.0
29219,1150415.0,1416899.0,-184.77,-453.03,75.6,100.0
29238,1150416.0,1416864.0,-204.76,-516.07,75.7,100.0
29259,1150425.0,1416898.0,-208.41,-528.42,75.8,100.0
29294,1150409.0,1416861.0,-211.58,-536.89,75.8,100.0
29298,1150390.0,1416821.0,-215.46,-544.07,75.9,100.0
29318,1150376.0,1416838.0,-217.93,-529.6,75.9,100.0
29338,1150380.0,1416840.0,-212.87,-508.55,75.9,100.0
29358,1150398.0,1416841.0,-198.53,-484.32,75.9,100.0
29378,1150368.0,1416773.0,-196.64,-483.97,75.9,100.0
29399,1150358.0,1416763.0,-194.65,-476.44,75.9,100.0
29418,1150373.0,1416747.0,-183.59,-467.03,75.9,100.0
29438,1150348.0,1416749.0,-182.18,-450.21,76.2,100.0
29458,1150378.0,1416788.0,-166.18,-416.11,76.4,100.0
29479,1150396.0,1416776.0,-146.66,-391.17,76.6,100.0
29498,1150410.0,1416826.0,-126.9,-349.66,76.7,100.0
29519,1150380.0,1416796.0,-123.49,-328.6,76.8,100.0
29538,1150411.0,1416782.0,-107.5,-314.02,76.8,100.0
29558,1150254.0,1416471.0,-152.78,-411.4,76.8,100.0
29579,1150221.0,1416453.0,-187.47,-464.8,76.9,100.0
29598,1150234.0,1416434.0,-198.53,-491.85,76.9,100.0
29618,1150233.0,1416435.0,-200.64,-495.96,76.9,100.0
29638,1150171.0,1416261.0,-219.81,-550.18,76.9,100.0
29658,1150147.0,1416274.0,-234.75,-564.18,76.9,100.0
29678,1150158.0,1416263.0,-233.93,-563.35,76.9,100.0
29698,1150178.0,1416294.0,-220.75,-538.89,76.9,100.0
29719,1150165.0,1416286.0,-212.87,-515.37,76.9,100.0
29738,1150252.0,1416482.0,-171.95,-418.81,76.9,100.0
29758,1150258.0,1416477.0,-142.19,-355.3,76.9,100.0
29777,1150276.0,1416512.0,-115.26,-297.67,76.9,100.0
29798,1150266.0,1416469.0,-100.67,-273.21,76.9,100.0
29818,1150256.0,1416483.0,-93.5,-247.8,76.9,100.0
29838,1150353.0,1416746.0,-52.1,-131.96,76.9,100.0
29858,1150364.0,1416750.0,-23.05,-60.57,76.9,100.0
29878,1150347.0,1416768.0,-11.76,-11.41,76.9,100.0
29898,1150370.0,1416796.0,3.29,27.4,76.9,100.0
29918,1150632.0,1417380.0,107.03,261.21,76.9,100.0
29938,1150632.0,1417393.0,164.54,395.05,76.9,100.0
29958,1150585.0,1417384.0,176.89,460.09,76.9,100.0
29978,1150652.0,1417374.0,204.41,483.61,76.9,100.0
29998,1150650.0,1417395.0,214.87,493.85,76.9,100.0
30018,1150269.0,1416433.0,77.62,139.13,75.3,100.0
30038,1150247.0,1416404.0,-11.41,-79.5,74.1,100.0
30058,1150230.0,1416366.0,-68.68,-217.81,73.3,100.0
30078,1150227.0,1416321.0,-101.26,-309.2,71.3,100.0
30099,1149988.0,1415869.0,-204.52,-519.01,69.9,100.0
30118,1149970.0,1415888.0,-266.15,-621.45,68.9,100.0
30139,1150018.0,1415875.0,-278.27,-671.32,68.3,100.0
30158,1150019.0,1415843.0,-278.5,-696.37,67.8,100.0
30179,1150008.0,1415874.0,-276.27,-683.67,67.4,100.0
30198,1149858.0,1415584.0,-323.19,-766.0,67.2,100.0
30219,1149880.0,1415581.0,-334.95,-797.28,67.0,100.0
30238,1149853.0,1415564.0,-343.89,-803.28,66.9,100.0
30259,1149850.0,1415524.0,-342.25,-802.93,66.9,100.0
30279,1149911.0,1415551.0,-311.43,-774.58,66.8,100.0
30298,1149776.0,1415446.0,-335.42,-778.7,66.8,100.0
30318,1149799.0,1415445.0,-333.31,-763.64,66.7,100.0
30338,1149788.0,1415435.0,-328.49,-741.18,66.7,100.0
30359,1149781.0,1415416.0,-320.72,-718.13,66.7,100.0
30378,1149755.0,1415349.0,-318.37,-712.84,66.7,100.0
30399,1149782.0,1415340.0,-299.91,-696.84,66.7,100.0
30419,1149772.0,1415357.0,-286.03,-665.56,66.7,100.0
30438,1149760.0,1415316.0,-275.91,-647.09,66.7,100.0
30459,1149771.0,1415338.0,-259.68,-613.69,66.7,100.0
30478,1149777.0,1415395.0,-242.16,-559.71,66.7,100.0
30498,1149765.0,1415382.0,-230.87,-520.43,66.7,100.0
30519,1149772.0,1415382.0,-216.52,-485.85,66.7,100.0
30538,1149777.0,1415381.0,-201.58,-455.27,66.7,100.0
30559,1149832.0,1415558.0,-168.42,-362.83,66.7,100.0
30578,1149859.0,1415558.0,-135.49,-301.2,66.7,100.0
30599,1149843.0,1415592.0,-119.26,-246.39,66.7,100.0
30618,1149841.0,1415577.0,-107.85,-214.52,66.7,100.0
30638,1149844.0,1415557.0,-97.73,-198.41,66.7,100.0
30658,1149950.0,1415822.0,-51.16,-88.44,66.7,100.0
30678,1149951.0,1415826.0,-22.7,-21.41,66.7,100.0
30698,1149946.0,1415837.0,-7.64,21.88,66.7,100.0
30718,1149980.0,1415836.0,13.64,45.99,66.7,100.0
30739,1150062.0,1416034.0,55.39,130.78,66.7,100.0
30758,1150030.0,1416101.0,66.57,201.0,66.7,100.0
30778,1150063.0,1416098.0,83.62,235.93,66.7,100.0
30798,1150053.0,1416068.0,87.85,239.81,66.7,100.0
30819,1150085.0,1416100.0,99.97,248.16,66.7,100.0
30838,1149848.0,1415553.0,18.7,48.69,67.6,100.0
30857,1149850.0,1415530.0,-27.99,-75.86,68.2,100.0
30878,1149823.0,1415510.0,-64.1,-153.48,68.7,100.0
30898,1149836.0,1415470.0,-78.8,-209.35,70.0,100.0
30919,1149841.0,1415456.0,-83.62,-241.92,71.0,100.0
30939,1149779.0,1415272.0,-107.14,-321.9,71.6,100.0
30958,1149763.0,1415270.0,-124.08,-361.53,72.1,100.0
30978,1149739.0,1415300.0,-139.72,-365.3,72.4,100.0
30999,1149769.0,1415304.0,-134.78,-357.65,72.6,100.0
31016,1149682.0,1415145.0,-160.3,-402.82,72.8,100.0
31038,1149684.0,1415135.0,-170.65,-423.4,72.9,100.0
31054,1149665.0,1415174.0,-179.71,-411.52,73.0,100.0
31078,1149676.0,1415142.0,-176.89,-406.81,73.0,100.0
31099,1149708.0,1415141.0,-159.48,-395.29,73.1,100.0
31117,1149681.0,1415184.0,-155.6,-363.89,73.1,100.0
31138,1149697.0,1415222.0,-144.07,-323.66,73.1,100.0
31155,1149691.0,1415184.0,-136.31,-306.85,73.1,100.0
31179,1149694.0,1415176.0,-127.61,-293.08,73.1,100.0
31195,1149698.0,1415179.0,-118.2,-277.33,73.2,100.0
31218,1149738.0,1415208.0,-95.62,-251.45,73.2,100.0
31238,1149688.0,1415202.0,-98.56,-232.99,73.2,100.0
31259,1149684.0,1415192.0,-99.38,-220.52,73.2,100.0
31278,1149698.0,1415181.0,-92.44,-212.29,73.2,100.0
31296,1149779.0,1415459.0,-57.04,-101.73,73.2,100.0
31317,1149833.0,1415459.0,-15.64,-35.52,73.2,100.0
31339,1149828.0,1415468.0,6.82,6.82,73.2,100.0
31356,1149832.0,1415488.0,21.17,38.46,73.2,100.0
31379,1149839.0,1415487.0,31.4,55.51,73.2,100.0
31399,1149971.0,1415827.0,84.56,187.47,73.2,100.0
31416,1149970.0,1415831.0,112.91,260.98,73.2,100.0
31438,1149979.0,1415830.0,130.08,297.08,73.2,100.0
31456,1149973.0,1415851.0,134.9,318.84,73.2,100.0
31477,1150064.0,1416062.0,167.59,400.7,73.2,100.0
31498,1150050.0,1416061.0,177.59,438.57,73.2,100.0
31519,1150056.0,1416069.0,181.47,453.39,73.2,100.0
31538,1150044.0,1416079.0,175.24,455.15,73.2,100.0
31559,1150092.0,1416094.0,185.12,451.15,73.2,100.0
31579,1150055.0,1415979.0,173.12,396.82,73.2,100.0
31596,1150023.0,1415934.0,150.66,340.13,73.2,100.0
31619,1150003.0,1415905.0,126.9,289.09,74.6,100.0
31638,1149995.0,1415885.0,107.38,245.81,75.6,100.0
31655,1149746.0,1415244.0,3.29,-17.64,76.3,100.0
31679,1149756.0,1415225.0,-53.4,-176.3,76.8,100.0
31699,1149725.0,1415267.0,-96.09,-248.63,77.1,100.0
31717,1149739.0,1415225.0,-113.49,-300.14,77.4,100.0
31738,1149743.0,1415238.0,-119.61,-318.25,77.5,100.0
31758,1149723.0,1415229.0,-127.61,-324.72,77.6,100.0
31779,1149771.0,1415222.0,-111.97,-323.66,77.7,100.0
31798,1149738.0,1415236.0,-112.32,-310.49,77.8,100.0
31818,1149748.0,1415251.0,-106.32,-290.38,77.8,100.0
31839,1149772.0,1415343.0,-91.74,-238.75,77.9,100.0
31858,1149778.0,1415317.0,-79.03,-212.99,77.9,100.0
31879,1149779.0,1415320.0,-69.51,-192.06,77.9,100.0
31897,1149784.0,1415313.0,-60.57,-178.06,77.9,100.0
31948,1149761.0,1415315.0,-62.45,-165.24,79.5,100.0
31950,1149839.0,1415460.0,-33.87,-101.5,80.7,100.0
31961,1149849.0,1415480.0,-12.94,-55.04,81.5,100.0
31978,1149855.0,1415504.0,1.76,-18.11,82.0,100.0
31996,1149780.0,1415338.0,-17.05,-56.69,82.4,100.0
32013,1149853.0,1415508.0,-1.06,-16.0,82.7,100.0
32038,1149966.0,1415754.0,49.28,97.15,82.9,100.0
32058,1149958.0,1415764.0,74.33,163.95,83.0,100.0
32079,1149966.0,1415732.0,90.09,187.24,83.1,100.0
32097,1149963.0,1415760.0,95.97,206.52,83.2,100.0
32118,1150010.0,1415896.0,114.32,262.39,83.2,100.0
32138,1150029.0,1415907.0,129.25,292.61,83.3,100.0
32158,1150005.0,1415903.0,126.2,302.02,83.3,100.0
32179,1150011.0,1415874.0,123.73,290.03,83.3,100.0
32198,1150026.0,1415895.0,124.9,284.03,83.3,100.0
32218,1150135.0,1416130.0,162.3,359.42,83.3,100.0
32238,1150110.0,1416139.0,171.12,397.99,83.3,100.0
32259,1150106.0,1416143.0,170.89,412.69,83.3,100.0
32278,1150124.0,1416145.0,173.36,412.58,83.3,100.0
32298,1150106.0,1416056.0,164.3,370.83,83.3,100.0
32314,1150064.0,1416072.0,140.07,344.01,83.3,100.0
32338,1150078.0,1416059.0,127.96,315.9,83.3,100.0
32359,1150087.0,1416070.0,121.37,296.5,83.3,100.0
32377,1150078.0,1416054.0,111.49,272.74,83.3,100.0
32399,1149757.0,1415216.0,-13.29,-51.51,83.3,100.0
32418,1149746.0,1415183.0,-89.03,-249.69,83.3,100.0
32438,1149734.0,1415210.0,-135.13,-348.6,83.3,100.0
32459,1149765.0,1415203.0,-147.48,-400.35,83.3,100.0
32479,1149758.0,1415192.0,-153.83,-425.16,83.3,100.0
32499,1149844.0,1415477.0,-122.79,-326.25,83.3,100.0
32518,1149859.0,1415498.0,-96.56,-254.04,83.3,100.0
32539,1149847.0,1415510.0,-83.5,-202.17,83.3,100.0
32558,1149876.0,1415502.0,-63.51,-170.42,83.3,100.0
32579,1149957.0,1415693.0,-21.17,-78.92,83.3,100.0
32597,1149962.0,1415689.0,5.65,-25.64,83.3,100.0
32618,1149951.0,1415751.0,17.05,28.23,83.3,100.0
32638,1149977.0,1415688.0,32.58,35.87,83.3,100.0
32655,1149975.0,1415722.0,40.22,51.75,83.3,100.0
32678,1149940.0,1415684.0,30.93,45.99,83.3,100.0
32698,1149955.0,1415647.0,30.23,28.23,83.3,100.0
32719,1149944.0,1415648.0,25.29,17.64,83.3,100.0
32738,1149960.0,1415661.0,27.52,15.76,83.3,100.0
32759,1149951.0,1415633.0,24.93,4.23,83.3,100.0
32779,1149955.0,1415673.0,24.35,12.0,83.3,100.0
32799,1149970.0,1415663.0,28.93,12.58,83.3,100.0
32818,1149949.0,1415655.0,23.17,9.76,83.3,100.0
32838,1149911.0,1415612.0,5.53,-7.76,83.3,100.0
32859,1149893.0,1415535.0,-11.29,-45.63,83.3,100.0
32878,1149884.0,1415551.0,-23.99,-60.69,83.3,100.0
32899,1149888.0,1415548.0,-29.28,-69.04,83.3,100.0
32919,1149872.0,1415561.0,-37.52,-67.51,83.3,100.0
32938,1149895.0,1415520.0,-33.05,-79.98,83.3,100.0
32958,1149855.0,1415519.0,-44.22,-85.86,83.3,100.0
32979,1149860.0,1415526.0,-47.87,-84.68,83.3,100.0
32998,1149869.0,1415512.0,-45.63,-87.15,83.3,100.0
33019,1149876.0,1415506.0,-40.69,-88.8,83.3,100.0
33038,1149890.0,1415614.0,-31.87,-48.46,83.3,100.0
33058,1149898.0,1415596.0,-23.17,-30.58,83.3,100.0
33078,1149838.0,1415624.0,-39.4,-9.41,83.3,100.0
33098,1149905.0,1415614.0,-23.52,-0.59,83.3,100.0
33118,1149881.0,1415612.0,-22.58,3.76,83.3,100.0
33138,1149814.0,1415383.0,-45.87,-76.92,83.3,100.0
33158,1149791.0,1415340.0,-66.57,-137.37,83.3,100.0
33179,1149810.0,1415322.0,-70.21,-175.71,83.3,100.0
33198,1149782.0,1415250.0,-80.8,-220.05,83.3,100.0
33218,1149538.0,1414710.0,-173.59,-436.57,83.3,100.0
33239,1149499.0,1414715.0,-237.46,-550.06,83.3,100.0
33259,1149516.0,1414738.0,-262.86,-594.76,83.3,100.0
33279,1149545.0,1414708.0,-260.98,-617.92,83.3,100.0
33298,1149547.0,1414746.0,-253.22,-603.34,83.3,100.0
33319,1149569.0,1414831.0,-234.99,-550.3,83.3,100.0
33340,1149565.0,1414842.0,-220.52,-503.02,83.3,100.0
33358,1149603.0,1414816.0,-193.35,-473.73,83.3,100.0
33378,1149589.0,1414780.0,-178.3,-459.03,83.3,100.0
33399,1149592.0,1414820.0,-164.42,-425.51,83.3,100.0
33419,1149603.0,1414900.0,-148.66,-367.41,83.3,100.0
