pc_time_ms,emg_raw,emg_clean,emg_env,emg_ts,ppg_red_raw,ppg_ir_raw,ppg_red,ppg_ir,ppg_ts
106176,0,0.0,0.0,6355,15732,10781,20.44,-8.0,6242
106380,0,0.0,0.0,6458,15732,10778,15.14,-7.99,6346
106381,0,0.0,0.0,6561,15736,10772,13.99,-10.16,6448
106585,0,0.0,0.0,6663,15743,10782,14.77,-2.57,6551
106585,0,0.0,0.0,6766,15741,10774,10.2,-6.77,6653
106790,0,0.0,0.0,6869,15737,10779,5.57,-1.56,6757
106790,0,0.0,0.0,6973,15743,10777,7.4,-2.63,6860
106994,0,0.0,0.0,7075,15741,10772,4.48,-4.35,6963
106994,0,0.0,0.0,7178,15747,10766,7.48,-9.55,7065
107301,0,0.0,0.0,7281,15764,10782,18.23,2.84,7169
107302,0,0.0,0.0,7384,15758,10776,12.38,-0.21,7271
107608,0,0.0,0.0,7486,15766,10770,14.19,-5.65,7374
107609,0,0.0,0.0,7589,15770,10774,14.27,0.36,7476
107609,0,0.0,0.0,7691,15768,10774,10.96,-0.35,7579
107609,0,0.0,0.0,7794,15774,10764,11.34,-6.29,7681
107814,0,0.0,0.0,7895,15774,10771,9.33,-1.23,7783
107814,0,0.0,0.0,7998,15782,10773,12.64,1.52,7885
108018,0,0.0,0.0,8100,15787,10767,14.45,-1.7,7988
108019,0,0.0,0.0,8203,15785,10764,8.85,-3.87,8090
108222,0,0.0,0.0,8305,15785,10760,8.33,-6.21,8193
108222,0,0.0,0.0,8408,15783,10771,4.45,2.35,8295
108427,0,0.0,0.0,8510,15790,10763,8.81,-2.13,8398
108427,0,0.0,0.0,8613,15786,10765,3.29,-1.14,8500
108590,0,0.0,0.0,8716,15791,10762,4.67,-2.79,8604
108590,0,0.0,0.0,8819,15786,10760,0.3,-3.69,8706
108839,0,0.0,0.0,8921,15785,10757,-0.69,-5.75,8809
108839,0,0.0,0.0,9024,15783,10760,-1.35,-2.96,8911
109042,0,0.0,0.0,9127,15787,10765,0.87,1.51,9015
109043,0,0.0,0.0,9230,15789,10765,1.45,1.9,9117
109247,0,0.0,0.0,9332,15789,10761,1.51,-1.06,9220
109247,0,0.0,0.0,9435,15798,10766,6.64,1.97,9322
109452,0,0.0,0.0,9538,15793,10765,2.8,1.1,9426
109452,0,0.0,0.0,9641,15802,10772,6.82,4.98,9528
109657,0,0.0,0.0,9744,15799,10765,2.35,1.37,9632
109657,0,0.0,0.0,9847,15800,10763,1.54,-1.41,9734
109862,0,0.0,0.0,9950,15799,10759,0.51,-2.9,9838
109862,0,0.0,0.0,10053,15803,10759,4.1,-3.15,9940
110067,0,0.0,0.0,10156,15810,10763,6.85,0.33,10044
110067,0,0.0,0.0,10259,15811,10756,5.89,-3.6,10146
110272,0,0.0,0.0,10361,15801,10759,-1.87,-2.34,10249
110272,0,0.0,0.0,10464,15811,10751,4.93,-6.38,10351
110475,0,0.0,0.0,10567,15809,10759,3.46,-0.88,10455
110476,0,0.0,0.0,10670,15812,10764,6.25,2.95,10557
110583,0,0.0,0.0,10772,15812,10761,2.29,0.58,10660
110583,0,0.0,0.0,10875,15822,10759,8.12,-0.6,10762
110872,0,0.0,0.0,10978,15816,10763,3.73,2.31,10866
110872,0,0.0,0.0,11081,15813,10768,-0.44,4.28,10968
111090,0,0.0,0.0,11183,15813,10763,-0.17,0.27,11071
111090,0,0.0,0.0,11286,15823,10757,5.76,-4.46,11173
111295,0,0.0,0.0,11389,15811,10765,-2.05,2.06,11277
111295,0,0.0,0.0,11492,15820,10764,2.76,2.14,11379
111499,0,0.0,0.0,11594,15820,10754,2.18,-4.9,11482
111500,0,0.0,0.0,11697,15820,10772,2.41,7.49,11584
111705,0,0.0,0.0,11799,15817,10767,0.32,4.07,11687
111705,0,0.0,0.0,11902,15822,10758,5.0,-1.34,11789
111909,0,0.0,0.0,12004,15824,10762,3.16,1.67,11892
111909,0,0.0,0.0,12107,15823,10765,2.3,2.34,11994
112114,0,0.0,0.0,12210,15823,10760,1.63,-0.62,12098
112114,0,0.0,0.0,12315,15820,10753,0.03,-5.42,12202
112319,0,0.0,0.0,12417,15819,10755,0.23,-4.02,12306
112319,0,0.0,0.0,12522,15821,10757,0.33,-2.45,12409
112523,0,0.0,0.0,12624,15826,10763,3.92,2.01,12512
112524,0,0.0,0.0,12727,15825,10756,4.57,-2.14,12614
112728,0,0.0,0.0,12829,15821,10763,-0.55,3.52,12717
112728,0,0.0,0.0,12932,15825,10756,2.68,-3.22,12819
112934,0,0.0,0.0,13035,15822,10759,-0.35,0.65,12923
112934,0,0.0,0.0,13139,15827,10755,2.49,-2.46,13026
113139,0,0.0,0.0,13241,15820,10753,-2.8,-2.66,13129
113139,0,0.0,0.0,13345,15825,10759,0.73,1.66,13232
113343,0,0.0,0.0,13447,15825,10761,0.43,2.9,13335
113343,0,0.0,0.0,13551,15828,10757,2.03,0.11,13438
113547,0,0.0,0.0,13653,15825,10759,-0.71,-0.22,13541
113547,0,0.0,0.0,13757,15825,10752,-0.31,-4.72,13644
113752,0,0.0,0.0,13859,15825,10760,-0.02,0.78,13747
113752,0,0.0,0.0,13962,15824,10753,-1.19,-3.59,13849
113958,0,0.0,0.0,14064,15828,10758,1.07,0.46,13952
113958,0,0.0,0.0,14167,15830,10760,2.17,0.61,14054
114163,0,0.0,0.0,14268,15826,10748,1.17,-7.62,14156
114163,0,0.0,0.0,14371,15834,10767,4.79,6.64,14258
114367,0,0.0,0.0,14473,15826,10757,-1.15,-1.98,14361
114367,0,0.0,0.0,14576,15834,10755,3.89,-2.39,14463
114571,0,0.0,0.0,14678,15832,10759,1.9,0.01,14566
114571,0,0.0,0.0,14783,15836,10755,2.86,-3.47,14670
114776,0,0.0,0.0,14885,15833,10754,0.78,-4.24,14773
114777,0,0.0,0.0,14988,15830,10758,-2.46,-0.2,14875
114981,0,0.0,0.0,15089,15834,10752,-0.28,-3.67,14977
114981,0,0.0,0.0,15192,15826,10755,-4.86,-2.42,15079
115186,0,0.0,0.0,15294,15833,10752,0.63,-3.68,15182
115186,0,0.0,0.0,15397,15836,10759,2.87,2.59,15284
115391,0,0.0,0.0,15499,15834,10753,1.73,-2.35,15387
115391,0,0.0,0.0,15602,15839,10751,4.41,-3.67,15489
115595,0,0.0,0.0,15704,15833,10760,-0.04,2.94,15592
115595,0,0.0,0.0,15807,15837,10770,1.34,9.31,15694
115800,0,0.0,0.0,15909,15828,10767,-4.28,7.29,15797
115800,0,0.0,0.0,16012,15836,10755,1.59,-2.18,15899
116005,0,0.0,0.0,16114,15837,10756,1.67,-0.36,16002
116006,0,0.0,0.0,16217,15828,10757,-3.5,-1.94,16104
116210,0,0.0,0.0,16320,15839,10757,3.31,0.76,16208
116211,0,0.0,0.0,16423,15839,10757,2.78,-0.23,16310
116414,0,0.0,0.0,16526,15837,10754,0.52,-0.98,16413
116415,0,0.0,0.0,16629,15841,10761,2.67,3.61,16516
116620,0,0.0,0.0,16731,15842,10752,3.76,-3.11,16618
116620,0,0.0,0.0,16834,15842,10747,3.41,-5.68,16721
116825,0,0.0,0.0,16936,15844,10751,4.06,-1.97,16824
116825,0,0.0,0.0,17039,15836,10751,-0.62,-2.04,16926
117030,0,0.0,0.0,17140,15840,10750,3.29,-1.39,17028
117031,0,0.0,0.0,17243,15837,10752,-2.65,0.32,17130
117237,0,0.0,0.0,17345,15834,10755,-3.96,0.44,17233
117237,0,0.0,0.0,17448,15835,10755,-2.28,0.58,17335
117439,0,0.0,0.0,17550,15837,10755,0.71,0.66,17438
117440,0,0.0,0.0,17653,15840,10750,0.95,-2.29,17540
117644,0,0.0,0.0,17755,15847,10756,5.67,0.94,17643
117645,0,0.0,0.0,17858,15844,10749,3.49,-4.58,17745
117785,0,0.0,0.0,17960,15839,10757,0.11,2.13,17848
117785,0,0.0,0.0,18063,15838,10750,-2.95,-4.35,17950
118053,0,0.0,0.0,18165,15846,10750,3.64,-3.67,18053
118053,0,0.0,0.0,18268,15840,10752,-0.95,-2.03,18155
118258,0,0.0,0.0,18370,15844,10756,1.56,1.95,18258
118258,0,0.0,0.0,18474,15843,10768,1.85,8.11,18361
118463,0,0.0,0.0,18576,15844,10753,1.74,-2.56,18464
118463,0,0.0,0.0,18679,15841,10751,-0.27,-4.07,18566
118667,0,0.0,0.0,18781,15851,10753,7.44,-1.75,18669
118668,0,0.0,0.0,18885,15840,10769,-2.53,10.94,18772
118872,0,0.0,0.0,18987,15845,10756,1.48,-0.53,18875
118873,0,0.0,0.0,19090,15850,10750,5.13,-4.29,18977
119077,0,0.0,0.0,19191,15842,10756,-2.24,1.2,19079
119078,0,0.0,0.0,19295,15852,10752,4.03,-0.76,19182
119283,0,0.0,0.0,19396,15842,10753,-1.64,-0.6,19284
119283,0,0.0,0.0,19499,15843,10749,-2.21,-3.21,19386
119487,0,0.0,0.0,19600,15845,10757,-0.75,3.06,19488
119487,0,0.0,0.0,19703,15854,10754,5.42,0.56,19590
119692,0,0.0,0.0,19805,15846,10751,-0.11,-1.2,19693
119692,0,0.0,0.0,19908,15845,10751,0.56,-1.57,19795
119897,0,0.0,0.0,20010,15845,10750,-0.9,-1.38,19898
119898,0,0.0,0.0,20113,15848,10756,1.76,2.95,20000
120102,0,0.0,0.0,20214,15849,10756,1.96,2.81,20102
120103,0,0.0,0.0,20317,15848,10753,-0.05,1.0,20204
120307,0,0.0,0.0,20419,15843,10750,-2.72,-1.27,20307
120307,0,0.0,0.0,20522,15845,10764,-0.85,7.82,20409
120511,0,0.0,0.0,20624,15843,10752,-2.08,-1.07,20512
120512,0,0.0,0.0,20727,15849,10749,1.73,-3.23,20614
120716,0,0.0,0.0,20829,15850,10744,2.27,-5.57,20717
120716,0,0.0,0.0,20932,15846,10752,0.05,1.27,20819
120921,0,0.0,0.0,21034,15835,10750,-9.94,-0.45,20922
120921,0,0.0,0.0,21137,15849,10753,1.32,1.61,21024
121127,0,0.0,0.0,21239,15855,10748,4.69,-2.35,21127
121127,0,0.0,0.0,21342,15848,10751,0.42,-0.07,21229
121338,0,0.0,0.0,21443,15856,10746,4.66,-3.1,21331
121339,0,0.0,0.0,21546,15852,10745,3.23,-4.52,21433
121535,0,0.0,0.0,21648,15851,10752,0.5,0.47,21536
121536,0,0.0,0.0,21751,15847,10749,-3.0,-0.6,21638
121740,0,0.0,0.0,21853,15861,10743,7.55,-3.49,21741
121741,0,0.0,0.0,21956,15852,10749,-1.16,-0.48,21843
121945,0,0.0,0.0,22058,15857,10749,3.12,-0.16,21946
121945,0,0.0,0.0,22161,15853,10749,0.53,0.33,22048
122150,0,0.0,0.0,22263,15848,10754,-2.19,3.65,22151
122150,0,0.0,0.0,22366,15846,10745,-3.9,-2.64,22253
122355,0,0.0,0.0,22467,15862,10749,5.9,-1.01,22355
122355,0,0.0,0.0,22570,15857,10751,1.31,1.17,22457
122559,0,0.0,0.0,22672,15852,10746,-1.58,-1.67,22560
122559,0,0.0,0.0,22775,15857,10742,1.8,-5.0,22662
122765,0,0.0,0.0,22877,15859,10749,4.66,-1.36,22765
122765,0,0.0,0.0,22981,15872,10745,11.62,-4.11,22868
122969,0,0.0,0.0,23082,15856,10746,0.17,-2.28,22970
122970,0,0.0,0.0,23185,15856,10747,0.93,-2.69,23072
123180,0,0.0,0.0,23287,15862,10744,3.66,-0.93,23175
123180,0,0.0,0.0,23390,15868,10750,6.03,1.16,23277
123379,0,0.0,0.0,23492,15860,10744,1.81,-2.29,23380
123379,0,0.0,0.0,23595,15855,10751,-1.07,1.89,23482
123584,0,0.0,0.0,23697,15857,10741,1.07,-5.93,23585
123584,0,0.0,0.0,23800,15864,10747,3.67,-1.01,23687
123788,0,0.0,0.0,23901,15867,10748,5.12,0.4,23789
123788,0,0.0,0.0,24004,15867,10746,4.2,-0.82,23891
123992,0,0.0,0.0,24105,15860,10753,0.05,3.86,23993
123993,0,0.0,0.0,24208,15861,10745,0.56,-2.55,24095
124100,0,0.0,0.0,24310,15853,10745,-5.31,-0.14,24198
124101,0,0.0,0.0,24413,15862,10733,2.46,-9.95,24300
124306,0,0.0,0.0,24515,15868,10755,6.49,6.58,24403
124306,0,0.0,0.0,24618,15853,10748,-3.16,1.42,24505
124607,0,0.0,0.0,24720,15864,10750,3.31,1.69,24608
124607,0,0.0,0.0,24823,15858,10741,-0.64,-3.83,24710
124812,0,0.0,0.0,24924,15866,10741,3.83,-3.23,24812
124812,0,0.0,0.0,25027,15864,10751,1.48,3.22,24914
125017,0,0.0,0.0,25128,15864,10749,2.47,2.45,25016
125018,0,0.0,0.0,25231,15862,10750,-0.03,3.49,25118
125221,0,0.0,0.0,25333,15864,10746,2.7,-0.18,25221
125221,0,0.0,0.0,25436,15860,10746,-0.39,-0.12,25323
125427,0,0.0,0.0,25538,15864,10747,2.1,0.12,25426
125427,0,0.0,0.0,25641,15865,10745,1.54,-0.67,25528
125631,0,0.0,0.0,25743,15863,10750,-0.04,2.16,25631
125631,0,0.0,0.0,25846,15860,10746,-1.81,-0.38,25733
125836,0,0.0,0.0,25947,15865,10737,1.71,-6.4,25835
125836,0,0.0,0.0,26050,15869,10745,6.9,0.59,25937
126041,0,0.0,0.0,26152,15863,10740,-0.61,-2.58,26040
126041,0,0.0,0.0,26255,15856,10747,-4.87,1.02,26142
126245,0,0.0,0.0,26357,15871,10742,6.61,-0.83,26244
126246,0,0.0,0.0,26460,15865,10746,1.86,1.37,26347
126451,0,0.0,0.0,26562,15861,10747,-1.77,1.14,26450
126451,0,0.0,0.0,26665,15866,10741,1.52,-2.21,26552
126655,0,0.0,0.0,26766,15864,10754,-0.59,6.68,26654
126655,0,0.0,0.0,26869,15861,10748,-2.86,2.92,26756
126860,0,0.0,0.0,26971,15865,10741,0.46,-3.86,26859
126861,0,0.0,0.0,27074,15866,10749,3.28,1.42,26961
127064,0,0.0,0.0,27175,15871,10745,6.36,0.34,27063
127065,0,0.0,0.0,27278,15874,10744,7.78,-0.9,27165
127373,0,0.0,0.0,27379,15862,10749,-0.84,3.37,27267
127373,0,0.0,0.0,27482,15861,10752,-1.95,3.39,27369
127679,0,0.0,0.0,27584,15862,10740,-1.58,-2.65,27472
127679,0,0.0,0.0,27687,15866,10733,1.85,-8.2,27574
127680,0,0.0,0.0,27789,15872,10742,4.6,-0.52,27677
127680,0,0.0,0.0,27892,15870,10746,4.0,2.23,27779
127884,0,0.0,0.0,27993,15868,10745,1.89,1.34,27881
127885,0,0.0,0.0,28096,15864,10744,-0.98,0.15,27983
128090,0,0.0,0.0,28197,15869,10741,2.58,-2.3,28085
128090,0,0.0,0.0,28301,15870,10741,3.5,-3.02,28188
128294,0,0.0,0.0,28403,15861,10747,-3.8,2.07,28291
128294,0,0.0,0.0,28506,15862,10735,-2.94,-5.27,28393
128499,0,0.0,0.0,28608,15864,10739,-1.18,-2.88,28496
128499,0,0.0,0.0,28711,15862,10743,-3.79,-1.12,28598
128703,0,0.0,0.0,28812,15863,10742,-1.71,-0.81,28700
128704,0,0.0,0.0,28915,15872,10746,4.4,2.72,28802
128909,0,0.0,0.0,29017,15876,10732,7.47,-6.61,28905
128909,0,0.0,0.0,29120,15868,10741,0.88,-0.44,29007
129113,0,0.0,0.0,29221,15871,10747,3.83,2.56,29109
129114,0,0.0,0.0,29324,15872,10747,2.59,2.74,29211
129317,0,0.0,0.0,29426,15866,10738,-0.65,-3.36,29314
129318,0,0.0,0.0,29529,15867,10744,-0.03,0.91,29416
129523,0,0.0,0.0,29630,15866,10749,0.73,3.78,29518
129523,0,0.0,0.0,29733,15872,10743,3.07,1.3,29620
129727,0,0.0,0.0,29835,15871,10737,2.77,-2.71,29723
129728,0,0.0,0.0,29938,15865,10745,-1.25,2.92,29825
129933,0,0.0,0.0,30040,15869,10745,0.94,3.49,29928
129933,0,0.0,0.0,30143,15865,10740,-2.09,-1.63,30030
130137,0,0.0,0.0,30244,15863,10744,-3.44,0.77,30132
130138,0,0.0,0.0,30347,15870,10738,1.33,-1.95,30234
130254,0,0.0,0.0,30449,15860,10745,-4.56,3.1,30337
130254,0,0.0,0.0,30553,15867,10742,0.98,1.02,30440
130451,0,0.0,0.0,30655,15866,10740,-0.3,-0.39,30543
130451,0,0.0,0.0,30758,15870,10742,2.75,0.96,30645
130752,0,0.0,0.0,30860,15870,10735,1.21,-4.98,30748
130752,0,0.0,0.0,30963,15866,10742,-2.5,-0.28,30850
130956,0,0.0,0.0,31065,15868,10745,0.55,4.41,30953
130956,0,0.0,0.0,31168,15868,10736,-0.01,-5.48,31055
131161,0,0.0,0.0,31270,15868,10752,0.57,5.56,31158
131162,0,0.0,0.0,31373,15870,10734,-0.1,-6.58,31260
131366,0,0.0,0.0,31475,15868,10742,-1.92,-0.54,31363
131366,0,0.0,0.0,31578,15875,10742,3.23,-1.13,31465
131570,0,0.0,0.0,31679,15870,10732,0.99,-6.69,31567
131571,0,0.0,0.0,31782,15869,10743,-1.29,1.06,31670
131776,0,0.0,0.0,31884,15877,10737,5.34,-2.22,31772
131776,0,0.0,0.0,31987,15874,10741,3.69,-0.05,31874
131980,0,0.0,0.0,32089,15876,10744,3.25,2.48,31976
131980,0,0.0,0.0,32192,15870,10747,-0.62,5.08,32079
132185,0,0.0,0.0,32294,15876,10750,2.17,5.14,32182
132185,0,0.0,0.0,32397,15867,10742,-4.15,0.87,32284
132389,0,0.0,0.0,32499,15874,10742,1.58,-2.02,32387
132390,0,0.0,0.0,32603,15869,10737,-1.53,-3.27,32490
132595,0,0.0,0.0,32704,15870,10741,-1.19,-0.55,32592
132595,0,0.0,0.0,32807,15865,10738,-3.66,-3.94,32694
132799,0,0.0,0.0,32909,15869,10741,-1.71,-1.23,32797
132800,0,0.0,0.0,33012,15869,10742,-1.6,0.87,32899
133005,0,0.0,0.0,33113,15881,10738,6.37,-2.5,33001
133005,0,0.0,0.0,33216,15871,10737,-1.25,-2.8,33103
133208,0,0.0,0.0,33317,15875,10749,0.35,6.12,33205
133209,0,0.0,0.0,33420,15875,10744,1.95,4.27,33307
133415,0,0.0,0.0,33522,15876,10745,2.22,1.1,33410
133415,0,0.0,0.0,33625,15873,10745,-0.02,2.81,33512
133619,0,0.0,0.0,33727,15876,10738,1.53,-3.31,33615
133620,0,0.0,0.0,33830,15882,10741,5.56,-1.36,33717
133823,0,0.0,0.0,33932,15866,10739,-6.16,-2.17,33820
133823,0,0.0,0.0,34035,15882,10740,4.57,-1.31,33922
133932,0,0.0,0.0,34137,15865,10736,-7.0,-2.65,34025
133932,0,0.0,0.0,34240,15871,10743,-2.01,3.39,34127
134234,0,0.0,0.0,34342,15885,10741,7.05,0.61,34230
134234,0,0.0,0.0,34445,15871,10734,-3.02,-2.97,34332
134438,0,0.0,0.0,34547,15866,10738,-6.31,-0.93,34435
134439,0,0.0,0.0,34650,15876,10739,1.8,0.56,34537
134643,0,0.0,0.0,34752,15878,10735,3.22,-1.73,34640
134643,0,0.0,0.0,34855,15873,10738,0.62,1.21,34742
134848,0,0.0,0.0,34957,15879,10742,3.83,2.82,34845
134848,0,0.0,0.0,35060,15878,10733,2.04,-2.62,34947
135053,0,0.0,0.0,35161,15878,10731,0.83,-4.44,35049
135053,0,0.0,0.0,35264,15882,10743,3.93,2.58,35151
135266,0,0.0,0.0,35366,15868,10739,-5.45,1.18,35254
135266,0,0.0,0.0,35469,15882,10738,4.91,-0.28,35356
135454,0,0.0,0.0,35571,15875,10735,0.36,-4.01,35459
135455,0,0.0,0.0,35674,15877,10742,-0.48,3.34,35561
135667,0,0.0,0.0,35776,15877,10744,0.38,3.88,35664
135668,0,0.0,0.0,35879,15878,10743,0.6,2.05,35766
135871,0,0.0,0.0,35981,15879,10745,2.1,4.09,35869
135871,0,0.0,0.0,36084,15879,10742,2.32,0.99,35971
136178,0,0.0,0.0,36185,15881,10735,3.59,-2.63,36073
136179,0,0.0,0.0,36288,15891,10743,9.07,1.34,36175
136492,0,0.0,0.0,36389,15883,10730,1.54,-5.93,36277
136492,0,0.0,0.0,36492,15880,10744,-1.86,3.04,36379
136492,0,0.0,0.0,36594,15877,10744,-2.72,4.71,36482
136492,0,0.0,0.0,36697,15879,10738,-1.67,-1.27,36584
136691,0,0.0,0.0,36798,15885,10744,4.24,2.19,36686
136692,0,0.0,0.0,36901,15882,10738,1.83,-1.44,36788
136895,0,0.0,0.0,37003,15883,10735,2.58,-3.6,36891
136895,0,0.0,0.0,37106,15887,10741,4.2,1.72,36993
137086,0,0.0,0.0,37208,15874,10736,-4.47,-1.2,37096
137086,0,0.0,0.0,37311,15878,10730,-1.28,-5.16,37198
137209,0,0.0,0.0,37413,15880,10736,-0.85,-1.32,37301
137209,0,0.0,0.0,37516,15880,10745,-0.52,4.9,37403
137510,0,0.0,0.0,37618,15881,10743,-1.4,6.17,37506
137510,0,0.0,0.0,37722,15886,10740,3.32,2.3,37609
137714,0,0.0,0.0,37824,15885,10739,3.87,0.72,37712
137714,0,0.0,0.0,37927,15885,10731,2.08,-4.11,37814
137919,0,0.0,0.0,38029,15891,10735,6.72,-1.32,37917
137919,0,0.0,0.0,38132,15879,10733,-3.03,-2.8,38019
138124,0,0.0,0.0,38234,15883,10724,-0.29,-6.4,38122
138125,0,0.0,0.0,38337,15874,10728,-5.68,-3.98,38224
138329,0,0.0,0.0,38438,15883,10738,1.05,3.5,38326
138330,0,0.0,0.0,38541,15885,10735,2.0,1.02,38428
138534,0,0.0,0.0,38643,15875,10736,-5.29,-0.51,38531
138534,0,0.0,0.0,38746,15880,10741,-1.76,3.22,38633
138739,0,0.0,0.0,38848,15892,10736,7.46,-0.45,38736
138739,0,0.0,0.0,38951,15881,10740,-1.02,2.1,38838
138944,0,0.0,0.0,39053,15885,10737,1.61,-0.32,38941
138944,0,0.0,0.0,39156,15893,10742,7.88,2.6,39043
139148,0,0.0,0.0,39257,15886,10733,1.25,-3.08,39145
139148,0,0.0,0.0,39360,15887,10732,2.55,-1.9,39247
139353,0,0.0,0.0,39461,15895,10736,6.75,1.0,39349
139353,0,0.0,0.0,39564,15888,10742,0.54,4.7,39451
139558,0,0.0,0.0,39666,15886,10745,-0.31,7.94,39554
139559,0,0.0,0.0,39769,15897,10735,7.5,0.49,39656
139763,0,0.0,0.0,39871,15901,10738,9.85,2.4,39759
139763,0,0.0,0.0,39974,15891,10738,2.11,2.23,39861
139967,0,0.0,0.0,40076,15888,10735,0.67,0.41,39964
139967,0,0.0,0.0,40179,15885,10733,-2.58,-2.7,40066
140173,0,0.0,0.0,40281,15886,10728,-0.46,-6.89,40169
140173,0,0.0,0.0,40384,15891,10732,2.07,-3.02,40271
140378,0,0.0,0.0,40485,15890,10740,1.63,3.43,40373
140378,0,0.0,0.0,40588,15887,10736,-2.46,-0.12,40475
140583,0,0.0,0.0,40690,15894,10731,2.67,-3.64,40578
140583,0,0.0,0.0,40793,15887,10736,-0.77,0.44,40680
140787,0,0.0,0.0,40894,15893,10725,2.67,-5.06,40782
140788,0,0.0,0.0,40997,15890,10735,0.54,1.71,40884
140992,0,0.0,0.0,41099,15892,10729,-0.58,-2.81,40987
140992,0,0.0,0.0,41202,15896,10735,2.42,1.31,41089
141197,0,0.0,0.0,41304,15890,10738,-2.26,3.37,41192
141197,0,0.0,0.0,41407,15891,10737,-1.48,2.96,41294
141401,0,0.0,0.0,41509,15893,10737,0.52,1.84,41397
141401,0,0.0,0.0,41612,15905,10734,8.41,-0.53,41499
141607,0,0.0,0.0,41713,15896,10729,1.48,-3.22,41601
141607,0,0.0,0.0,41816,15898,10727,1.57,-4.35,41703
141770,0,0.0,0.0,41917,15902,10736,4.81,2.54,41805
141770,0,0.0,0.0,42020,15897,10734,-0.13,1.37,41907
142016,0,0.0,0.0,42122,15894,10729,-1.94,-1.34,42010
142016,0,0.0,0.0,42225,15899,10737,1.45,2.68,42112
142220,0,0.0,0.0,42327,15894,10733,-2.0,-0.68,42215
142220,0,0.0,0.0,42430,15899,10719,1.32,-11.62,42317
142426,0,0.0,0.0,42532,15900,10725,1.8,-5.52,42420
142426,0,0.0,0.0,42635,15898,10731,-0.6,-0.7,42522
142631,0,0.0,0.0,42737,15899,10731,1.38,-1.46,42625
142631,0,0.0,0.0,42840,15912,10729,9.5,-1.46,42727
142770,0,0.0,0.0,42941,15907,10727,5.48,-3.52,42829
142770,0,0.0,0.0,43044,15902,10728,1.61,-2.3,42931
142827,0,0.0,0.0,43145,15900,10736,0.68,3.76,43033
142996,0,0.0,0.0,43248,15901,10734,0.46,2.04,43136
143245,0,0.0,0.0,43351,15895,10731,-4.17,0.17,43239
143245,0,0.0,0.0,43454,15896,10737,-3.04,4.62,43341
143655,0,0.0,0.0,43556,15905,10726,3.53,-2.72,43444
143655,0,0.0,0.0,43659,15907,10724,5.46,-5.05,43546
143655,0,0.0,0.0,43761,15899,10732,-0.03,0.11,43648
143861,0,0.0,0.0,43863,15902,10727,0.01,-2.09,43751
143861,0,0.0,0.0,43966,15900,10733,-0.81,1.36,43854
143861,0,0.0,0.0,44069,15905,10721,1.72,-5.25,43956
144064,0,0.0,0.0,44170,15897,10731,-3.86,1.38,44058
144064,0,0.0,0.0,44273,15896,10729,-4.15,-0.13,44160
144269,0,0.0,0.0,44375,15913,10725,7.76,-2.75,44263
144269,0,0.0,0.0,44478,15901,10726,-0.56,-2.39,44365
144473,0,0.0,0.0,44580,15911,10730,5.4,1.64,44468
144473,0,0.0,0.0,44683,15912,10730,5.23,0.69,44570
144678,0,0.0,0.0,44785,15908,10733,1.65,2.87,44673
144678,0,0.0,0.0,44888,15910,10724,1.35,-3.28,44775
144807,0,0.0,0.0,44990,15904,10723,-1.15,-5.37,44878
144807,0,0.0,0.0,45093,15912,10728,4.85,1.68,44980
145087,0,0.0,0.0,45195,15909,10733,2.09,1.85,45083
145088,0,0.0,0.0,45298,15902,10731,-4.61,1.95,45185
145292,0,0.0,0.0,45400,15905,10735,-0.67,3.39,45288
145292,0,0.0,0.0,45503,15907,10727,-0.46,-3.83,45390
145497,0,0.0,0.0,45604,15906,10724,-1.17,-3.74,45492
145497,0,0.0,0.0,45707,15902,10726,-2.99,-2.33,45594
145702,0,0.0,0.0,45809,15904,10730,-1.4,2.63,45697
145703,0,0.0,0.0,45912,15907,10723,0.34,-4.62,45799
145907,0,0.0,0.0,46014,15903,10733,-2.53,2.2,45902
145907,0,0.0,0.0,46117,15909,10727,2.67,-0.66,46004
146112,0,0.0,0.0,46218,15904,10727,-1.3,-3.52,46106
146112,0,0.0,0.0,46321,15905,10727,0.06,-1.92,46208
146224,0,0.0,0.0,46422,15910,10731,3.18,-0.26,46310
146224,0,0.0,0.0,46525,15905,10725,0.92,-4.09,46412
146522,0,0.0,0.0,46626,15909,10716,2.13,-9.29,46514
146522,0,0.0,0.0,46729,15910,10724,2.67,-2.17,46616
146726,0,0.0,0.0,46831,15914,10729,5.22,0.17,46719
146726,0,0.0,0.0,46934,15910,10729,2.03,-0.22,46821
146931,0,0.0,0.0,47036,15912,10730,2.95,1.63,46924
146932,0,0.0,0.0,47140,15908,10731,-0.68,1.47,47027
147136,0,0.0,0.0,47242,15905,10728,-3.34,0.55,47130
147136,0,0.0,0.0,47345,15909,10725,-0.02,-2.09,47232
147342,0,0.0,0.0,47447,15911,10722,1.96,-4.07,47334
147342,0,0.0,0.0,47550,15907,10729,-0.21,0.8,47437
147546,0,0.0,0.0,47652,15904,10726,-2.86,-1.03,47540
147546,0,0.0,0.0,47755,15903,10730,-2.87,2.22,47642
147751,0,0.0,0.0,47857,15913,10729,2.87,0.58,47744
147751,0,0.0,0.0,47960,15904,10726,-3.05,-0.2,47847
147956,0,0.0,0.0,48062,15911,10726,2.22,-0.25,47950
147956,0,0.0,0.0,48165,15905,10723,-1.96,-0.71,48052
148161,0,0.0,0.0,48266,15913,10722,3.92,-3.4,48154
