ts,red_raw,ir_raw,red_f,ir_f,bpm,spo2
6865,1155609.0,1425764.0,-252.51,-568.65,73.2,98.5
6885,1155674.0,1425907.0,-212.4,-476.44,73.2,98.6
6905,1155674.0,1425925.0,-184.41,-405.87,73.2,98.7
6925,1155662.0,1425927.0,-168.3,-355.07,73.2,98.8
6945,1155696.0,1425932.0,-142.78,-315.9,73.2,98.9
6965,1155746.0,1426062.0,-106.67,-238.75,73.2,99.0
6985,1155715.0,1426067.0,-94.56,-186.88,73.2,99.1
7005,1155669.0,1426104.0,-102.09,-139.25,73.2,99.2
7025,1155714.0,1426087.0,-87.85,-114.79,73.2,99.3
7045,1155719.0,1426103.0,-75.86,-92.09,73.2,99.4
7066,1155796.0,1426250.0,-39.16,-23.64,73.2,99.4
7085,1155751.0,1426253.0,-33.4,17.64,73.2,99.5
7105,1155777.0,1426248.0,-19.88,39.16,73.2,99.5
7125,1155801.0,1426250.0,-2.94,51.51,73.2,99.6
7145,1155628.0,1425846.0,-55.98,-89.27,73.2,99.6
7166,1155552.0,1425804.0,-112.91,-183.82,73.2,99.7
7185,1155578.0,1425796.0,-133.72,-237.22,73.2,99.7
7205,1155579.0,1425748.0,-142.43,-280.03,73.2,99.7
7225,1155559.0,1425692.0,-151.36,-318.61,73.2,99.8
7245,1155255.0,1424860.0,-263.45,-635.8,73.2,99.8
7265,1155234.0,1424863.0,-329.9,-803.4,73.2,99.8
7285,1155239.0,1424868.0,-358.95,-880.2,73.2,99.8
7305,1155238.0,1424823.0,-367.89,-920.77,73.2,99.8
7325,1155221.0,1424873.0,-370.83,-905.13,73.2,99.9
7345,1155190.0,1424776.0,-375.41,-910.66,73.2,99.9
7365,1155192.0,1424775.0,-368.71,-893.37,73.2,99.9
7385,1155195.0,1424768.0,-355.3,-865.61,73.2,99.9
7405,1155217.0,1424748.0,-331.43,-837.03,73.2,99.9
7425,1155201.0,1424809.0,-315.9,-779.29,73.2,99.9
7445,1155226.0,1424797.0,-290.62,-732.48,73.2,99.9
7465,1155202.0,1424800.0,-278.15,-687.67,73.2,99.9
7485,1155177.0,1424786.0,-273.68,-651.09,73.2,99.9
7505,1155224.0,1424822.0,-247.69,-602.16,73.2,99.9
7525,1155211.0,1424802.0,-231.69,-567.35,73.2,99.9
7545,1155218.0,1424830.0,-214.76,-524.07,73.2,100.0
7565,1155229.0,1424826.0,-196.06,-488.67,73.2,100.0
7585,1155215.0,1424838.0,-185.82,-452.68,73.2,100.0
7605,1155271.0,1424966.0,-155.36,-375.06,73.2,100.0
7625,1155275.0,1424968.0,-132.78,-320.84,73.2,100.0
7645,1155245.0,1424955.0,-127.49,-286.97,73.2,100.0
7665,1155269.0,1424992.0,-112.91,-247.45,73.2,100.0
7685,1155273.0,1425003.0,-100.44,-214.99,73.2,100.0
7705,1155391.0,1425252.0,-48.1,-100.91,73.2,100.0
7725,1155400.0,1425253.0,-13.53,-32.34,73.2,100.0
7745,1155364.0,1425273.0,-6.23,15.29,73.2,100.0
7765,1155398.0,1425283.0,10.35,46.1,73.2,100.0
7785,1155454.0,1425435.0,40.11,118.08,73.2,100.0
7805,1155433.0,1425453.0,48.81,163.48,73.2,100.0
7825,1155446.0,1425462.0,57.39,189.35,73.2,100.0
7845,1155469.0,1425483.0,69.39,207.46,73.2,100.0
7865,1155467.0,1425508.0,73.98,222.4,73.2,100.0
7885,1155553.0,1425681.0,106.2,288.73,73.2,100.0
7905,1155547.0,1425686.0,120.2,322.25,73.2,100.0
7925,1155527.0,1425682.0,118.32,332.84,73.2,100.0
7945,1155533.0,1425651.0,116.79,320.14,73.2,100.0
7965,1155519.0,1425674.0,108.08,313.78,73.2,100.0
7985,1155535.0,1425748.0,106.44,329.78,73.2,100.0
8005,1155565.0,1425735.0,113.85,326.84,73.2,100.0
8025,1155548.0,1425710.0,109.5,308.61,73.2,100.0
8045,1155541.0,1425687.0,101.85,282.74,73.2,100.0
8065,1155117.0,1424625.0,-58.81,-124.31,73.7,100.0
8085,1155118.0,1424594.0,-149.84,-367.89,74.1,100.0
8105,1155149.0,1424605.0,-187.82,-496.2,74.4,100.0
8125,1155086.0,1424582.0,-228.4,-567.47,74.6,100.0
8145,1155087.0,1424527.0,-246.28,-615.69,74.7,100.0
8165,1155089.0,1424518.0,-250.16,-632.74,74.8,100.0
8185,1155073.0,1424489.0,-252.51,-638.74,74.8,100.0
8205,1155074.0,1424520.0,-247.8,-616.4,74.9,100.0
8225,1155092.0,1424507.0,-232.87,-594.05,74.9,100.0
8246,1155101.0,1424523.0,-215.7,-561.82,74.9,100.0
8265,1155093.0,1424573.0,-203.82,-512.31,75.0,100.0
8285,1155085.0,1424576.0,-195.23,-470.79,75.0,100.0
8305,1155119.0,1424572.0,-173.36,-437.51,75.0,100.0
8325,1155121.0,1424572.0,-156.07,-408.34,75.0,100.0
8345,1155124.0,1424644.0,-141.49,-356.12,75.0,100.0
8365,1155129.0,1424644.0,-127.96,-317.78,75.0,100.0
8385,1155105.0,1424629.0,-126.08,-293.79,75.0,100.0
8405,1155102.0,1424636.0,-123.14,-270.62,75.0,100.0
8425,1155141.0,1424635.0,-104.44,-251.45,75.0,100.0
8445,1155192.0,1424803.0,-72.8,-173.71,75.0,100.0
8465,1155180.0,1424818.0,-57.16,-119.37,75.0,100.0
8485,1155182.0,1424803.0,-46.1,-90.68,75.0,100.0
8505,1155176.0,1424824.0,-40.81,-64.33,75.0,100.0
8525,1155277.0,1425119.0,-0.12,59.39,75.0,100.0
8545,1155313.0,1425099.0,36.46,122.31,75.0,100.0
8565,1155261.0,1425142.0,37.87,171.48,75.0,100.0
8585,1155312.0,1425140.0,56.34,195.23,75.0,100.0
8605,1155313.0,1425139.0,66.1,204.17,75.0,100.0
8625,1155361.0,1425368.0,87.62,287.79,75.0,100.0
8645,1155398.0,1425366.0,111.49,328.84,75.0,100.0
8665,1155391.0,1425376.0,120.2,348.71,75.0,100.0
8685,1155377.0,1425395.0,117.49,359.18,75.0,100.0
8705,1155431.0,1425525.0,132.9,404.11,75.0,100.0
8725,1155450.0,1425529.0,145.6,422.34,75.0,100.0
8745,1155434.0,1425513.0,143.84,417.52,75.0,100.0
8765,1155447.0,1425523.0,144.31,408.7,75.0,100.0
8785,1155440.0,1425521.0,138.66,393.64,75.0,100.0
8817,1155491.0,1425705.0,150.78,442.69,75.0,100.0
8832,1155483.0,1425698.0,151.36,458.45,75.0,100.0
8858,1155497.0,1425697.0,153.36,456.8,75.0,100.0
8865,1155518.0,1425696.0,158.66,444.92,75.0,100.0
8886,1155506.0,1425720.0,153.72,436.69,75.0,100.0
8905,1155308.0,1425187.0,75.51,228.4,73.7,100.0
8925,1155295.0,1425122.0,23.87,79.27,72.7,100.0
8945,1155273.0,1425113.0,-14.47,-12.0,72.1,100.0
8965,1155252.0,1425045.0,-43.99,-89.15,71.6,100.0
8985,1154942.0,1424234.0,-172.53,-426.1,71.3,100.0
9016,1154913.0,1424224.0,-253.45,-614.75,71.1,100.0
9025,1154907.0,1424215.0,-296.61,-712.95,69.8,100.0
9045,1154914.0,1424228.0,-312.26,-748.82,68.8,100.0
9065,1154954.0,1424229.0,-299.67,-752.12,68.2,100.0
9085,1154931.0,1424242.0,-293.79,-732.12,67.7,100.0
9105,1154950.0,1424217.0,-276.85,-712.95,67.4,100.0
9125,1154924.0,1424214.0,-270.27,-686.73,67.2,100.0
9145,1154928.0,1424210.0,-258.74,-657.32,67.0,100.0
9166,1154967.0,1424350.0,-232.05,-574.64,66.9,100.0
9185,1154923.0,1424337.0,-227.22,-518.43,66.8,100.0
9205,1154976.0,1424343.0,-200.06,-471.85,66.8,100.0
9225,1154974.0,1424371.0,-180.53,-424.1,66.8,100.0
9245,1154976.0,1424352.0,-164.42,-393.64,66.7,100.0
9265,1154956.0,1424393.0,-158.54,-352.24,66.7,100.0
9285,1154979.0,1424400.0,-143.13,-317.67,66.7,100.0
9305,1154961.0,1424389.0,-137.6,-294.5,66.7,100.0
9325,1154980.0,1424378.0,-124.31,-278.38,66.7,100.0
9345,1155011.0,1424392.0,-102.67,-257.57,66.7,100.0
9365,1155065.0,1424612.0,-68.1,-159.83,66.7,100.0
9386,1155051.0,1424615.0,-51.75,-98.68,66.7,100.0
9405,1155078.0,1424605.0,-31.28,-64.69,66.7,100.0
9425,1155049.0,1424627.0,-29.17,-35.52,66.7,100.0
9445,1155152.0,1424891.0,10.11,77.98,66.7,100.0
9465,1155139.0,1424913.0,27.76,149.72,66.7,100.0
9485,1155155.0,1424896.0,43.16,181.59,66.7,100.0
9505,1155144.0,1424843.0,47.04,176.65,66.7,100.0
9525,1155158.0,1424914.0,53.28,195.47,66.7,100.0
9545,1155216.0,1425116.0,76.68,275.33,66.7,100.0
9565,1155235.0,1425138.0,95.38,323.19,66.7,100.0
9585,1155252.0,1425126.0,110.2,339.19,66.7,100.0
9605,1155233.0,1425126.0,109.38,340.72,66.7,100.0
9625,1155302.0,1425292.0,131.49,394.11,66.7,100.0
9645,1155304.0,1425318.0,141.96,425.4,66.7,100.0
9665,1155307.0,1425323.0,145.95,435.51,66.7,100.0
9685,1155303.0,1425337.0,143.48,436.57,66.7,100.0
9705,1155294.0,1425324.0,135.49,422.57,66.7,100.0
9725,1155355.0,1425494.0,149.95,466.56,66.7,100.0
9745,1155395.0,1425515.0,169.36,488.79,66.7,100.0
9765,1155372.0,1425495.0,168.42,483.26,66.7,100.0
9785,1155355.0,1425501.0,157.72,471.26,66.7,100.0
9806,1155380.0,1425441.0,157.13,431.75,66.7,100.0
9825,1155314.0,1425470.0,129.25,409.64,66.7,100.0
9845,1155336.0,1425438.0,118.2,375.88,66.7,100.0
9865,1155350.0,1425414.0,114.2,339.07,66.7,100.0
9885,1155311.0,1425381.0,95.15,298.14,66.2,100.0
9905,1154836.0,1424114.0,-90.56,-192.41,65.9,100.0
9925,1154810.0,1424073.0,-205.11,-486.2,65.7,100.0
9945,1154838.0,1424065.0,-256.51,-647.92,65.6,100.0
9965,1154838.0,1424095.0,-280.38,-715.54,65.5,100.0
9985,1154807.0,1424032.0,-298.97,-761.17,65.4,100.0
10005,1154843.0,1424129.0,-289.91,-734.95,65.3,100.0
10025,1154837.0,1424113.0,-280.15,-708.96,65.3,100.0
10045,1154823.0,1424114.0,-273.21,-677.44,65.3,100.0
10065,1154828.0,1424126.0,-261.21,-639.33,65.3,100.0
10085,1154850.0,1424215.0,-240.4,-570.41,65.2,100.0
10105,1154884.0,1424202.0,-210.4,-522.19,65.2,100.0
10125,1154868.0,1424259.0,-194.17,-461.86,65.2,100.0
10145,1154885.0,1424214.0,-174.06,-432.81,65.2,100.0
10165,1154867.0,1424254.0,-165.12,-391.52,65.2,100.0
10185,1154899.0,1424330.0,-144.54,-331.19,65.2,100.0
10205,1154884.0,1424334.0,-134.78,-287.32,65.2,100.0
10225,1154916.0,1424339.0,-114.43,-253.69,65.2,100.0
10245,1154918.0,1424331.0,-99.26,-231.22,65.2,100.0
10266,1154952.0,1424460.0,-75.98,-166.3,65.2,100.0
10285,1155017.0,1424512.0,-37.16,-106.08,65.2,100.0
10305,1154959.0,1424494.0,-34.93,-75.39,65.2,100.0
10325,1154971.0,1424506.0,-28.46,-51.51,65.2,100.0
10345,1154948.0,1424517.0,-32.46,-32.58,65.2,100.0
10365,1155064.0,1424805.0,8.0,83.62,65.2,100.0
10385,1424917.0,1424823.0,98003.51,155.48,65.2,97.0
10405,1155077.0,1424842.0,54424.53,200.29,65.2,94.3
10425,1155083.0,1424830.0,28004.19,217.23,65.2,91.9
10447,1155165.0,1425072.0,12128.92,310.02,65.2,89.7
10465,1155176.0,1425091.0,2683.04,363.42,65.2,87.7
10485,1155180.0,1425111.0,-2834.76,393.17,65.2,85.9
10505,1155182.0,1425108.0,-5957.67,400.23,65.2,84.3
10525,1155194.0,1425119.0,-7621.85,399.29,65.2,82.9
10545,1155251.0,1425327.0,-8389.03,465.03,65.2,81.6
10565,1155245.0,1425316.0,-8643.06,488.44,65.2,80.5
10585,1155250.0,1425326.0,-8590.96,494.43,65.2,79.4
10606,1155206.0,1425349.0,-8380.79,494.9,65.2,78.5
10625,1155264.0,1425319.0,-8047.13,473.03,65.2,77.6
10645,1155337.0,1425544.0,-7644.2,531.36,65.2,76.9
10665,1155327.0,1425553.0,-7240.68,556.18,65.2,76.2
10685,1155329.0,1425563.0,-6841.63,561.35,65.2,75.6
10706,1155336.0,1425568.0,-6452.46,553.47,65.2,75.0
10725,1155371.0,1425730.0,-6067.63,595.11,65.2,74.5
10745,1155418.0,1425744.0,-5689.87,610.75,65.2,74.1
10765,1155392.0,1425754.0,-5351.15,609.34,65.2,73.6
10785,1155403.0,1425730.0,-5029.37,586.05,65.2,73.3
10805,1155435.0,1425761.0,-4717.11,570.41,65.2,73.0
10825,1155180.0,1425100.0,-4521.65,308.37,63.7,72.7
10845,1155161.0,1425052.0,-4312.42,132.43,62.6,72.4
10865,1155144.0,1425055.0,-4099.31,28.81,61.8,72.2
10885,1155126.0,1424969.0,-3889.14,-62.8,61.3,71.9
10906,1154803.0,1424225.0,-3796.34,-384.35,60.9,71.7
10925,1154819.0,1424202.0,-3650.27,-569.82,60.6,71.6
10945,1154822.0,1424243.0,-3481.5,-649.21,60.4,71.4
10965,1154809.0,1424228.0,-3309.32,-685.67,60.3,71.3
10985,1154854.0,1424231.0,-3118.08,-689.9,60.2,71.1
11006,1154865.0,1424331.0,-2932.38,-640.39,60.1,71.0
11025,1154869.0,1424331.0,-2756.79,-597.11,60.1,70.9
11046,1154875.0,1424328.0,-2590.25,-559.71,60.1,70.8
11065,1154843.0,1424250.0,-2446.53,-553.59,60.1,70.8
11085,1154870.0,1424322.0,-2297.87,-511.37,60.0,70.7
11107,1154889.0,1424491.0,-2152.62,-413.87,60.0,70.6
11125,1154910.0,1424469.0,-2011.96,-356.12,60.0,70.5
11145,1154927.0,1424500.0,-1878.71,-303.32,60.0,70.5
11166,1154908.0,1424492.0,-1765.68,-268.86,60.0,70.4
11185,1154936.0,1424524.0,-1649.84,-231.22,60.0,70.4
11206,1154925.0,1424558.0,-1549.4,-191.82,60.0,70.4
11225,1154907.0,1424529.0,-1462.48,-175.24,60.0,70.3
11245,1154952.0,1424541.0,-1362.63,-157.24,60.0,70.3
11265,1154938.0,1424552.0,-1278.89,-139.37,60.0,70.3
11286,1154992.0,1424760.0,-1181.75,-50.34,60.0,70.2
11306,1155004.0,1424773.0,-1094.25,6.94,60.0,70.2
11325,1155018.0,1424798.0,-1013.68,49.04,60.0,70.2
11345,1155028.0,1424795.0,-940.29,71.15,60.0,70.2
11366,1155135.0,1425028.0,-837.62,166.89,60.0,70.2
11385,1155100.0,1425076.0,-771.88,235.81,60.0,70.1
11406,1155120.0,1425086.0,-709.07,273.8,60.0,70.1
11425,1155129.0,1425097.0,-653.33,293.44,60.0,70.1
11478,1155122.0,1425087.0,-608.87,294.61,60.0,70.1
11479,1155193.0,1425272.0,-543.48,355.77,60.0,70.1
11485,1155185.0,1425297.0,-496.2,392.0,60.0,70.1
11506,1155187.0,1425272.0,-456.8,394.94,60.0,70.1
11525,1155185.0,1425257.0,-424.34,382.12,60.0,70.1
11545,1155195.0,1425262.0,-392.35,367.89,60.0,70.1
11565,1155232.0,1425439.0,-351.42,415.52,60.0,70.1
11585,1155225.0,1425413.0,-322.25,424.1,60.0,70.0
11606,1155238.0,1425434.0,-293.32,427.04,60.0,70.0
11625,1155237.0,1425422.0,-270.39,414.58,60.0,70.0
11645,1155305.0,1425548.0,-226.16,443.74,60.0,70.0
11665,1155290.0,1425576.0,-200.88,460.56,60.0,70.0
11685,1155308.0,1425591.0,-175.24,465.15,60.0,70.0
11706,1155273.0,1425550.0,-169.12,442.33,60.0,70.0
11725,1155290.0,1425551.0,-155.48,419.52,60.0,70.0
11745,1154850.0,1424387.0,-303.91,-25.87,61.1,70.0
11765,1154839.0,1424352.0,-386.7,-295.32,62.0,70.0
11785,1154816.0,1424319.0,-434.1,-456.33,62.5,70.0
11806,1154805.0,1424273.0,-455.62,-555.71,62.9,70.0
11826,1154747.0,1424126.0,-478.67,-653.8,63.2,70.0
11846,1154749.0,1424126.0,-480.32,-695.55,63.4,70.0
11865,1154750.0,1424133.0,-469.97,-701.19,63.5,70.0
11885,1154755.0,1424138.0,-451.51,-686.73,63.6,70.0
11906,1154772.0,1424145.0,-424.34,-660.15,63.7,70.0
11925,1154807.0,1424266.0,-386.23,-585.82,63.7,70.0
11945,1154813.0,1424273.0,-353.3,-527.01,63.8,70.0
11965,1154803.0,1424284.0,-329.78,-476.91,63.8,70.0
11985,1154791.0,1424306.0,-312.96,-429.16,63.8,70.0
12007,1154790.0,1424299.0,-296.5,-394.35,63.8,70.0
12025,1154837.0,1424469.0,-263.21,-303.43,63.8,70.0
12045,1154862.0,1424482.0,-228.87,-239.22,63.8,70.0
12086,1154874.0,1424461.0,-199.47,-204.29,63.8,70.0
12088,1154863.0,1424444.0,-181.94,-185.59,63.8,70.0
12109,1154900.0,1424522.0,-154.3,-142.31,63.8,70.0
12125,1154895.0,1424535.0,-136.55,-109.26,63.8,70.0
12145,1154862.0,1424550.0,-135.13,-82.33,63.8,70.0
12165,1154882.0,1424528.0,-123.96,-72.92,63.8,70.0
12185,1154878.0,1424537.0,-116.2,-62.45,63.8,70.0
12205,1154983.0,1424849.0,-70.92,58.22,63.8,70.0
12225,1155017.0,1424843.0,-30.7,124.55,63.8,70.0
12245,1154996.0,1424873.0,-14.47,170.77,63.8,70.0
12265,1154995.0,1424853.0,-5.17,186.41,63.8,70.0
12285,1155065.0,1425079.0,25.87,273.21,63.8,70.0
12305,1155103.0,1425104.0,56.92,326.25,63.8,70.0
12325,1155092.0,1425089.0,69.51,344.01,63.8,70.0
12345,1155080.0,1425119.0,70.92,357.3,63.8,70.0
12365,1155104.0,1425127.0,78.8,359.65,63.8,70.0
12385,1155169.0,1425284.0,105.14,409.87,63.8,70.0
12405,1155159.0,1425319.0,114.32,442.21,63.8,70.0
12425,1155134.0,1425291.0,107.97,440.69,63.8,70.0
12445,1155180.0,1425280.0,118.55,425.75,63.8,70.0
12465,1155175.0,1425327.0,120.08,424.46,63.8,70.0
12485,1155232.0,1425459.0,139.02,461.97,63.8,70.0
12505,1155245.0,1425485.0,151.48,482.56,63.8,70.0
12525,1155230.0,1425472.0,149.72,478.67,63.8,70.0
12545,1155207.0,1425469.0,137.02,464.44,63.8,70.0
12565,1155134.0,1425266.0,99.97,372.0,63.8,70.0
12585,1155134.0,1425218.0,76.33,292.61,66.6,70.0
12606,1155099.0,1425154.0,48.22,216.87,68.6,70.0
12625,1155061.0,1425118.0,17.17,155.01,70.0,70.0
12645,1155061.0,1425077.0,-1.29,100.91,70.9,70.0
12666,1154662.0,1423943.0,-156.66,-344.36,71.6,70.0
12685,1154642.0,1423943.0,-250.16,-593.81,72.1,70.0
12705,1154622.0,1423928.0,-305.79,-729.89,72.4,70.0
12726,1154631.0,1423925.0,-327.54,-793.05,72.6,70.0
12745,1154687.0,1424061.0,-312.37,-762.0,72.8,70.0
12765,1154692.0,1424064.0,-294.73,-725.54,72.9,70.0
12785,1154654.0,1424056.0,-291.56,-690.84,73.0,70.0
12806,1154693.0,1424074.0,-268.86,-648.5,73.0,70.0
12826,1154694.0,1424070.0,-249.33,-610.63,73.1,70.0
12845,1154705.0,1424177.0,-228.4,-536.07,73.1,70.0
12865,1154711.0,1424212.0,-208.88,-468.09,73.1,70.0
12885,1154724.0,1424173.0,-188.06,-432.22,73.1,70.0
12905,1154739.0,1424205.0,-166.3,-390.11,73.1,70.0
12926,1154751.0,1424303.0,-145.48,-321.31,73.2,70.0
12945,1154730.0,1424296.0,-137.84,-276.62,73.2,70.0
12965,1154746.0,1424287.0,-124.55,-247.8,73.2,70.0
12985,1154754.0,1424259.0,-111.02,-235.69,73.2,70.3
13005,1154787.0,1424289.0,-88.68,-212.4,73.2,70.7
13025,1154811.0,1424479.0,-65.04,-125.14,73.2,71.2
13045,1154820.0,1424474.0,-46.57,-73.62,73.2,71.9
13065,1154822.0,1424485.0,-34.22,-38.22,73.2,72.8
13086,1154832.0,1424461.0,-22.7,-25.64,73.2,73.7
13105,1154818.0,1424505.0,-20.58,-1.76,73.2,74.7
13125,1154953.0,1424820.0,30.11,126.43,73.2,75.7
13145,1154937.0,1424801.0,52.92,190.65,73.2,76.8
13165,1154930.0,1424820.0,62.33,230.28,73.2,77.9
13185,1154937.0,1424813.0,68.92,245.45,73.2,79.1
13205,1155035.0,1425063.0,106.67,339.42,73.2,80.3
13225,1155025.0,1425086.0,122.43,394.23,73.2,81.4
13245,1155044.0,1425059.0,135.6,407.17,73.2,82.6
13265,1155021.0,1425088.0,131.84,415.87,73.2,83.8
13285,1155037.0,1425063.0,132.43,402.34,73.2,84.9
13305,1155092.0,1425269.0,149.72,460.09,73.2,86.0
13325,1155097.0,1425252.0,158.19,476.79,73.2,87.1
13345,1155098.0,1425250.0,159.71,474.91,73.2,88.1
13365,1155095.0,1425286.0,155.95,475.97,73.2,89.1
13386,1155167.0,1425393.0,176.42,504.67,73.2,90.0
13405,1155121.0,1425462.0,167.36,534.66,73.2,90.9
13425,1155188.0,1425461.0,182.65,539.48,73.2,91.7
13445,1155170.0,1425473.0,180.77,534.3,73.2,92.4
13465,1155167.0,1425456.0,174.53,512.9,73.2,93.1
13485,1154771.0,1424400.0,23.17,105.5,70.8,93.7
13505,1154756.0,1424350.0,-70.33,-150.54,69.1,94.3
13526,1154740.0,1424279.0,-128.55,-320.72,67.9,94.9
13545,1154728.0,1424272.0,-163.6,-414.34,67.1,95.4
13565,1154696.0,1424207.0,-191.7,-482.67,66.6,95.8
13586,1154588.0,1423851.0,-242.87,-640.27,66.2,96.2
13605,1154585.0,1423844.0,-267.92,-719.3,65.9,96.6
13626,1154567.0,1423838.0,-282.85,-750.71,65.7,96.9
13646,1154544.0,1423843.0,-293.44,-750.0,65.5,97.3
13666,1154604.0,1423930.0,-271.09,-700.84,65.4,97.5
13686,1154616.0,1423957.0,-247.57,-646.62,65.4,97.8
13706,1154611.0,1423974.0,-230.16,-594.4,65.3,98.0
13727,1154612.0,1423925.0,-214.52,-568.41,65.3,98.2
13746,1154592.0,1423961.0,-207.82,-527.36,65.3,98.4
13766,1154657.0,1424158.0,-175.71,-420.1,65.3,98.5
13786,1154667.0,1424163.0,-149.48,-346.72,65.2,98.7
13806,1154683.0,1424155.0,-125.14,-299.32,65.2,98.8
13826,1154674.0,1424177.0,-111.38,-257.21,65.2,98.9
13846,1154692.0,1424198.0,-94.44,-219.34,65.2,99.0
13865,1154716.0,1424249.0,-73.86,-173.95,65.2,99.1
13886,1154681.0,1424250.0,-72.92,-143.37,65.2,99.2
13905,1154714.0,1424252.0,-58.69,-121.73,65.2,99.3
13926,1154702.0,1424247.0,-53.51,-108.32,65.2,99.4
13945,1154796.0,1424509.0,-15.17,-2.94,65.2,99.4
13965,1154818.0,1424533.0,15.41,66.69,65.2,99.5
13985,1154809.0,1424538.0,29.28,107.14,65.2,99.5
14005,1154806.0,1424569.0,35.64,139.37,65.2,99.6
14025,1154810.0,1424548.0,39.87,147.25,65.2,99.6
14045,1154927.0,1424833.0,83.97,251.8,65.2,99.7
14065,1154897.0,1424830.0,96.68,305.43,65.2,99.7
14085,1154924.0,1424837.0,111.49,331.9,65.2,99.7
14107,1154922.0,1424846.0,116.9,342.95,65.2,99.8
14126,1154990.0,1425004.0,141.96,398.93,65.2,99.8
14145,1154986.0,1424984.0,151.83,414.81,65.2,99.8
14166,1154971.0,1425032.0,148.66,431.98,65.2,99.8
14185,1155011.0,1425026.0,157.83,429.87,65.2,99.8
14205,1154981.0,1424985.0,148.66,403.99,65.2,99.9
14226,1155039.0,1425184.0,161.01,451.98,65.2,99.9
14245,1155024.0,1425195.0,159.01,473.5,65.2,99.9
14265,1155055.0,1425171.0,165.48,466.32,65.2,99.9
14285,1155054.0,1425200.0,165.12,462.21,65.2,99.9
14305,1155117.0,1425353.0,184.06,504.78,65.2,99.9
14326,1155082.0,1425347.0,178.06,515.72,65.2,99.9
14345,1155107.0,1425345.0,179.59,509.49,65.2,99.9
14365,1155119.0,1425382.0,180.77,507.72,65.2,99.9
14385,1155100.0,1425385.0,170.42,496.2,65.2,99.9
14405,1154764.0,1424375.0,38.46,111.61,65.7,99.9
14426,1154730.0,1424331.0,-50.93,-129.14,66.0,100.0
14446,1154710.0,1424274.0,-108.67,-286.03,66.2,100.0
14466,1154703.0,1424189.0,-142.07,-400.93,66.3,100.0
14486,1154672.0,1424179.0,-169.48,-461.74,66.4,100.0
14506,1154517.0,1423721.0,-237.69,-652.74,66.5,100.0
14526,1154512.0,1423707.0,-273.56,-753.29,66.5,100.0
14546,1154499.0,1423710.0,-292.61,-793.05,66.6,100.0
14566,1154516.0,1423719.0,-290.85,-794.69,66.6,100.0
14586,1154535.0,1423838.0,-276.27,-734.36,66.6,100.0
14606,1154534.0,1423860.0,-261.92,-674.73,66.6,100.0
14626,1154548.0,1423823.0,-242.51,-638.39,66.6,100.0
14646,1154533.0,1423764.0,-231.22,-624.16,66.7,100.0
14666,1154523.0,1423855.0,-223.11,-568.65,66.7,100.0
14686,1154598.0,1424008.0,-186.06,-468.09,66.7,100.0
14706,1154628.0,1424027.0,-149.48,-392.47,66.7,100.0
14726,1154616.0,1424028.0,-129.37,-339.42,66.7,100.0
14746,1154611.0,1424001.0,-116.55,-310.73,66.7,100.0
14766,1154622.0,1424016.0,-102.56,-281.68,66.7,100.0
14786,1154625.0,1424040.0,-90.91,-249.8,66.7,100.0
14806,1154574.0,1424043.0,-100.67,-224.52,66.7,100.0
14826,1154619.0,1424065.0,-87.62,-196.76,66.7,100.0
14846,1154626.0,1424035.0,-75.62,-187.12,66.7,100.0
14865,1154714.0,1424263.0,-35.05,-94.56,66.7,100.0
14885,1154701.0,1424315.0,-15.41,-19.99,66.7,100.0
14905,1154705.0,1424307.0,-2.23,20.58,66.7,100.0
14925,1154718.0,1424326.0,10.11,50.57,66.7,100.0
14946,1154836.0,1424599.0,59.86,165.83,66.7,100.0
14965,1154799.0,1424611.0,73.86,233.1,66.7,100.0
14985,1154826.0,1424621.0,89.97,270.15,66.7,100.0
15005,1154830.0,1424651.0,98.79,296.38,66.7,100.0
15025,1154813.0,1424629.0,95.38,296.73,66.7,100.0
15046,1154915.0,1424830.0,128.31,363.18,66.7,100.0
15066,1154922.0,1424849.0,147.01,400.11,66.7,100.0
15085,1154912.0,1424851.0,150.78,413.05,66.7,100.0
15105,1154915.0,1424825.0,150.54,401.64,66.7,100.0
15126,1154936.0,1424857.0,154.54,397.52,66.7,100.0
15146,1154957.0,1425034.0,161.01,450.33,66.7,100.0
15165,1154963.0,1425022.0,163.24,466.21,66.7,100.0
15185,1154961.0,1425025.0,160.07,465.97,66.7,100.0
15205,1154971.0,1425048.0,158.3,463.5,66.7,100.0
15225,1154851.0,1424652.0,109.97,307.67,66.7,100.0
15245,1154819.0,1424608.0,67.98,194.65,68.1,100.0
15265,1154829.0,1424593.0,45.87,119.49,69.1,100.0
15286,1154795.0,1424512.0,19.64,43.87,69.8,100.0
15305,1154780.0,1424460.0,-1.41,-19.64,70.3,100.0
15326,1154386.0,1423420.0,-156.54,-433.51,70.6,100.0
15346,1154398.0,1423419.0,-238.28,-663.09,70.9,100.0
15366,1154385.0,1423439.0,-284.73,-773.41,71.0,100.0
15386,1154401.0,1423403.0,-299.32,-832.56,71.2,100.0
15406,1154473.0,1423589.0,-274.86,-780.23,71.2,100.0
15426,1154461.0,1423618.0,-258.74,-721.66,71.3,100.0
15446,1154460.0,1423616.0,-243.92,-672.03,71.3,100.0
15466,1154460.0,1423609.0,-229.69,-630.63,71.4,100.0
15486,1154477.0,1423612.0,-210.17,-591.23,71.4,100.0
